row_id,split,date,timestamp,prediction_time,prediction_timestamp,location,forecast_high,actual_high,forecast_horizon_hours,forecast_error,mu,sigma,nll,distribution_type,skew,sigma_scale
66,validation,2024-01-03,2024-01-03 21:00:00,2024-01-03 21:00:00,2024-01-03 21:00:00,NYC,45.04998901367192,43.0,-6.0,-2.0499890137,-2.0357705898301734,1.0226177861455166,0.9631165185392752,skew_normal,1.9365904108572645,1.0
67,validation,2024-01-03,2024-01-03 22:00:00,2024-01-03 22:00:00,2024-01-03 22:00:00,NYC,45.04998901367192,43.0,-7.0,-2.0499890137,-2.0432011541997563,0.9422568373004463,0.8706803250138556,skew_normal,1.9365904108572645,1.0
68,validation,2024-01-03,2024-01-03 23:00:00,2024-01-03 23:00:00,2024-01-03 23:00:00,NYC,45.04998901367192,43.0,-8.0,-2.0499890137,-2.0503035342235325,0.792812437116098,0.6861571970422471,skew_normal,1.9365904108572645,1.0
69,validation,2024-01-04,2024-01-04 01:00:00,2024-01-04 01:00:00,2024-01-04 01:00:00,NYC,43.96997802734379,45.0,14.0,1.0300219727,-2.0848154677644555,4.0674937337024435,2.0840255061954545,skew_normal,1.3559345839479198,1.0
70,validation,2024-01-04,2024-01-04 02:00:00,2024-01-04 02:00:00,2024-01-04 02:00:00,NYC,43.96997802734379,45.0,13.0,1.0300219727,-2.0848154677644555,4.011172249556206,2.0744227875623613,skew_normal,1.3559345839479198,1.0
71,validation,2024-01-04,2024-01-04 03:00:00,2024-01-04 03:00:00,2024-01-04 03:00:00,NYC,43.96997802734379,45.0,12.0,1.0300219727,-2.0848154677644555,4.131751673153372,2.0951160789603374,skew_normal,1.3559345839479198,1.0
72,validation,2024-01-04,2024-01-04 04:00:00,2024-01-04 04:00:00,2024-01-04 04:00:00,NYC,43.96997802734379,45.0,11.0,1.0300219727,-2.0603384813474235,4.12447552135913,2.0666075384045146,skew_normal,1.4820830734460997,1.0
73,validation,2024-01-04,2024-01-04 05:00:00,2024-01-04 05:00:00,2024-01-04 05:00:00,NYC,43.96997802734379,45.0,10.0,1.0300219727,-2.0603384813474235,3.8691333803627237,2.023648655597238,skew_normal,1.4820830734460997,1.0
74,validation,2024-01-04,2024-01-04 06:00:00,2024-01-04 06:00:00,2024-01-04 06:00:00,NYC,43.96997802734379,45.0,9.0,1.0300219727,-1.9713852945061208,4.0400997478613165,2.0421812287469217,skew_normal,1.4894131070545813,1.0
75,validation,2024-01-04,2024-01-04 07:00:00,2024-01-04 07:00:00,2024-01-04 07:00:00,NYC,43.96997802734379,45.0,8.0,1.0300219727,-1.9710450133077286,3.930689354599943,2.023014321340995,skew_normal,1.4878707812545289,1.0
76,validation,2024-01-04,2024-01-04 08:00:00,2024-01-04 08:00:00,2024-01-04 08:00:00,NYC,43.069978027343794,45.0,7.0,1.9300219727,-1.9465473227559322,3.1848223452911033,2.1391737620853215,skew_normal,1.8029847033743023,1.0
77,validation,2024-01-04,2024-01-04 09:00:00,2024-01-04 09:00:00,2024-01-04 09:00:00,NYC,43.069978027343794,45.0,6.0,1.9300219727,-1.9465473227559322,3.2913513380331723,2.127651164965207,skew_normal,1.8039310458693703,1.0
78,validation,2024-01-04,2024-01-04 10:00:00,2024-01-04 10:00:00,2024-01-04 10:00:00,NYC,43.069978027343794,45.0,5.0,1.9300219727,-2.038217237206283,2.8568230068653646,2.2463451746430865,skew_normal,1.8039310458693703,1.0
79,validation,2024-01-04,2024-01-04 11:00:00,2024-01-04 11:00:00,2024-01-04 11:00:00,NYC,43.069978027343794,45.0,4.0,1.9300219727,-1.838926081996612,2.923684293616618,2.1356847424138996,skew_normal,1.9429225549234026,1.0
80,validation,2024-01-04,2024-01-04 12:00:00,2024-01-04 12:00:00,2024-01-04 12:00:00,NYC,43.069978027343794,45.0,3.0,1.9300219727,-0.13967777308123447,2.043566319416265,1.469452561807103,skew_normal,2.1181736183572046,1.0
81,validation,2024-01-04,2024-01-04 13:00:00,2024-01-04 13:00:00,2024-01-04 13:00:00,NYC,43.069978027343794,45.0,2.0,1.9300219727,0.010364107657159373,2.4410740162187583,1.4769513169434523,skew_normal,2.1128199939178525,1.0
82,validation,2024-01-04,2024-01-04 14:00:00,2024-01-04 14:00:00,2024-01-04 14:00:00,NYC,43.069978027343794,45.0,1.0,1.9300219727,0.08922433434481422,1.9964441469370928,1.3682737019376618,skew_normal,2.1128199939178525,1.0
83,validation,2024-01-04,2024-01-04 15:00:00,2024-01-04 15:00:00,2024-01-04 15:00:00,NYC,43.069978027343794,45.0,0.0,1.9300219727,0.08572155537295556,1.6062131043558014,1.366547927782361,skew_normal,2.1128199939178525,1.0
84,validation,2024-01-04,2024-01-04 16:00:00,2024-01-04 16:00:00,2024-01-04 16:00:00,NYC,43.069978027343794,45.0,-1.0,1.9300219727,0.10863542918635939,1.4691076623042298,1.3834007101449313,skew_normal,2.1128199939178525,1.0
85,validation,2024-01-04,2024-01-04 17:00:00,2024-01-04 17:00:00,2024-01-04 17:00:00,NYC,43.069978027343794,45.0,-2.0,1.9300219727,0.11656390165149784,1.4677648524744935,1.377322892456849,skew_normal,2.1128199939178525,1.0
86,validation,2024-01-04,2024-01-04 18:00:00,2024-01-04 18:00:00,2024-01-04 18:00:00,NYC,43.069978027343794,45.0,-3.0,1.9300219727,0.11656390165149784,1.446159999850937,1.3849775242586162,skew_normal,2.1128199939178525,1.0
87,validation,2024-01-04,2024-01-04 19:00:00,2024-01-04 19:00:00,2024-01-04 19:00:00,NYC,43.069978027343794,45.0,-4.0,1.9300219727,0.11656390165149784,1.446159999850937,1.3849775242586162,skew_normal,2.1128199939178525,1.0
88,validation,2024-01-04,2024-01-04 20:00:00,2024-01-04 20:00:00,2024-01-04 20:00:00,NYC,43.069978027343794,45.0,-5.0,1.9300219727,0.11856599277487305,1.4373999811464244,1.386602355748494,skew_normal,2.1128199939178525,1.0
89,validation,2024-01-04,2024-01-04 21:00:00,2024-01-04 21:00:00,2024-01-04 21:00:00,NYC,43.069978027343794,45.0,-6.0,1.9300219727,0.12083269335100479,1.4266306344707753,1.3889105246599591,skew_normal,2.1128199939178525,1.0
90,validation,2024-01-04,2024-01-04 22:00:00,2024-01-04 22:00:00,2024-01-04 22:00:00,NYC,43.069978027343794,45.0,-7.0,1.9300219727,0.12201013638824719,1.4096878945175892,1.3950137018583493,skew_normal,2.1128199939178525,1.0
91,validation,2024-01-04,2024-01-04 23:00:00,2024-01-04 23:00:00,2024-01-04 23:00:00,NYC,43.069978027343794,45.0,-8.0,1.9300219727,0.12290262984288712,1.4107242064508754,1.3937640440803127,skew_normal,2.1128199939178525,1.0
92,validation,2024-01-05,2024-01-05 01:00:00,2024-01-05 01:00:00,2024-01-05 01:00:00,NYC,38.93000000000004,37.0,14.0,-1.93,-1.993093975090024,2.0726895013011792,1.612028989145539,skew_normal,1.5191375482544258,1.0
93,validation,2024-01-05,2024-01-05 02:00:00,2024-01-05 02:00:00,2024-01-05 02:00:00,NYC,38.93000000000004,37.0,13.0,-1.93,-1.9956213956240834,2.0721124748918767,1.6104026436667882,skew_normal,1.5172009334305971,1.0
94,validation,2024-01-05,2024-01-05 03:00:00,2024-01-05 03:00:00,2024-01-05 03:00:00,NYC,38.93000000000004,37.0,12.0,-1.93,-1.9972193928527042,1.9909601873854454,1.568343699598005,skew_normal,1.5071864954178593,1.0
95,validation,2024-01-05,2024-01-05 04:00:00,2024-01-05 04:00:00,2024-01-05 04:00:00,NYC,38.93000000000004,37.0,11.0,-1.93,-1.9972193928527042,2.048987898836871,1.5978931725359253,skew_normal,1.5172009334305971,1.0
