row_id,split,date,timestamp,prediction_time,prediction_timestamp,location,forecast_high,actual_high,forecast_horizon_hours,forecast_error,mu,sigma,nll,distribution_type,skew,sigma_scale
35,validation,2024-01-02,2024-01-02 13:00:00,2024-01-02 13:00:00,2024-01-02 13:00:00,NYC,43.069978027343794,42.0,2.0,-1.0699780273,-1.9611201168023518,3.5380227593516897,1.957437110219736,skew_normal,1.4911479451041267,1.0
36,validation,2024-01-02,2024-01-02 14:00:00,2024-01-02 14:00:00,2024-01-02 14:00:00,NYC,43.069978027343794,42.0,1.0,-1.0699780273,-1.9611201168023518,3.5380227593516897,1.957437110219736,skew_normal,1.4911479451041267,1.0
37,validation,2024-01-02,2024-01-02 15:00:00,2024-01-02 15:00:00,2024-01-02 15:00:00,NYC,43.069978027343794,42.0,0.0,-1.0699780273,-1.9611201168023518,3.5380227593516897,1.957437110219736,skew_normal,1.4911479451041267,1.0
38,validation,2024-01-02,2024-01-02 16:00:00,2024-01-02 16:00:00,2024-01-02 16:00:00,NYC,43.069978027343794,42.0,-1.0,-1.0699780273,-1.9611201168023518,3.5380227593516897,1.957437110219736,skew_normal,1.4911479451041267,1.0
39,validation,2024-01-02,2024-01-02 17:00:00,2024-01-02 17:00:00,2024-01-02 17:00:00,NYC,43.069978027343794,42.0,-2.0,-1.0699780273,-1.9611201168023518,3.5380227593516897,1.957437110219736,skew_normal,1.4911479451041267,1.0
40,validation,2024-01-02,2024-01-02 18:00:00,2024-01-02 18:00:00,2024-01-02 18:00:00,NYC,43.069978027343794,42.0,-3.0,-1.0699780273,-1.9611201168023518,3.5380227593516897,1.957437110219736,skew_normal,1.4911479451041267,1.0
41,validation,2024-01-02,2024-01-02 19:00:00,2024-01-02 19:00:00,2024-01-02 19:00:00,NYC,43.069978027343794,42.0,-4.0,-1.0699780273,-1.9611201168023518,3.5380227593516897,1.957437110219736,skew_normal,1.4911479451041267,1.0
42,validation,2024-01-02,2024-01-02 20:00:00,2024-01-02 20:00:00,2024-01-02 20:00:00,NYC,43.069978027343794,42.0,-5.0,-1.0699780273,-1.9611201168023518,3.5380227593516897,1.957437110219736,skew_normal,1.4911479451041267,1.0
43,validation,2024-01-02,2024-01-02 21:00:00,2024-01-02 21:00:00,2024-01-02 21:00:00,NYC,43.069978027343794,42.0,-6.0,-1.0699780273,-1.9611201168023518,3.5380227593516897,1.957437110219736,skew_normal,1.4911479451041267,1.0
44,validation,2024-01-02,2024-01-02 22:00:00,2024-01-02 22:00:00,2024-01-02 22:00:00,NYC,43.069978027343794,42.0,-7.0,-1.0699780273,-1.9611201168023518,3.5380227593516897,1.957437110219736,skew_normal,1.4911479451041267,1.0
45,validation,2024-01-02,2024-01-02 23:00:00,2024-01-02 23:00:00,2024-01-02 23:00:00,NYC,43.069978027343794,42.0,-8.0,-1.0699780273,-1.9611201168023518,3.5380227593516897,1.957437110219736,skew_normal,1.4911479451041267,1.0
46,validation,2024-01-03,2024-01-03 01:00:00,2024-01-03 01:00:00,2024-01-03 01:00:00,NYC,45.94998901367192,43.0,14.0,-2.9499890137,-1.9548436110856813,3.5380227593516897,2.6152372085487716,skew_normal,1.4911455777769635,1.0
47,validation,2024-01-03,2024-01-03 02:00:00,2024-01-03 02:00:00,2024-01-03 02:00:00,NYC,45.94998901367192,43.0,13.0,-2.9499890137,-1.9548436110856813,3.5380227593516897,2.6152372085487716,skew_normal,1.4911455777769635,1.0
48,validation,2024-01-03,2024-01-03 03:00:00,2024-01-03 03:00:00,2024-01-03 03:00:00,NYC,45.94998901367192,43.0,12.0,-2.9499890137,-1.9548436110856813,3.5380227593516897,2.6152372085487716,skew_normal,1.4911455777769635,1.0
49,validation,2024-01-03,2024-01-03 04:00:00,2024-01-03 04:00:00,2024-01-03 04:00:00,NYC,45.94998901367192,43.0,11.0,-2.9499890137,-1.9548436110856813,3.5380227593516897,2.6152372085487716,skew_normal,1.4911455777769635,1.0
50,validation,2024-01-03,2024-01-03 05:00:00,2024-01-03 05:00:00,2024-01-03 05:00:00,NYC,45.94998901367192,43.0,10.0,-2.9499890137,-1.9548436110856813,3.5380227593516897,2.6152372085487716,skew_normal,1.4911455777769635,1.0
51,validation,2024-01-03,2024-01-03 06:00:00,2024-01-03 06:00:00,2024-01-03 06:00:00,NYC,45.94998901367192,43.0,9.0,-2.9499890137,-1.9548436110856813,3.5380227593516897,2.6152372085487716,skew_normal,1.4911455777769635,1.0
52,validation,2024-01-03,2024-01-03 07:00:00,2024-01-03 07:00:00,2024-01-03 07:00:00,NYC,45.94998901367192,43.0,8.0,-2.9499890137,-1.9548436110856813,3.5380227593516897,2.6152372085487716,skew_normal,1.4911455777769635,1.0
53,validation,2024-01-03,2024-01-03 08:00:00,2024-01-03 08:00:00,2024-01-03 08:00:00,NYC,45.04998901367192,43.0,7.0,-2.0499890137,-1.9548436110856813,3.5380227593516897,2.215377722695661,skew_normal,1.4911455777769635,1.0
54,validation,2024-01-03,2024-01-03 09:00:00,2024-01-03 09:00:00,2024-01-03 09:00:00,NYC,45.04998901367192,43.0,6.0,-2.0499890137,-1.9548436110856813,3.5380227593516897,2.215377722695661,skew_normal,1.4911455777769635,1.0
