row_id,split,date,timestamp,prediction_time,prediction_timestamp,location,forecast_high,actual_high,forecast_horizon_hours,forecast_error,mu,sigma,nll,distribution_type,sigma_scale
725,validation,2024-02-01,2024-02-01 13:00:00,2024-02-01 13:00:00,2024-02-01 13:00:00,NYC,47.93000000000004,46.0,2.0,-1.93,-1.2775470471919632,2.25346528602953,1.7733224206808917,normal,1.0
726,validation,2024-02-01,2024-02-01 14:00:00,2024-02-01 14:00:00,2024-02-01 14:00:00,NYC,47.93000000000004,46.0,1.0,-1.93,-1.6318797721900642,1.824132459892302,1.5333979276967464,normal,1.0
727,validation,2024-02-01,2024-02-01 15:00:00,2024-02-01 15:00:00,2024-02-01 15:00:00,NYC,47.93000000000004,46.0,0.0,-1.93,-1.1688739043382497,1.150269934450776,1.2778542927601437,normal,1.0
728,validation,2024-02-01,2024-02-01 16:00:00,2024-02-01 16:00:00,2024-02-01 16:00:00,NYC,47.93000000000004,46.0,-1.0,-1.93,-1.5184852677068383,1.0848929368830673,1.072359273561406,normal,1.0
729,validation,2024-02-01,2024-02-01 17:00:00,2024-02-01 17:00:00,2024-02-01 17:00:00,NYC,47.93000000000004,46.0,-2.0,-1.93,-1.5019655848760267,1.094926142001527,1.0860367692607862,normal,1.0
730,validation,2024-02-01,2024-02-01 18:00:00,2024-02-01 18:00:00,2024-02-01 18:00:00,NYC,47.93000000000004,46.0,-3.0,-1.93,-1.377155810160592,1.0863631858172542,1.1312609018143494,normal,1.0
731,validation,2024-02-01,2024-02-01 19:00:00,2024-02-01 19:00:00,2024-02-01 19:00:00,NYC,47.93000000000004,46.0,-4.0,-1.93,-1.3791892588394705,1.079694198092927,1.1257451380544032,normal,1.0
732,validation,2024-02-01,2024-02-01 20:00:00,2024-02-01 20:00:00,2024-02-01 20:00:00,NYC,47.93000000000004,46.0,-5.0,-1.93,-0.6602626083295414,0.9403547675462239,1.7690615543674248,normal,1.0
733,validation,2024-02-01,2024-02-01 21:00:00,2024-02-01 21:00:00,2024-02-01 21:00:00,NYC,47.93000000000004,46.0,-6.0,-1.93,-0.7303057051221779,0.8838568235799799,1.7166643908466241,normal,1.0
734,validation,2024-02-01,2024-02-01 22:00:00,2024-02-01 22:00:00,2024-02-01 22:00:00,NYC,47.93000000000004,46.0,-7.0,-1.93,-0.6602626083295414,0.892201155747423,1.817554934094343,normal,1.0
735,validation,2024-02-01,2024-02-01 23:00:00,2024-02-01 23:00:00,2024-02-01 23:00:00,NYC,47.93000000000004,46.0,-8.0,-1.93,-0.653093477997464,0.8989633219552424,1.8212236209793993,normal,1.0
736,validation,2024-02-02,2024-02-02 01:00:00,2024-02-02 01:00:00,2024-02-02 01:00:00,NYC,45.94998901367192,46.0,14.0,0.0500109863,0.8712070848632031,2.3672614622604335,1.840841112568547,normal,1.0
737,validation,2024-02-02,2024-02-02 02:00:00,2024-02-02 02:00:00,2024-02-02 02:00:00,NYC,45.94998901367192,46.0,13.0,0.0500109863,1.1365732862887452,2.3186854750368453,1.869737245184874,normal,1.0
738,validation,2024-02-02,2024-02-02 03:00:00,2024-02-02 03:00:00,2024-02-02 03:00:00,NYC,45.94998901367192,46.0,12.0,0.0500109863,0.7111701151732834,2.2969883557796735,1.791962568582467,normal,1.0
739,validation,2024-02-02,2024-02-02 04:00:00,2024-02-02 04:00:00,2024-02-02 04:00:00,NYC,45.94998901367192,46.0,11.0,0.0500109863,1.1989665824255673,2.295476648128066,1.875144331390176,normal,1.0
740,validation,2024-02-02,2024-02-02 05:00:00,2024-02-02 05:00:00,2024-02-02 05:00:00,NYC,45.94998901367192,46.0,10.0,0.0500109863,1.109372331393898,2.401278504812364,1.892253358990673,normal,1.0
741,validation,2024-02-02,2024-02-02 06:00:00,2024-02-02 06:00:00,2024-02-02 06:00:00,NYC,45.94998901367192,46.0,9.0,0.0500109863,1.1155681513615865,2.401278504812364,1.8933949906590395,normal,1.0
742,validation,2024-02-02,2024-02-02 07:00:00,2024-02-02 07:00:00,2024-02-02 07:00:00,NYC,45.94998901367192,46.0,8.0,0.0500109863,1.2980357156955251,2.369594845016355,1.920354881849843,normal,1.0
743,validation,2024-02-02,2024-02-02 08:00:00,2024-02-02 08:00:00,2024-02-02 08:00:00,NYC,43.96997802734379,46.0,7.0,2.0300219727,1.6386303050510136,1.559104971563718,1.3945600212031273,normal,1.0
744,validation,2024-02-02,2024-02-02 09:00:00,2024-02-02 09:00:00,2024-02-02 09:00:00,NYC,43.96997802734379,46.0,6.0,2.0300219727,1.6732821206082849,1.4804009636154447,1.3402860183823015,normal,1.0
745,validation,2024-02-02,2024-02-02 10:00:00,2024-02-02 10:00:00,2024-02-02 10:00:00,NYC,43.96997802734379,46.0,5.0,2.0300219727,1.380162614914981,1.4080918520738557,1.3676733330599082,normal,1.0
746,validation,2024-02-02,2024-02-02 11:00:00,2024-02-02 11:00:00,2024-02-02 11:00:00,NYC,43.96997802734379,46.0,4.0,2.0300219727,1.4261384508457275,1.386766048505301,1.3407264384736044,normal,1.0
747,validation,2024-02-02,2024-02-02 12:00:00,2024-02-02 12:00:00,2024-02-02 12:00:00,NYC,43.96997802734379,46.0,3.0,2.0300219727,1.2780934279085,1.341178938636232,1.3696503439258318,normal,1.0
748,validation,2024-02-02,2024-02-02 13:00:00,2024-02-02 13:00:00,2024-02-02 13:00:00,NYC,43.96997802734379,46.0,2.0,2.0300219727,1.2247055555428263,1.0782921387412887,1.273205229021077,normal,1.0
749,validation,2024-02-02,2024-02-02 14:00:00,2024-02-02 14:00:00,2024-02-02 14:00:00,NYC,43.96997802734379,46.0,1.0,2.0300219727,1.4972522801795873,0.9765090752334068,1.0439993466442212,normal,1.0
750,validation,2024-02-02,2024-02-02 15:00:00,2024-02-02 15:00:00,2024-02-02 15:00:00,NYC,43.96997802734379,46.0,0.0,2.0300219727,0.9025229049982368,0.8630464134778042,1.6250152640784838,normal,1.0
751,validation,2024-02-02,2024-02-02 16:00:00,2024-02-02 16:00:00,2024-02-02 16:00:00,NYC,43.96997802734379,46.0,-1.0,2.0300219727,0.9927753072013474,0.8232496796955853,1.5181694288782501,normal,1.0
752,validation,2024-02-02,2024-02-02 17:00:00,2024-02-02 17:00:00,2024-02-02 17:00:00,NYC,43.96997802734379,46.0,-2.0,2.0300219727,0.9283765138554865,0.7782613993613318,1.6700957517608992,normal,1.0
753,validation,2024-02-02,2024-02-02 18:00:00,2024-02-02 18:00:00,2024-02-02 18:00:00,NYC,43.96997802734379,46.0,-3.0,2.0300219727,0.919129707608851,0.7805392074623076,1.683969978572078,normal,1.0
754,validation,2024-02-02,2024-02-02 19:00:00,2024-02-02 19:00:00,2024-02-02 19:00:00,NYC,43.96997802734379,46.0,-4.0,2.0300219727,0.9201653424364498,0.7708470233363719,1.6951685652661923,normal,1.0
755,validation,2024-02-02,2024-02-02 20:00:00,2024-02-02 20:00:00,2024-02-02 20:00:00,NYC,43.96997802734379,46.0,-5.0,2.0300219727,0.9490061748564883,0.7704736308242679,1.6424683806371414,normal,1.0
756,validation,2024-02-02,2024-02-02 21:00:00,2024-02-02 21:00:00,2024-02-02 21:00:00,NYC,43.96997802734379,46.0,-6.0,2.0300219727,0.8853260952765172,0.764957681600068,1.7706360753987511,normal,1.0
757,validation,2024-02-02,2024-02-02 22:00:00,2024-02-02 22:00:00,2024-02-02 22:00:00,NYC,43.96997802734379,46.0,-7.0,2.0300219727,0.8863728514165299,0.7660151276804837,1.7668873282582742,normal,1.0
758,validation,2024-02-02,2024-02-02 23:00:00,2024-02-02 23:00:00,2024-02-02 23:00:00,NYC,43.96997802734379,46.0,-8.0,2.0300219727,0.8662845763280395,0.7653168732118357,1.8075785586913473,normal,1.0
759,validation,2024-02-03,2024-02-03 01:00:00,2024-02-03 01:00:00,2024-02-03 01:00:00,NYC,40.91001098632817,43.0,14.0,2.0899890137,0.24830886687547093,2.5621193740201917,2.118118112928117,normal,1.0
760,validation,2024-02-03,2024-02-03 02:00:00,2024-02-03 02:00:00,2024-02-03 02:00:00,NYC,40.91001098632817,43.0,13.0,2.0899890137,0.240288137653298,2.5559990382931153,2.119231125765417,normal,1.0
761,validation,2024-02-03,2024-02-03 03:00:00,2024-02-03 03:00:00,2024-02-03 03:00:00,NYC,40.91001098632817,43.0,12.0,2.0899890137,-0.006841279388212462,2.5736649829507403,2.1961582374730604,normal,1.0
762,validation,2024-02-03,2024-02-03 04:00:00,2024-02-03 04:00:00,2024-02-03 04:00:00,NYC,40.91001098632817,43.0,11.0,2.0899890137,0.012754802731801457,2.5842819619154125,2.191429834237037,normal,1.0
763,validation,2024-02-03,2024-02-03 05:00:00,2024-02-03 05:00:00,2024-02-03 05:00:00,NYC,40.91001098632817,43.0,10.0,2.0899890137,0.3502496896169159,2.488994245561993,2.0750987454305054,normal,1.0
764,validation,2024-02-03,2024-02-03 06:00:00,2024-02-03 06:00:00,2024-02-03 06:00:00,NYC,40.91001098632817,43.0,9.0,2.0899890137,0.18599269506803182,2.4555736363923497,2.1179039891653653,normal,1.0
765,validation,2024-02-03,2024-02-03 07:00:00,2024-02-03 07:00:00,2024-02-03 07:00:00,NYC,40.91001098632817,43.0,8.0,2.0899890137,0.14792622775536732,2.386952665096358,2.1199415158907273,normal,1.0
766,validation,2024-02-03,2024-02-03 08:00:00,2024-02-03 08:00:00,2024-02-03 08:00:00,NYC,41.99002197265629,43.0,7.0,1.0099780273,0.7343553580260792,2.3070079010395004,1.7620267073404805,normal,1.0
767,validation,2024-02-03,2024-02-03 09:00:00,2024-02-03 09:00:00,2024-02-03 09:00:00,NYC,41.99002197265629,43.0,6.0,1.0099780273,0.8175686790467812,2.282065136243336,1.7475737274711467,normal,1.0
768,validation,2024-02-03,2024-02-03 10:00:00,2024-02-03 10:00:00,2024-02-03 10:00:00,NYC,41.99002197265629,43.0,5.0,1.0099780273,0.7551593832863267,2.220366320350453,1.7231961395558308,normal,1.0
769,validation,2024-02-03,2024-02-03 11:00:00,2024-02-03 11:00:00,2024-02-03 11:00:00,NYC,41.99002197265629,43.0,4.0,1.0099780273,0.7561924093440311,2.065843994894759,1.6520232543609177,normal,1.0
770,validation,2024-02-03,2024-02-03 12:00:00,2024-02-03 12:00:00,2024-02-03 12:00:00,NYC,41.99002197265629,43.0,3.0,1.0099780273,0.759039449561904,1.886378426677344,1.562445390742972,normal,1.0
771,validation,2024-02-03,2024-02-03 13:00:00,2024-02-03 13:00:00,2024-02-03 13:00:00,NYC,41.99002197265629,43.0,2.0,1.0099780273,1.9124124046079432,1.241528286276788,1.3994543999458073,normal,1.0
772,validation,2024-02-03,2024-02-03 14:00:00,2024-02-03 14:00:00,2024-02-03 14:00:00,NYC,41.99002197265629,43.0,1.0,1.0099780273,1.5033898970545705,0.9079730793305131,0.9700513139507072,normal,1.0
773,validation,2024-02-03,2024-02-03 15:00:00,2024-02-03 15:00:00,2024-02-03 15:00:00,NYC,41.99002197265629,43.0,0.0,1.0099780273,1.9314864610825715,0.8324419684588505,1.3482648493133196,normal,1.0
774,validation,2024-02-03,2024-02-03 16:00:00,2024-02-03 16:00:00,2024-02-03 16:00:00,NYC,41.99002197265629,43.0,-1.0,1.0099780273,1.9032146807609795,0.8038652269581953,1.3179721850756698,normal,1.0
775,validation,2024-02-03,2024-02-03 17:00:00,2024-02-03 17:00:00,2024-02-03 17:00:00,NYC,41.99002197265629,43.0,-2.0,1.0099780273,1.7166814852836993,0.7483034240267528,1.0749446762492991,normal,1.0
776,validation,2024-02-03,2024-02-03 18:00:00,2024-02-03 18:00:00,2024-02-03 18:00:00,NYC,41.99002197265629,43.0,-3.0,1.0099780273,1.6624570993663872,0.7405975614745359,1.006736143190182,normal,1.0
777,validation,2024-02-03,2024-02-03 19:00:00,2024-02-03 19:00:00,2024-02-03 19:00:00,NYC,41.99002197265629,43.0,-4.0,1.0099780273,1.6522826919378382,0.7405975614745359,0.9947270059118578,normal,1.0
778,validation,2024-02-03,2024-02-03 20:00:00,2024-02-03 20:00:00,2024-02-03 20:00:00,NYC,41.99002197265629,43.0,-5.0,1.0099780273,1.6522772595039257,0.7388723378882008,0.9941467245788072,normal,1.0
779,validation,2024-02-03,2024-02-03 21:00:00,2024-02-03 21:00:00,2024-02-03 21:00:00,NYC,41.99002197265629,43.0,-6.0,1.0099780273,1.6625650075119034,0.737558913745082,1.005958568199775,normal,1.0
780,validation,2024-02-03,2024-02-03 22:00:00,2024-02-03 22:00:00,2024-02-03 22:00:00,NYC,41.99002197265629,43.0,-7.0,1.0099780273,1.6634349504987214,0.7320539294089681,1.00543601714503,normal,1.0
781,validation,2024-02-03,2024-02-03 23:00:00,2024-02-03 23:00:00,2024-02-03 23:00:00,NYC,41.99002197265629,43.0,-8.0,1.0099780273,1.6536978959919746,0.7287150861368576,0.992631084318103,normal,1.0
782,validation,2024-02-04,2024-02-04 01:00:00,2024-02-04 01:00:00,2024-02-04 01:00:00,NYC,43.96997802734379,46.0,14.0,2.0300219727,0.8939006605093535,2.2600620453783797,1.8606818028342895,normal,1.0
783,validation,2024-02-04,2024-02-04 02:00:00,2024-02-04 02:00:00,2024-02-04 02:00:00,NYC,43.96997802734379,46.0,13.0,2.0300219727,0.9010741534273288,2.266062726823856,1.8610829789812762,normal,1.0
784,validation,2024-02-04,2024-02-04 03:00:00,2024-02-04 03:00:00,2024-02-04 03:00:00,NYC,43.96997802734379,46.0,12.0,2.0300219727,0.925714049216331,2.2022561180539273,1.8341438748376944,normal,1.0
785,validation,2024-02-04,2024-02-04 04:00:00,2024-02-04 04:00:00,2024-02-04 04:00:00,NYC,43.96997802734379,46.0,11.0,2.0300219727,0.8911228982900518,2.198861890610163,1.841014198883077,normal,1.0
786,validation,2024-02-04,2024-02-04 05:00:00,2024-02-04 05:00:00,2024-02-04 05:00:00,NYC,43.96997802734379,46.0,10.0,2.0300219727,0.7909689518399262,2.186495910411529,1.8618043327978044,normal,1.0
787,validation,2024-02-04,2024-02-04 06:00:00,2024-02-04 06:00:00,2024-02-04 06:00:00,NYC,43.96997802734379,46.0,9.0,2.0300219727,0.9259361177894277,2.203043421535319,1.8343609433292363,normal,1.0
788,validation,2024-02-04,2024-02-04 07:00:00,2024-02-04 07:00:00,2024-02-04 07:00:00,NYC,43.96997802734379,46.0,8.0,2.0300219727,0.676517268599026,2.195146318035903,1.8952786927984455,normal,1.0
789,validation,2024-02-04,2024-02-04 08:00:00,2024-02-04 08:00:00,2024-02-04 08:00:00,NYC,45.04998901367192,46.0,7.0,0.9500109863,0.46818881066198015,2.221267353362261,1.7405421109353083,normal,1.0
790,validation,2024-02-04,2024-02-04 09:00:00,2024-02-04 09:00:00,2024-02-04 09:00:00,NYC,45.04998901367192,46.0,6.0,0.9500109863,0.2821889966115115,2.2181455672032624,1.760932287961313,normal,1.0
791,validation,2024-02-04,2024-02-04 10:00:00,2024-02-04 10:00:00,2024-02-04 10:00:00,NYC,45.04998901367192,46.0,5.0,0.9500109863,0.44633066597859966,2.120104042707811,1.6986242570154584,normal,1.0
792,validation,2024-02-04,2024-02-04 11:00:00,2024-02-04 11:00:00,2024-02-04 11:00:00,NYC,45.04998901367192,46.0,4.0,0.9500109863,0.5059060231136597,2.103039662299984,1.684619284341063,normal,1.0
793,validation,2024-02-04,2024-02-04 12:00:00,2024-02-04 12:00:00,2024-02-04 12:00:00,NYC,45.04998901367192,46.0,3.0,0.9500109863,0.8030893434652173,1.989679748067935,1.6096385381231908,normal,1.0
794,validation,2024-02-04,2024-02-04 13:00:00,2024-02-04 13:00:00,2024-02-04 13:00:00,NYC,45.04998901367192,46.0,2.0,0.9500109863,1.5377276571393237,1.41248590329695,1.3508538295536683,normal,1.0
795,validation,2024-02-04,2024-02-04 14:00:00,2024-02-04 14:00:00,2024-02-04 14:00:00,NYC,45.04998901367192,46.0,1.0,0.9500109863,2.4310397648718736,1.0124647815184273,2.00121139286758,normal,1.0
796,validation,2024-02-04,2024-02-04 15:00:00,2024-02-04 15:00:00,2024-02-04 15:00:00,NYC,45.04998901367192,46.0,0.0,0.9500109863,1.6727069543945383,0.8226325577249981,1.1095881804897825,normal,1.0
797,validation,2024-02-04,2024-02-04 16:00:00,2024-02-04 16:00:00,2024-02-04 16:00:00,NYC,45.04998901367192,46.0,-1.0,0.9500109863,1.8512433022138257,0.8117070325965231,1.326697566612425,normal,1.0
798,validation,2024-02-04,2024-02-04 17:00:00,2024-02-04 17:00:00,2024-02-04 17:00:00,NYC,45.04998901367192,46.0,-2.0,0.9500109863,1.6003113133906834,0.7596763496725807,1.0104633158039114,normal,1.0
799,validation,2024-02-04,2024-02-04 18:00:00,2024-02-04 18:00:00,2024-02-04 18:00:00,NYC,45.04998901367192,46.0,-3.0,0.9500109863,1.5742791171840118,0.765479396213505,0.9842266483105746,normal,1.0
800,validation,2024-02-04,2024-02-04 19:00:00,2024-02-04 19:00:00,2024-02-04 19:00:00,NYC,45.04998901367192,46.0,-4.0,0.9500109863,1.5773224213275407,0.7645983906299392,0.9870995152059723,normal,1.0
801,validation,2024-02-04,2024-02-04 20:00:00,2024-02-04 20:00:00,2024-02-04 20:00:00,NYC,45.04998901367192,46.0,-5.0,0.9500109863,1.582642836592443,0.7578177676759495,0.9900778634074237,normal,1.0
802,validation,2024-02-04,2024-02-04 21:00:00,2024-02-04 21:00:00,2024-02-04 21:00:00,NYC,45.04998901367192,46.0,-6.0,0.9500109863,1.5697702771920208,0.7560164574153678,0.9752574782607324,normal,1.0
803,validation,2024-02-04,2024-02-04 22:00:00,2024-02-04 22:00:00,2024-02-04 22:00:00,NYC,45.04998901367192,46.0,-7.0,0.9500109863,1.56685253638864,0.7472875676081784,0.9683094780094874,normal,1.0
804,validation,2024-02-04,2024-02-04 23:00:00,2024-02-04 23:00:00,2024-02-04 23:00:00,NYC,45.04998901367192,46.0,-8.0,0.9500109863,1.5904686041301788,0.7376510174107755,0.9915738493313166,normal,1.0
805,validation,2024-02-05,2024-02-05 01:00:00,2024-02-05 01:00:00,2024-02-05 01:00:00,NYC,43.069978027343794,45.0,14.0,1.9300219727,0.99435763130141,2.494504150423426,1.903374876630302,normal,1.0
806,validation,2024-02-05,2024-02-05 02:00:00,2024-02-05 02:00:00,2024-02-05 02:00:00,NYC,43.069978027343794,45.0,13.0,1.9300219727,0.9510688900220008,2.47513969799359,1.9034511420510833,normal,1.0
807,validation,2024-02-05,2024-02-05 03:00:00,2024-02-05 03:00:00,2024-02-05 03:00:00,NYC,43.069978027343794,45.0,12.0,1.9300219727,1.0030168956118413,2.2420447767129663,1.811803119886686,normal,1.0
808,validation,2024-02-05,2024-02-05 04:00:00,2024-02-05 04:00:00,2024-02-05 04:00:00,NYC,43.069978027343794,45.0,11.0,1.9300219727,1.0768659966946288,2.233594016065146,1.7954993299967397,normal,1.0
809,validation,2024-02-05,2024-02-05 05:00:00,2024-02-05 05:00:00,2024-02-05 05:00:00,NYC,43.069978027343794,45.0,10.0,1.9300219727,0.9775003370177023,2.207776058995083,1.8039942230832773,normal,1.0
810,validation,2024-02-05,2024-02-05 06:00:00,2024-02-05 06:00:00,2024-02-05 06:00:00,NYC,43.069978027343794,45.0,9.0,1.9300219727,1.2218950734218161,2.204727805270052,1.7611226961015776,normal,1.0
811,validation,2024-02-05,2024-02-05 07:00:00,2024-02-05 07:00:00,2024-02-05 07:00:00,NYC,43.069978027343794,45.0,8.0,1.9300219727,0.818002127462372,2.193358785827908,1.8328940756457353,normal,1.0
812,validation,2024-02-05,2024-02-05 08:00:00,2024-02-05 08:00:00,2024-02-05 08:00:00,NYC,45.04998901367192,45.0,7.0,-0.0499890137,0.7228746218871305,2.2434107947665525,1.7862773654194033,normal,1.0
813,validation,2024-02-05,2024-02-05 09:00:00,2024-02-05 09:00:00,2024-02-05 09:00:00,NYC,45.04998901367192,45.0,6.0,-0.0499890137,0.8142224215709165,2.2201538890585715,1.7922757261868183,normal,1.0
814,validation,2024-02-05,2024-02-05 10:00:00,2024-02-05 10:00:00,2024-02-05 10:00:00,NYC,45.04998901367192,45.0,5.0,-0.0499890137,0.7012697536758971,2.129547111512227,1.7370742565949566,normal,1.0
815,validation,2024-02-05,2024-02-05 11:00:00,2024-02-05 11:00:00,2024-02-05 11:00:00,NYC,45.04998901367192,45.0,4.0,-0.0499890137,0.7803891397856709,2.103039662299984,1.7402742258711088,normal,1.0
816,validation,2024-02-05,2024-02-05 12:00:00,2024-02-05 12:00:00,2024-02-05 12:00:00,NYC,45.04998901367192,45.0,3.0,-0.0499890137,0.8790356917745957,1.989679748067935,1.7159201782556197,normal,1.0
817,validation,2024-02-05,2024-02-05 13:00:00,2024-02-05 13:00:00,2024-02-05 13:00:00,NYC,45.04998901367192,45.0,2.0,-0.0499890137,0.827979600341421,1.5000882732344472,1.4957376374052354,normal,1.0
818,validation,2024-02-05,2024-02-05 14:00:00,2024-02-05 14:00:00,2024-02-05 14:00:00,NYC,45.04998901367192,45.0,1.0,-0.0499890137,-0.392140163298874,1.0981068954267543,1.0610681265406625,normal,1.0
819,validation,2024-02-05,2024-02-05 15:00:00,2024-02-05 15:00:00,2024-02-05 15:00:00,NYC,45.04998901367192,45.0,0.0,-0.0499890137,0.08602901163437139,0.9251338284665224,0.8519298716368738,normal,1.0
820,validation,2024-02-05,2024-02-05 16:00:00,2024-02-05 16:00:00,2024-02-05 16:00:00,NYC,45.04998901367192,45.0,-1.0,-0.0499890137,-0.13993732129455544,0.8611697044431906,0.7749296367562243,normal,1.0
821,validation,2024-02-05,2024-02-05 17:00:00,2024-02-05 17:00:00,2024-02-05 17:00:00,NYC,45.04998901367192,45.0,-2.0,-0.0499890137,-0.18762861273575937,0.8504396863261235,0.7700336857862325,normal,1.0
822,validation,2024-02-05,2024-02-05 18:00:00,2024-02-05 18:00:00,2024-02-05 18:00:00,NYC,45.04998901367192,45.0,-3.0,-0.0499890137,-0.1935792583541967,0.8504396863261235,0.7711906194546704,normal,1.0
823,validation,2024-02-05,2024-02-05 19:00:00,2024-02-05 19:00:00,2024-02-05 19:00:00,NYC,45.04998901367192,45.0,-4.0,-0.0499890137,-0.19723907214886782,0.8494608982413684,0.7708094625043309,normal,1.0
824,validation,2024-02-05,2024-02-05 20:00:00,2024-02-05 20:00:00,2024-02-05 20:00:00,NYC,45.04998901367192,45.0,-5.0,-0.0499890137,-0.17525092674614176,0.8419276963203094,0.7579451217884396,normal,1.0
825,validation,2024-02-05,2024-02-05 21:00:00,2024-02-05 21:00:00,2024-02-05 21:00:00,NYC,45.04998901367192,45.0,-6.0,-0.0499890137,-0.20041949585694677,0.83992645926473,0.7605359248057143,normal,1.0
826,validation,2024-02-05,2024-02-05 22:00:00,2024-02-05 22:00:00,2024-02-05 22:00:00,NYC,45.04998901367192,45.0,-7.0,-0.0499890137,-0.20288759055895347,0.7984259978132368,0.7121616656678914,normal,1.0
827,validation,2024-02-05,2024-02-05 23:00:00,2024-02-05 23:00:00,2024-02-05 23:00:00,NYC,45.04998901367192,45.0,-8.0,-0.0499890137,-0.1943223461774076,0.7968080904099558,0.708202853608058,normal,1.0
828,validation,2024-02-06,2024-02-06 01:00:00,2024-02-06 01:00:00,2024-02-06 01:00:00,NYC,40.01001098632817,42.0,14.0,1.9899890137,0.6918435150448553,1.9809252650383187,1.8172265628739563,normal,1.0
829,validation,2024-02-06,2024-02-06 02:00:00,2024-02-06 02:00:00,2024-02-06 02:00:00,NYC,40.01001098632817,42.0,13.0,1.9899890137,0.7561385927559765,1.8704840900077648,1.7626997819837404,normal,1.0
830,validation,2024-02-06,2024-02-06 03:00:00,2024-02-06 03:00:00,2024-02-06 03:00:00,NYC,40.01001098632817,42.0,12.0,1.9899890137,0.4970698809003549,1.847670340368032,1.8592967582562037,normal,1.0
831,validation,2024-02-06,2024-02-06 04:00:00,2024-02-06 04:00:00,2024-02-06 04:00:00,NYC,40.01001098632817,42.0,11.0,1.9899890137,0.5991249392881874,1.847670340368032,1.8161926987473458,normal,1.0
832,validation,2024-02-06,2024-02-06 05:00:00,2024-02-06 05:00:00,2024-02-06 05:00:00,NYC,40.01001098632817,42.0,10.0,1.9899890137,0.3532213149653615,1.8299141470892666,1.923228469891035,normal,1.0
833,validation,2024-02-06,2024-02-06 06:00:00,2024-02-06 06:00:00,2024-02-06 06:00:00,NYC,40.01001098632817,42.0,9.0,1.9899890137,0.3726938727117689,1.8299141470892666,1.9137670239834506,normal,1.0
834,validation,2024-02-06,2024-02-06 07:00:00,2024-02-06 07:00:00,2024-02-06 07:00:00,NYC,40.01001098632817,42.0,8.0,1.9899890137,0.2478638319438729,1.8299141470892666,1.9763839916647532,normal,1.0
835,validation,2024-02-06,2024-02-06 08:00:00,2024-02-06 08:00:00,2024-02-06 08:00:00,NYC,40.91001098632817,42.0,7.0,1.0899890137,0.2207388865510841,2.078417674536431,1.7380022631379344,normal,1.0
836,validation,2024-02-06,2024-02-06 09:00:00,2024-02-06 09:00:00,2024-02-06 09:00:00,NYC,40.91001098632817,42.0,6.0,1.0899890137,0.44030218656651926,1.9499684458969113,1.6422555549527962,normal,1.0
837,validation,2024-02-06,2024-02-06 10:00:00,2024-02-06 10:00:00,2024-02-06 10:00:00,NYC,40.91001098632817,42.0,5.0,1.0899890137,0.46821248552805367,1.9247559856134828,1.625915716004203,normal,1.0
838,validation,2024-02-06,2024-02-06 11:00:00,2024-02-06 11:00:00,2024-02-06 11:00:00,NYC,40.91001098632817,42.0,4.0,1.0899890137,0.3397861667461332,1.886867573017251,1.6328961902675814,normal,1.0
839,validation,2024-02-06,2024-02-06 12:00:00,2024-02-06 12:00:00,2024-02-06 12:00:00,NYC,40.91001098632817,42.0,3.0,1.0899890137,1.2150353144240806,1.8064253562380226,1.5126844008067724,normal,1.0
840,validation,2024-02-06,2024-02-06 13:00:00,2024-02-06 13:00:00,2024-02-06 13:00:00,NYC,40.91001098632817,42.0,2.0,1.0899890137,1.2602516631234064,1.314440000767045,1.2007385825556418,normal,1.0
841,validation,2024-02-06,2024-02-06 14:00:00,2024-02-06 14:00:00,2024-02-06 14:00:00,NYC,40.91001098632817,42.0,1.0,1.0899890137,0.669420717509122,0.9442373095621104,0.9607537138528994,normal,1.0
842,validation,2024-02-06,2024-02-06 15:00:00,2024-02-06 15:00:00,2024-02-06 15:00:00,NYC,40.91001098632817,42.0,0.0,1.0899890137,0.9164918223236849,0.8079691606212474,0.7287621554119494,normal,1.0
843,validation,2024-02-06,2024-02-06 16:00:00,2024-02-06 16:00:00,2024-02-06 16:00:00,NYC,40.91001098632817,42.0,-1.0,1.0899890137,0.8455748862459452,0.7771893340715136,0.7163175503956893,normal,1.0
844,validation,2024-02-06,2024-02-06 17:00:00,2024-02-06 17:00:00,2024-02-06 17:00:00,NYC,40.91001098632817,42.0,-2.0,1.0899890137,0.7979030335032478,0.7533133183039837,0.7108337249182506,normal,1.0
845,validation,2024-02-06,2024-02-06 18:00:00,2024-02-06 18:00:00,2024-02-06 18:00:00,NYC,40.91001098632817,42.0,-3.0,1.0899890137,0.7074354600436232,0.7458624521077594,0.7572581445910683,normal,1.0
846,validation,2024-02-06,2024-02-06 19:00:00,2024-02-06 19:00:00,2024-02-06 19:00:00,NYC,40.91001098632817,42.0,-4.0,1.0899890137,0.7373252468362136,0.7407767517421793,0.7322052770248821,normal,1.0
847,validation,2024-02-06,2024-02-06 20:00:00,2024-02-06 20:00:00,2024-02-06 20:00:00,NYC,40.91001098632817,42.0,-5.0,1.0899890137,0.7078071280926872,0.7334409786252655,0.7446928935048753,normal,1.0
848,validation,2024-02-06,2024-02-06 21:00:00,2024-02-06 21:00:00,2024-02-06 21:00:00,NYC,40.91001098632817,42.0,-6.0,1.0899890137,0.6693627301655595,0.7326119283357387,0.7726212603217666,normal,1.0
