run_name,num_features,bucket,brier_score,mean_predicted_probability,empirical_frequency,calibration_gap,count,validation_nll,bucket_interval_log_loss
day17_final_safe_reduced,25,market_bucket_0,0.05604786062190525,0.07432970424134339,0.08196721311475409,-0.007637508873410706,8784,1.332351582519755,0.9198627271140056
day17_final_safe_reduced,25,market_bucket_1,0.1361961620018235,0.29145023281394383,0.26229508196721313,0.029155150846730704,8784,1.332351582519755,0.9198627271140056
day17_final_safe_reduced,25,market_bucket_2,0.16258649788461824,0.4025061301623942,0.41530054644808745,-0.012794416285693222,8784,1.332351582519755,0.9198627271140056
day17_final_safe_reduced,25,market_bucket_3,0.09023355979038129,0.18133207084507086,0.17759562841530055,0.003736442429770309,8784,1.332351582519755,0.9198627271140056
day17_final_safe_reduced,25,market_bucket_4,0.030325727780661973,0.0426039463969727,0.04644808743169399,-0.0038441410347212907,8784,1.332351582519755,0.9198627271140056
day17_final_safe_reduced,25,market_bucket_5,0.01000787449274172,0.007777915540274956,0.01639344262295082,-0.008615527082675864,8784,1.332351582519755,0.9198627271140056
