row_id,split,date,timestamp,prediction_time,prediction_timestamp,location,forecast_high,actual_high,forecast_horizon_hours,forecast_error,mu,sigma,nll,distribution_type,sigma_scale
0,validation,2024-01-01,2024-01-01 01:00:00,2024-01-01 01:00:00,2024-01-01 01:00:00,NYC,45.04998901367192,47.0,14.0,1.9500109863,0.7128471531317329,2.5232753963501846,1.9646937666495798,normal,1.0
1,validation,2024-01-01,2024-01-01 02:00:00,2024-01-01 02:00:00,2024-01-01 02:00:00,NYC,45.04998901367192,47.0,13.0,1.9500109863,0.3803169583025819,2.5100779663563446,2.034787837869729,normal,1.0
2,validation,2024-01-01,2024-01-01 03:00:00,2024-01-01 03:00:00,2024-01-01 03:00:00,NYC,45.04998901367192,47.0,12.0,1.9500109863,0.49920851145307094,2.5210798895498456,2.0092079619233765,normal,1.0
3,validation,2024-01-01,2024-01-01 04:00:00,2024-01-01 04:00:00,2024-01-01 04:00:00,NYC,45.04998901367192,47.0,11.0,1.9500109863,0.4984294292688698,2.5474392535876267,2.0163745274504246,normal,1.0
4,validation,2024-01-01,2024-01-01 05:00:00,2024-01-01 05:00:00,2024-01-01 05:00:00,NYC,45.04998901367192,47.0,10.0,1.9500109863,0.8527773026239986,2.5370379865760677,1.9434579033776487,normal,1.0
5,validation,2024-01-01,2024-01-01 06:00:00,2024-01-01 06:00:00,2024-01-01 06:00:00,NYC,45.04998901367192,47.0,9.0,1.9500109863,0.7567850179747336,2.5636982841460862,1.9687026375619219,normal,1.0
6,validation,2024-01-01,2024-01-01 07:00:00,2024-01-01 07:00:00,2024-01-01 07:00:00,NYC,45.04998901367192,47.0,8.0,1.9500109863,0.4540583056416132,2.499860506329723,2.014223400384057,normal,1.0
7,validation,2024-01-01,2024-01-01 08:00:00,2024-01-01 08:00:00,2024-01-01 08:00:00,NYC,45.04998901367192,47.0,7.0,1.9500109863,0.27474286777391227,2.477605905217328,2.0548301981413695,normal,1.0
8,validation,2024-01-01,2024-01-01 09:00:00,2024-01-01 09:00:00,2024-01-01 09:00:00,NYC,45.04998901367192,47.0,6.0,1.9500109863,0.5808599032832169,2.4113788298337133,1.960328644927367,normal,1.0
9,validation,2024-01-01,2024-01-01 10:00:00,2024-01-01 10:00:00,2024-01-01 10:00:00,NYC,45.04998901367192,47.0,5.0,1.9500109863,0.4048570230583935,2.350181430253363,1.9895589180498965,normal,1.0
10,validation,2024-01-01,2024-01-01 11:00:00,2024-01-01 11:00:00,2024-01-01 11:00:00,NYC,45.04998901367192,47.0,4.0,1.9500109863,1.2344715406951459,2.311277630619377,1.8046607707479057,normal,1.0
11,validation,2024-01-01,2024-01-01 12:00:00,2024-01-01 12:00:00,2024-01-01 12:00:00,NYC,45.04998901367192,47.0,3.0,1.9500109863,1.8441017358548368,1.577489795733108,1.3770271244643957,normal,1.0
12,validation,2024-01-01,2024-01-01 13:00:00,2024-01-01 13:00:00,2024-01-01 13:00:00,NYC,45.04998901367192,47.0,2.0,1.9500109863,2.3118872301045545,1.3105398860847244,1.227500940221851,normal,1.0
13,validation,2024-01-01,2024-01-01 14:00:00,2024-01-01 14:00:00,2024-01-01 14:00:00,NYC,45.04998901367192,47.0,1.0,1.9500109863,1.796452698320122,0.9044733382456447,0.8329481062313004,normal,1.0
14,validation,2024-01-01,2024-01-01 15:00:00,2024-01-01 15:00:00,2024-01-01 15:00:00,NYC,45.04998901367192,47.0,0.0,1.9500109863,1.6570473352425583,0.853237331919259,0.8191674626749298,normal,1.0
15,validation,2024-01-01,2024-01-01 16:00:00,2024-01-01 16:00:00,2024-01-01 16:00:00,NYC,45.04998901367192,47.0,-1.0,1.9500109863,1.6570473352425583,0.827714971936023,0.7924898210398625,normal,1.0
16,validation,2024-01-01,2024-01-01 17:00:00,2024-01-01 17:00:00,2024-01-01 17:00:00,NYC,45.04998901367192,47.0,-2.0,1.9500109863,1.5442946412808518,0.7972308068222965,0.8218206572682893,normal,1.0
17,validation,2024-01-01,2024-01-01 18:00:00,2024-01-01 18:00:00,2024-01-01 18:00:00,NYC,45.04998901367192,47.0,-3.0,1.9500109863,1.558866424075952,0.7446956136502316,0.7620977956970618,normal,1.0
18,validation,2024-01-01,2024-01-01 19:00:00,2024-01-01 19:00:00,2024-01-01 19:00:00,NYC,45.04998901367192,47.0,-4.0,1.9500109863,1.5258106694859026,0.7456417386102319,0.7872557110879261,normal,1.0
19,validation,2024-01-01,2024-01-01 20:00:00,2024-01-01 20:00:00,2024-01-01 20:00:00,NYC,45.04998901367192,47.0,-5.0,1.9500109863,1.5153445910353596,0.7383549375250074,0.7888892366872213,normal,1.0
20,validation,2024-01-01,2024-01-01 21:00:00,2024-01-01 21:00:00,2024-01-01 21:00:00,NYC,45.04998901367192,47.0,-6.0,1.9500109863,1.5257756671605198,0.7328849663627991,0.7757095053495779,normal,1.0
21,validation,2024-01-01,2024-01-01 22:00:00,2024-01-01 22:00:00,2024-01-01 22:00:00,NYC,45.04998901367192,47.0,-7.0,1.9500109863,1.5491421757866999,0.7258021433578158,0.7509846529615004,normal,1.0
22,validation,2024-01-01,2024-01-01 23:00:00,2024-01-01 23:00:00,2024-01-01 23:00:00,NYC,45.04998901367192,47.0,-8.0,1.9500109863,1.5260132035995102,0.7311764662069631,0.773971012702855,normal,1.0
23,validation,2024-01-02,2024-01-02 01:00:00,2024-01-02 01:00:00,2024-01-02 01:00:00,NYC,43.069978027343794,42.0,14.0,-1.0699780273,0.9200632448903205,2.326447539021009,2.1291348379650703,normal,1.0
24,validation,2024-01-02,2024-01-02 02:00:00,2024-01-02 02:00:00,2024-01-02 02:00:00,NYC,43.069978027343794,42.0,13.0,-1.0699780273,0.9383471175091866,2.257772679910927,2.128936765122386,normal,1.0
25,validation,2024-01-02,2024-01-02 03:00:00,2024-01-02 03:00:00,2024-01-02 03:00:00,NYC,43.069978027343794,42.0,12.0,-1.0699780273,0.9636850256026092,2.2455342227457806,2.1379809254955164,normal,1.0
26,validation,2024-01-02,2024-01-02 04:00:00,2024-01-02 04:00:00,2024-01-02 04:00:00,NYC,43.069978027343794,42.0,11.0,-1.0699780273,0.9433333214159708,2.2428121000510886,2.1295772138309426,normal,1.0
27,validation,2024-01-02,2024-01-02 05:00:00,2024-01-02 05:00:00,2024-01-02 05:00:00,NYC,43.069978027343794,42.0,10.0,-1.0699780273,0.9551194025100905,2.201829466948109,2.1311824421286443,normal,1.0
28,validation,2024-01-02,2024-01-02 06:00:00,2024-01-02 06:00:00,2024-01-02 06:00:00,NYC,43.069978027343794,42.0,9.0,-1.0699780273,0.7961001792953256,2.201829466948109,2.0673659237346333,normal,1.0
29,validation,2024-01-02,2024-01-02 07:00:00,2024-01-02 07:00:00,2024-01-02 07:00:00,NYC,43.069978027343794,42.0,8.0,-1.0699780273,0.7142092528812203,2.174075810512192,2.0322874704314913,normal,1.0
30,validation,2024-01-02,2024-01-02 08:00:00,2024-01-02 08:00:00,2024-01-02 08:00:00,NYC,43.069978027343794,42.0,7.0,-1.0699780273,0.3877726996952338,2.1548682531992664,1.915488704635726,normal,1.0
31,validation,2024-01-02,2024-01-02 09:00:00,2024-01-02 09:00:00,2024-01-02 09:00:00,NYC,43.069978027343794,42.0,6.0,-1.0699780273,0.3766074491584683,2.148435135051595,1.9103585319328211,normal,1.0
32,validation,2024-01-02,2024-01-02 10:00:00,2024-01-02 10:00:00,2024-01-02 10:00:00,NYC,43.069978027343794,42.0,5.0,-1.0699780273,0.4812311946734134,2.058811018689474,1.924909915242536,normal,1.0
33,validation,2024-01-02,2024-01-02 11:00:00,2024-01-02 11:00:00,2024-01-02 11:00:00,NYC,43.069978027343794,42.0,4.0,-1.0699780273,0.14511692196037215,2.0082300488243665,1.7992396731029934,normal,1.0
34,validation,2024-01-02,2024-01-02 12:00:00,2024-01-02 12:00:00,2024-01-02 12:00:00,NYC,43.069978027343794,42.0,3.0,-1.0699780273,0.8558231374142683,2.0033604205269246,2.075799344105213,normal,1.0
35,validation,2024-01-02,2024-01-02 13:00:00,2024-01-02 13:00:00,2024-01-02 13:00:00,NYC,43.069978027343794,42.0,2.0,-1.0699780273,-0.314733888936206,1.7608778628456199,1.5767294910699803,normal,1.0
36,validation,2024-01-02,2024-01-02 14:00:00,2024-01-02 14:00:00,2024-01-02 14:00:00,NYC,43.069978027343794,42.0,1.0,-1.0699780273,-0.4166323492824817,1.148982425975226,1.2194851769256756,normal,1.0
37,validation,2024-01-02,2024-01-02 15:00:00,2024-01-02 15:00:00,2024-01-02 15:00:00,NYC,43.069978027343794,42.0,0.0,-1.0699780273,0.18332048721291586,0.9155065878661282,1.7676964479668997,normal,1.0
38,validation,2024-01-02,2024-01-02 16:00:00,2024-01-02 16:00:00,2024-01-02 16:00:00,NYC,43.069978027343794,42.0,-1.0,-1.0699780273,-0.027482318745926715,0.8645331647057638,1.5004077897519803,normal,1.0
39,validation,2024-01-02,2024-01-02 17:00:00,2024-01-02 17:00:00,2024-01-02 17:00:00,NYC,43.069978027343794,42.0,-2.0,-1.0699780273,-0.14806377242219468,0.8392647005589993,1.3470369470976058,normal,1.0
40,validation,2024-01-02,2024-01-02 18:00:00,2024-01-02 18:00:00,2024-01-02 18:00:00,NYC,43.069978027343794,42.0,-3.0,-1.0699780273,-0.11580495758178631,0.8445630236317586,1.388207594362203,normal,1.0
41,validation,2024-01-02,2024-01-02 19:00:00,2024-01-02 19:00:00,2024-01-02 19:00:00,NYC,43.069978027343794,42.0,-4.0,-1.0699780273,-0.09713853259029696,0.8465479544962795,1.4126622141444674,normal,1.0
42,validation,2024-01-02,2024-01-02 20:00:00,2024-01-02 20:00:00,2024-01-02 20:00:00,NYC,43.069978027343794,42.0,-5.0,-1.0699780273,-0.1228897175013004,0.8465479544962795,1.3781677827431291,normal,1.0
43,validation,2024-01-02,2024-01-02 21:00:00,2024-01-02 21:00:00,2024-01-02 21:00:00,NYC,43.069978027343794,42.0,-6.0,-1.0699780273,-0.1857892436905521,0.8363997425457421,1.2990588139607606,normal,1.0
44,validation,2024-01-02,2024-01-02 22:00:00,2024-01-02 22:00:00,2024-01-02 22:00:00,NYC,43.069978027343794,42.0,-7.0,-1.0699780273,-0.2203073288937723,0.8363997425457421,1.2562825532862107,normal,1.0
45,validation,2024-01-02,2024-01-02 23:00:00,2024-01-02 23:00:00,2024-01-02 23:00:00,NYC,43.069978027343794,42.0,-8.0,-1.0699780273,-0.2013114810728429,0.7938210956520882,1.2867712397422337,normal,1.0
46,validation,2024-01-03,2024-01-03 01:00:00,2024-01-03 01:00:00,2024-01-03 01:00:00,NYC,45.94998901367192,43.0,14.0,-2.9499890137,0.9200632448903205,2.4481266188183324,3.063760614917821,normal,1.0
47,validation,2024-01-03,2024-01-03 02:00:00,2024-01-03 02:00:00,2024-01-03 02:00:00,NYC,45.94998901367192,43.0,13.0,-2.9499890137,0.8778822811992519,2.463736299328142,3.0275868245942545,normal,1.0
48,validation,2024-01-03,2024-01-03 03:00:00,2024-01-03 03:00:00,2024-01-03 03:00:00,NYC,45.94998901367192,43.0,12.0,-2.9499890137,0.8542219452857489,2.4138714994807358,3.04202543641759,normal,1.0
49,validation,2024-01-03,2024-01-03 04:00:00,2024-01-03 04:00:00,2024-01-03 04:00:00,NYC,45.94998901367192,43.0,11.0,-2.9499890137,0.8485959119606318,2.4101511198109553,3.0406381101408613,normal,1.0
50,validation,2024-01-03,2024-01-03 05:00:00,2024-01-03 05:00:00,2024-01-03 05:00:00,NYC,45.94998901367192,43.0,10.0,-2.9499890137,0.8514448351344079,2.394032136327061,3.0525977510757856,normal,1.0
51,validation,2024-01-03,2024-01-03 06:00:00,2024-01-03 06:00:00,2024-01-03 06:00:00,NYC,45.94998901367192,43.0,9.0,-2.9499890137,0.8570772069088065,2.4072294422010487,3.0480077223223234,normal,1.0
52,validation,2024-01-03,2024-01-03 07:00:00,2024-01-03 07:00:00,2024-01-03 07:00:00,NYC,45.94998901367192,43.0,8.0,-2.9499890137,0.8065132990887184,2.4072294422010487,3.0150085985161588,normal,1.0
53,validation,2024-01-03,2024-01-03 08:00:00,2024-01-03 08:00:00,2024-01-03 08:00:00,NYC,45.04998901367192,43.0,7.0,-2.0499890137,0.7928542133039108,2.3859620157144144,2.49836182376628,normal,1.0
54,validation,2024-01-03,2024-01-03 09:00:00,2024-01-03 09:00:00,2024-01-03 09:00:00,NYC,45.04998901367192,43.0,6.0,-2.0499890137,0.805464330605008,2.388330827065028,2.5042454192581127,normal,1.0
55,validation,2024-01-03,2024-01-03 10:00:00,2024-01-03 10:00:00,2024-01-03 10:00:00,NYC,45.04998901367192,43.0,5.0,-2.0499890137,0.695483248814521,2.335306002276919,2.458142704217181,normal,1.0
56,validation,2024-01-03,2024-01-03 11:00:00,2024-01-03 11:00:00,2024-01-03 11:00:00,NYC,45.04998901367192,43.0,4.0,-2.0499890137,0.9146011028394189,2.1564178622314376,2.6323906095746237,normal,1.0
57,validation,2024-01-03,2024-01-03 12:00:00,2024-01-03 12:00:00,2024-01-03 12:00:00,NYC,45.04998901367192,43.0,3.0,-2.0499890137,0.3391762270080777,2.0694433958255196,2.3126493441346163,normal,1.0
58,validation,2024-01-03,2024-01-03 13:00:00,2024-01-03 13:00:00,2024-01-03 13:00:00,NYC,45.04998901367192,43.0,2.0,-2.0499890137,0.1876605907683001,1.5889314355412298,2.3736170151045672,normal,1.0
59,validation,2024-01-03,2024-01-03 14:00:00,2024-01-03 14:00:00,2024-01-03 14:00:00,NYC,45.04998901367192,43.0,1.0,-2.0499890137,-0.8647069517932069,1.1714148495692422,1.5890588965828243,normal,1.0
60,validation,2024-01-03,2024-01-03 15:00:00,2024-01-03 15:00:00,2024-01-03 15:00:00,NYC,45.04998901367192,43.0,0.0,-2.0499890137,-1.1512162220307618,1.0486938192125832,1.3337429189188683,normal,1.0
61,validation,2024-01-03,2024-01-03 16:00:00,2024-01-03 16:00:00,2024-01-03 16:00:00,NYC,45.04998901367192,43.0,-1.0,-2.0499890137,-1.2152278723763255,0.9941215168101136,1.2655884712163383,normal,1.0
62,validation,2024-01-03,2024-01-03 17:00:00,2024-01-03 17:00:00,2024-01-03 17:00:00,NYC,45.04998901367192,43.0,-2.0,-2.0499890137,-1.2263206373041398,0.9840886827900974,1.25317199128095,normal,1.0
63,validation,2024-01-03,2024-01-03 18:00:00,2024-01-03 18:00:00,2024-01-03 18:00:00,NYC,45.04998901367192,43.0,-3.0,-2.0499890137,-1.2080631764025396,0.9840886827900974,1.2688724055681435,normal,1.0
64,validation,2024-01-03,2024-01-03 19:00:00,2024-01-03 19:00:00,2024-01-03 19:00:00,NYC,45.04998901367192,43.0,-4.0,-2.0499890137,-1.231495400306719,0.9754550439137538,1.2461225168181462,normal,1.0
65,validation,2024-01-03,2024-01-03 20:00:00,2024-01-03 20:00:00,2024-01-03 20:00:00,NYC,45.04998901367192,43.0,-5.0,-2.0499890137,-1.1776707142179415,0.9754550439137538,1.2939450185519366,normal,1.0
66,validation,2024-01-03,2024-01-03 21:00:00,2024-01-03 21:00:00,2024-01-03 21:00:00,NYC,45.04998901367192,43.0,-6.0,-2.0499890137,-1.1423825741844487,0.978010281714827,1.3273076758341706,normal,1.0
67,validation,2024-01-03,2024-01-03 22:00:00,2024-01-03 22:00:00,2024-01-03 22:00:00,NYC,45.04998901367192,43.0,-7.0,-2.0499890137,-1.1600178076032488,0.8886985602443435,1.3023744134663486,normal,1.0
68,validation,2024-01-03,2024-01-03 23:00:00,2024-01-03 23:00:00,2024-01-03 23:00:00,NYC,45.04998901367192,43.0,-8.0,-2.0499890137,-1.2235932989848144,0.8306706628736988,1.2282835173828592,normal,1.0
69,validation,2024-01-04,2024-01-04 01:00:00,2024-01-04 01:00:00,2024-01-04 01:00:00,NYC,43.96997802734379,45.0,14.0,1.0300219727,0.4559188225061721,2.6719566076809262,1.9248324858937114,normal,1.0
70,validation,2024-01-04,2024-01-04 02:00:00,2024-01-04 02:00:00,2024-01-04 02:00:00,NYC,43.96997802734379,45.0,13.0,1.0300219727,0.4566710973773953,2.674946100365201,1.9258388163845859,normal,1.0
71,validation,2024-01-04,2024-01-04 03:00:00,2024-01-04 03:00:00,2024-01-04 03:00:00,NYC,43.96997802734379,45.0,12.0,1.0300219727,0.48850752379896284,2.674946100365201,1.9233586166643597,normal,1.0
72,validation,2024-01-04,2024-01-04 04:00:00,2024-01-04 04:00:00,2024-01-04 04:00:00,NYC,43.96997802734379,45.0,11.0,1.0300219727,0.484201311180116,2.621426492943963,1.904333936226155,normal,1.0
73,validation,2024-01-04,2024-01-04 05:00:00,2024-01-04 05:00:00,2024-01-04 05:00:00,NYC,43.96997802734379,45.0,10.0,1.0300219727,0.3714735001840514,2.621426492943963,1.9142123070787147,normal,1.0
74,validation,2024-01-04,2024-01-04 06:00:00,2024-01-04 06:00:00,2024-01-04 06:00:00,NYC,43.96997802734379,45.0,9.0,1.0300219727,0.8543740233744583,2.6447947588515475,1.893737322677357,normal,1.0
75,validation,2024-01-04,2024-01-04 07:00:00,2024-01-04 07:00:00,2024-01-04 07:00:00,NYC,43.96997802734379,45.0,8.0,1.0300219727,0.7511561728505198,2.66940704555183,1.9062516111022956,normal,1.0
76,validation,2024-01-04,2024-01-04 08:00:00,2024-01-04 08:00:00,2024-01-04 08:00:00,NYC,43.069978027343794,45.0,7.0,1.9300219727,0.6905099997274021,2.416341982002055,1.9327626804624276,normal,1.0
77,validation,2024-01-04,2024-01-04 09:00:00,2024-01-04 09:00:00,2024-01-04 09:00:00,NYC,43.069978027343794,45.0,6.0,1.9300219727,0.608681456595412,2.313765356797448,1.9208798021633307,normal,1.0
78,validation,2024-01-04,2024-01-04 10:00:00,2024-01-04 10:00:00,2024-01-04 10:00:00,NYC,43.069978027343794,45.0,5.0,1.9300219727,0.0693411886276555,2.2514446989329935,2.072011003901514,normal,1.0
79,validation,2024-01-04,2024-01-04 11:00:00,2024-01-04 11:00:00,2024-01-04 11:00:00,NYC,43.069978027343794,45.0,4.0,1.9300219727,0.33314154287110237,2.064340566008356,1.942942838018829,normal,1.0
80,validation,2024-01-04,2024-01-04 12:00:00,2024-01-04 12:00:00,2024-01-04 12:00:00,NYC,43.069978027343794,45.0,3.0,1.9300219727,1.5887981150407293,1.4152819100508278,1.295331775112382,normal,1.0
81,validation,2024-01-04,2024-01-04 13:00:00,2024-01-04 13:00:00,2024-01-04 13:00:00,NYC,43.069978027343794,45.0,2.0,1.9300219727,2.156982665041069,1.1741602457619837,1.0981734477857479,normal,1.0
82,validation,2024-01-04,2024-01-04 14:00:00,2024-01-04 14:00:00,2024-01-04 14:00:00,NYC,43.069978027343794,45.0,1.0,1.9300219727,1.9251721380280329,0.8979012591320658,0.8112579470804556,normal,1.0
83,validation,2024-01-04,2024-01-04 15:00:00,2024-01-04 15:00:00,2024-01-04 15:00:00,NYC,43.069978027343794,45.0,0.0,1.9300219727,1.6134471475386283,0.7758147634558483,0.7483513395026841,normal,1.0
84,validation,2024-01-04,2024-01-04 16:00:00,2024-01-04 16:00:00,2024-01-04 16:00:00,NYC,43.069978027343794,45.0,-1.0,1.9300219727,1.5195906035902433,0.7277094832976208,0.7601356574004318,normal,1.0
85,validation,2024-01-04,2024-01-04 17:00:00,2024-01-04 17:00:00,2024-01-04 17:00:00,NYC,43.069978027343794,45.0,-2.0,1.9300219727,1.5258555682323818,0.7277094832976208,0.7553171139638574,normal,1.0
86,validation,2024-01-04,2024-01-04 18:00:00,2024-01-04 18:00:00,2024-01-04 18:00:00,NYC,43.069978027343794,45.0,-3.0,1.9300219727,1.4914568985625574,0.7253171222801703,0.7805947654897027,normal,1.0
87,validation,2024-01-04,2024-01-04 19:00:00,2024-01-04 19:00:00,2024-01-04 19:00:00,NYC,43.069978027343794,45.0,-4.0,1.9300219727,1.5084964361100495,0.7253171222801703,0.7666658868246228,normal,1.0
88,validation,2024-01-04,2024-01-04 20:00:00,2024-01-04 20:00:00,2024-01-04 20:00:00,NYC,43.069978027343794,45.0,-5.0,1.9300219727,1.5084964361100495,0.7270683596506502,0.7682648924338797,normal,1.0
89,validation,2024-01-04,2024-01-04 21:00:00,2024-01-04 21:00:00,2024-01-04 21:00:00,NYC,43.069978027343794,45.0,-6.0,1.9300219727,1.5033472795492973,0.7202211919286622,0.7662233902646589,normal,1.0
90,validation,2024-01-04,2024-01-04 22:00:00,2024-01-04 22:00:00,2024-01-04 22:00:00,NYC,43.069978027343794,45.0,-7.0,1.9300219727,1.5033472795492973,0.7176462934368809,0.7639033427291848,normal,1.0
91,validation,2024-01-04,2024-01-04 23:00:00,2024-01-04 23:00:00,2024-01-04 23:00:00,NYC,43.069978027343794,45.0,-8.0,1.9300219727,1.5033472795492973,0.716815822944891,0.7631552292216479,normal,1.0
92,validation,2024-01-05,2024-01-05 01:00:00,2024-01-05 01:00:00,2024-01-05 01:00:00,NYC,38.93000000000004,37.0,14.0,-1.93,0.23153220007406874,1.8502459000241644,2.2166500182859905,normal,1.0
93,validation,2024-01-05,2024-01-05 02:00:00,2024-01-05 02:00:00,2024-01-05 02:00:00,NYC,38.93000000000004,37.0,13.0,-1.93,0.16191908661743207,1.847394208361197,2.1738365456204813,normal,1.0
94,validation,2024-01-05,2024-01-05 03:00:00,2024-01-05 03:00:00,2024-01-05 03:00:00,NYC,38.93000000000004,37.0,12.0,-1.93,0.17859482006449132,1.8410527333327433,2.185155218920415,normal,1.0
95,validation,2024-01-05,2024-01-05 04:00:00,2024-01-05 04:00:00,2024-01-05 04:00:00,NYC,38.93000000000004,37.0,11.0,-1.93,0.183225765365988,1.8410527333327433,2.188039296726135,normal,1.0
96,validation,2024-01-05,2024-01-05 05:00:00,2024-01-05 05:00:00,2024-01-05 05:00:00,NYC,38.93000000000004,37.0,10.0,-1.93,0.18607468853976408,1.8517984564083352,2.1879926591374073,normal,1.0
97,validation,2024-01-05,2024-01-05 06:00:00,2024-01-05 06:00:00,2024-01-05 06:00:00,NYC,38.93000000000004,37.0,9.0,-1.93,0.21326584883188884,1.8517984564083352,2.204879665713853,normal,1.0
98,validation,2024-01-05,2024-01-05 07:00:00,2024-01-05 07:00:00,2024-01-05 07:00:00,NYC,38.93000000000004,37.0,8.0,-1.93,0.21480550427306766,1.8517984564083352,2.205842315044831,normal,1.0
99,validation,2024-01-05,2024-01-05 08:00:00,2024-01-05 08:00:00,2024-01-05 08:00:00,NYC,38.93000000000004,37.0,7.0,-1.93,0.1399437475181138,1.8285480281096602,2.1631897079388103,normal,1.0
100,validation,2024-01-05,2024-01-05 09:00:00,2024-01-05 09:00:00,2024-01-05 09:00:00,NYC,38.93000000000004,37.0,6.0,-1.93,-0.03328268141116288,1.7991252243832359,2.0619545017660457,normal,1.0
101,validation,2024-01-05,2024-01-05 10:00:00,2024-01-05 10:00:00,2024-01-05 10:00:00,NYC,38.93000000000004,37.0,5.0,-1.93,0.18298252543423185,1.7234125230605046,2.2148389214172814,normal,1.0
102,validation,2024-01-05,2024-01-05 11:00:00,2024-01-05 11:00:00,2024-01-05 11:00:00,NYC,38.93000000000004,37.0,4.0,-1.93,0.3936074265777002,1.6794176395998748,2.3945314172957084,normal,1.0
103,validation,2024-01-05,2024-01-05 12:00:00,2024-01-05 12:00:00,2024-01-05 12:00:00,NYC,38.93000000000004,37.0,3.0,-1.93,0.11154363615514136,1.6306196910728123,2.1916566301413143,normal,1.0
104,validation,2024-01-05,2024-01-05 13:00:00,2024-01-05 13:00:00,2024-01-05 13:00:00,NYC,38.93000000000004,37.0,2.0,-1.93,0.8963380484775226,1.2700119157615148,3.6342611978634682,normal,1.0
105,validation,2024-01-05,2024-01-05 14:00:00,2024-01-05 14:00:00,2024-01-05 14:00:00,NYC,38.93000000000004,37.0,1.0,-1.93,-0.6759989494993551,0.9407306458908828,1.746294670365483,normal,1.0
106,validation,2024-01-05,2024-01-05 15:00:00,2024-01-05 15:00:00,2024-01-05 15:00:00,NYC,38.93000000000004,37.0,0.0,-1.93,-0.6381674366147264,0.8683492391963838,1.88438472228194,normal,1.0
107,validation,2024-01-05,2024-01-05 16:00:00,2024-01-05 16:00:00,2024-01-05 16:00:00,NYC,38.93000000000004,37.0,-1.0,-1.93,-0.726927243504663,0.8449057285961051,1.7641732797241485,normal,1.0
108,validation,2024-01-05,2024-01-05 17:00:00,2024-01-05 17:00:00,2024-01-05 17:00:00,NYC,38.93000000000004,37.0,-2.0,-1.93,-0.7931721321501802,0.8372885383334264,1.663093479696894,normal,1.0
109,validation,2024-01-05,2024-01-05 18:00:00,2024-01-05 18:00:00,2024-01-05 18:00:00,NYC,38.93000000000004,37.0,-3.0,-1.93,-0.7170548605342542,0.838834135154315,1.7886386988942782,normal,1.0
110,validation,2024-01-05,2024-01-05 19:00:00,2024-01-05 19:00:00,2024-01-05 19:00:00,NYC,38.93000000000004,37.0,-4.0,-1.93,-0.7171862921918436,0.8377901175622136,1.7897733957827433,normal,1.0
111,validation,2024-01-05,2024-01-05 20:00:00,2024-01-05 20:00:00,2024-01-05 20:00:00,NYC,38.93000000000004,37.0,-5.0,-1.93,-0.778867295929592,0.8365092203184801,1.6872667448742105,normal,1.0
112,validation,2024-01-05,2024-01-05 21:00:00,2024-01-05 21:00:00,2024-01-05 21:00:00,NYC,38.93000000000004,37.0,-6.0,-1.93,-0.7824374450386264,0.8365092203184801,1.6814027133695513,normal,1.0
113,validation,2024-01-05,2024-01-05 22:00:00,2024-01-05 22:00:00,2024-01-05 22:00:00,NYC,38.93000000000004,37.0,-7.0,-1.93,-0.791748764446167,0.8310089758085347,1.6718929616119793,normal,1.0
114,validation,2024-01-05,2024-01-05 23:00:00,2024-01-05 23:00:00,2024-01-05 23:00:00,NYC,38.93000000000004,37.0,-8.0,-1.93,-0.7935189249044089,0.8313086827895909,1.6686639586701266,normal,1.0
115,validation,2024-01-06,2024-01-06 01:00:00,2024-01-06 01:00:00,2024-01-06 01:00:00,NYC,38.03000000000005,38.0,14.0,-0.03,0.48684735454811057,2.1368524251692955,1.7075237749115786,normal,1.0
116,validation,2024-01-06,2024-01-06 02:00:00,2024-01-06 02:00:00,2024-01-06 02:00:00,NYC,38.03000000000005,38.0,13.0,-0.03,0.48968211417634466,2.129399115000404,1.7045588277802124,normal,1.0
117,validation,2024-01-06,2024-01-06 03:00:00,2024-01-06 03:00:00,2024-01-06 03:00:00,NYC,38.03000000000005,38.0,12.0,-0.03,0.5283732137612447,2.139243221739141,1.7134549146861406,normal,1.0
118,validation,2024-01-06,2024-01-06 04:00:00,2024-01-06 04:00:00,2024-01-06 04:00:00,NYC,38.03000000000005,38.0,11.0,-0.03,0.5172123279790654,2.1317815725065983,1.7088421005137762,normal,1.0
119,validation,2024-01-06,2024-01-06 05:00:00,2024-01-06 05:00:00,2024-01-06 05:00:00,NYC,38.03000000000005,38.0,10.0,-0.03,0.5289984090731851,2.1317815725065983,1.7102765719050375,normal,1.0
120,validation,2024-01-06,2024-01-06 06:00:00,2024-01-06 06:00:00,2024-01-06 06:00:00,NYC,38.03000000000005,38.0,9.0,-0.03,0.5289984090731851,1.9991418956705818,1.6507500112540356,normal,1.0
121,validation,2024-01-06,2024-01-06 07:00:00,2024-01-06 07:00:00,2024-01-06 07:00:00,NYC,38.03000000000005,38.0,8.0,-0.03,0.4349191113756539,2.0068456093018274,1.6423373821549223,normal,1.0
122,validation,2024-01-06,2024-01-06 08:00:00,2024-01-06 08:00:00,2024-01-06 08:00:00,NYC,40.91001098632817,38.0,7.0,-2.9100109863,0.18906632614902805,2.178833879074139,2.709276560541744,normal,1.0
123,validation,2024-01-06,2024-01-06 09:00:00,2024-01-06 09:00:00,2024-01-06 09:00:00,NYC,40.91001098632817,38.0,6.0,-2.9100109863,0.35481076257868266,2.1397136960563112,2.843676610338965,normal,1.0
