fetched_at,eligible,rejection_reason,location,market_type,ticker,event_ticker,status,title,subtitle,yes_sub_title,no_sub_title,close_time,expiration_time,expected_expiration_time,latest_expiration_time,settlement_timer_seconds,last_price_dollars,previous_price_dollars,yes_bid_dollars,yes_ask_dollars,no_bid_dollars,no_ask_dollars,volume_fp,volume_24h_fp,open_interest_fp,liquidity_dollars,rules_primary,rules_secondary,price_level_structure,floor_strike,cap_strike,functional_strike,raw_market_json
2026-09-01T18:16:09.256353-04:00,True,,NYC,daily_high_temperature,KXHIGHNY-26SEP02-T82,KXHIGHNY-26SEP02,active,"Will the maximum temperature be >82° on Sep 2, 2026?",,83° or above,83° or above,2026-09-03T05:00:00Z,2026-09-09T14:00:00Z,2026-09-03T19:00:00Z,2026-09-09T14:00:00Z,300,0.0100,0.0000,0.0000,0.0100,0.9900,1.0000,1167.00,1167.00,1106.00,0.0000,"If the maximum temperature recorded at New York City (CLINYC) for Sep 2, 2026, is greater than 82° fahrenheit according to The Weather Company, then the market resolves to Yes.","Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the Weather Company.

Reading weather data
Preliminary Weather Company data may be subject to rounding and conversion differences from the final reported value.
Use caution when interpreting preliminary Weather Company readings.",linear_cent,82.0,,,"{""can_close_early"": true, ""close_time"": ""2026-09-03T05:00:00Z"", ""created_time"": ""2026-09-01T09:32:56.962921Z"", ""early_close_condition"": ""The Last Trading Time will be 11:59 PM local time on September 02, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00\nAM ET following the release of the data for September 02, 2026, or one week after September 02, 2026."", ""event_ticker"": ""KXHIGHNY-26SEP02"", ""exchange_index"": 0, ""expected_expiration_time"": ""2026-09-03T19:00:00Z"", ""expiration_time"": ""2026-09-09T14:00:00Z"", ""expiration_value"": """", ""floor_strike"": 82, ""last_price_dollars"": ""0.0100"", ""latest_expiration_time"": ""2026-09-09T14:00:00Z"", ""liquidity_dollars"": ""0.0000"", ""market_type"": ""binary"", ""no_ask_dollars"": ""1.0000"", ""no_bid_dollars"": ""0.9900"", ""no_sub_title"": ""83\u00b0 or above"", ""notional_value_dollars"": ""1.0000"", ""occurrence_datetime"": ""2026-09-03T14:00:00Z"", ""open_interest_fp"": ""1106.00"", ""open_time"": ""2026-09-01T14:00:00Z"", ""previous_price_dollars"": ""0.0000"", ""previous_yes_ask_dollars"": ""0.0000"", ""previous_yes_bid_dollars"": ""0.0000"", ""price_level_structure"": ""linear_cent"", ""price_ranges"": [{""end"": ""1.0000"", ""start"": ""0.0000"", ""step"": ""0.0100""}], ""result"": """", ""rules_primary"": ""If the maximum temperature recorded at New York City (CLINYC) for Sep 2, 2026, is greater than 82\u00b0 fahrenheit according to The Weather Company, then the market resolves to Yes."", ""rules_secondary"": ""Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the Weather Company.\n\nReading weather data\nPreliminary Weather Company data may be subject to rounding and conversion differences from the final reported value.\nUse caution when interpreting preliminary Weather Company readings."", ""settlement_timer_seconds"": 300, ""status"": ""active"", ""strike_type"": ""greater"", ""ticker"": ""KXHIGHNY-26SEP02-T82"", ""title"": ""Will the maximum temperature be >82\u00b0 on Sep 2, 2026?"", ""updated_time"": ""2026-09-01T14:00:01.22703Z"", ""volume_24h_fp"": ""1167.00"", ""volume_fp"": ""1167.00"", ""yes_ask_dollars"": ""0.0100"", ""yes_ask_size_fp"": ""526.00"", ""yes_bid_dollars"": ""0.0000"", ""yes_bid_size_fp"": ""0.00"", ""yes_sub_title"": ""83\u00b0 or above""}"
2026-09-01T18:16:09.256353-04:00,True,,NYC,daily_high_temperature,KXHIGHNY-26SEP02-T75,KXHIGHNY-26SEP02,active,"Will the maximum temperature be <75° on Sep 2, 2026?",,74° or below,74° or below,2026-09-03T05:00:00Z,2026-09-09T14:00:00Z,2026-09-03T19:00:00Z,2026-09-09T14:00:00Z,300,0.7300,0.0000,0.6900,0.7300,0.2700,0.3100,2457.85,2456.85,1637.79,0.0000,"If the maximum temperature recorded at New York City (CLINYC) for Sep 2, 2026, is less than 75° fahrenheit according to The Weather Company, then the market resolves to Yes.","Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the Weather Company.

Reading weather data
Preliminary Weather Company data may be subject to rounding and conversion differences from the final reported value.
Use caution when interpreting preliminary Weather Company readings.",linear_cent,,75.0,,"{""can_close_early"": true, ""cap_strike"": 75, ""close_time"": ""2026-09-03T05:00:00Z"", ""created_time"": ""2026-09-01T09:32:56.962921Z"", ""early_close_condition"": ""The Last Trading Time will be 11:59 PM local time on September 02, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00\nAM ET following the release of the data for September 02, 2026, or one week after September 02, 2026."", ""event_ticker"": ""KXHIGHNY-26SEP02"", ""exchange_index"": 0, ""expected_expiration_time"": ""2026-09-03T19:00:00Z"", ""expiration_time"": ""2026-09-09T14:00:00Z"", ""expiration_value"": """", ""last_price_dollars"": ""0.7300"", ""latest_expiration_time"": ""2026-09-09T14:00:00Z"", ""liquidity_dollars"": ""0.0000"", ""market_type"": ""binary"", ""no_ask_dollars"": ""0.3100"", ""no_bid_dollars"": ""0.2700"", ""no_sub_title"": ""74\u00b0 or below"", ""notional_value_dollars"": ""1.0000"", ""occurrence_datetime"": ""2026-09-03T14:00:00Z"", ""open_interest_fp"": ""1637.79"", ""open_time"": ""2026-09-01T14:00:00Z"", ""previous_price_dollars"": ""0.0000"", ""previous_yes_ask_dollars"": ""0.0000"", ""previous_yes_bid_dollars"": ""0.0000"", ""price_level_structure"": ""linear_cent"", ""price_ranges"": [{""end"": ""1.0000"", ""start"": ""0.0000"", ""step"": ""0.0100""}], ""result"": """", ""rules_primary"": ""If the maximum temperature recorded at New York City (CLINYC) for Sep 2, 2026, is less than 75\u00b0 fahrenheit according to The Weather Company, then the market resolves to Yes."", ""rules_secondary"": ""Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the Weather Company.\n\nReading weather data\nPreliminary Weather Company data may be subject to rounding and conversion differences from the final reported value.\nUse caution when interpreting preliminary Weather Company readings."", ""settlement_timer_seconds"": 300, ""status"": ""active"", ""strike_type"": ""less"", ""ticker"": ""KXHIGHNY-26SEP02-T75"", ""title"": ""Will the maximum temperature be <75\u00b0 on Sep 2, 2026?"", ""updated_time"": ""2026-09-01T14:00:01.22703Z"", ""volume_24h_fp"": ""2456.85"", ""volume_fp"": ""2457.85"", ""yes_ask_dollars"": ""0.7300"", ""yes_ask_size_fp"": ""51.21"", ""yes_bid_dollars"": ""0.6900"", ""yes_bid_size_fp"": ""30.00"", ""yes_sub_title"": ""74\u00b0 or below""}"
2026-09-01T18:16:09.256353-04:00,True,,NYC,daily_high_temperature,KXHIGHNY-26SEP02-B81.5,KXHIGHNY-26SEP02,active,"Will the maximum temperature be 81-82° on Sep 2, 2026?",,81° to 82°,81° to 82°,2026-09-03T05:00:00Z,2026-09-09T14:00:00Z,2026-09-03T19:00:00Z,2026-09-09T14:00:00Z,300,0.0100,0.0000,0.0100,0.0200,0.9800,0.9900,833.07,833.07,755.13,0.0000,"If the maximum temperature recorded at New York City (CLINYC) for Sep 2, 2026, is between 81-82° fahrenheit according to The Weather Company, then the market resolves to Yes.","Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the Weather Company.

Reading weather data
Preliminary Weather Company data may be subject to rounding and conversion differences from the final reported value.
Use caution when interpreting preliminary Weather Company readings.",linear_cent,81.0,82.0,,"{""can_close_early"": true, ""cap_strike"": 82, ""close_time"": ""2026-09-03T05:00:00Z"", ""created_time"": ""2026-09-01T09:32:56.962921Z"", ""early_close_condition"": ""The Last Trading Time will be 11:59 PM local time on September 02, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00\nAM ET following the release of the data for September 02, 2026, or one week after September 02, 2026."", ""event_ticker"": ""KXHIGHNY-26SEP02"", ""exchange_index"": 0, ""expected_expiration_time"": ""2026-09-03T19:00:00Z"", ""expiration_time"": ""2026-09-09T14:00:00Z"", ""expiration_value"": """", ""floor_strike"": 81, ""last_price_dollars"": ""0.0100"", ""latest_expiration_time"": ""2026-09-09T14:00:00Z"", ""liquidity_dollars"": ""0.0000"", ""market_type"": ""binary"", ""no_ask_dollars"": ""0.9900"", ""no_bid_dollars"": ""0.9800"", ""no_sub_title"": ""81\u00b0 to 82\u00b0"", ""notional_value_dollars"": ""1.0000"", ""occurrence_datetime"": ""2026-09-03T14:00:00Z"", ""open_interest_fp"": ""755.13"", ""open_time"": ""2026-09-01T14:00:00Z"", ""previous_price_dollars"": ""0.0000"", ""previous_yes_ask_dollars"": ""0.0000"", ""previous_yes_bid_dollars"": ""0.0000"", ""price_level_structure"": ""linear_cent"", ""price_ranges"": [{""end"": ""1.0000"", ""start"": ""0.0000"", ""step"": ""0.0100""}], ""result"": """", ""rules_primary"": ""If the maximum temperature recorded at New York City (CLINYC) for Sep 2, 2026, is between 81-82\u00b0 fahrenheit according to The Weather Company, then the market resolves to Yes."", ""rules_secondary"": ""Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the Weather Company.\n\nReading weather data\nPreliminary Weather Company data may be subject to rounding and conversion differences from the final reported value.\nUse caution when interpreting preliminary Weather Company readings."", ""settlement_timer_seconds"": 300, ""status"": ""active"", ""strike_type"": ""between"", ""ticker"": ""KXHIGHNY-26SEP02-B81.5"", ""title"": ""Will the maximum temperature be 81-82\u00b0 on Sep 2, 2026?"", ""updated_time"": ""2026-09-01T14:00:01.22703Z"", ""volume_24h_fp"": ""833.07"", ""volume_fp"": ""833.07"", ""yes_ask_dollars"": ""0.0200"", ""yes_ask_size_fp"": ""67.00"", ""yes_bid_dollars"": ""0.0100"", ""yes_bid_size_fp"": ""258.93"", ""yes_sub_title"": ""81\u00b0 to 82\u00b0""}"
2026-09-01T18:16:09.256353-04:00,True,,NYC,daily_high_temperature,KXHIGHNY-26SEP02-B79.5,KXHIGHNY-26SEP02,active,"Will the maximum temperature be 79-80° on Sep 2, 2026?",,79° to 80°,79° to 80°,2026-09-03T05:00:00Z,2026-09-09T14:00:00Z,2026-09-03T19:00:00Z,2026-09-09T14:00:00Z,300,0.0200,0.0000,0.0100,0.0200,0.9800,0.9900,172.18,172.18,171.18,0.0000,"If the maximum temperature recorded at New York City (CLINYC) for Sep 2, 2026, is between 79-80° fahrenheit according to The Weather Company, then the market resolves to Yes.","Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the Weather Company.

Reading weather data
Preliminary Weather Company data may be subject to rounding and conversion differences from the final reported value.
Use caution when interpreting preliminary Weather Company readings.",linear_cent,79.0,80.0,,"{""can_close_early"": true, ""cap_strike"": 80, ""close_time"": ""2026-09-03T05:00:00Z"", ""created_time"": ""2026-09-01T09:32:56.962921Z"", ""early_close_condition"": ""The Last Trading Time will be 11:59 PM local time on September 02, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00\nAM ET following the release of the data for September 02, 2026, or one week after September 02, 2026."", ""event_ticker"": ""KXHIGHNY-26SEP02"", ""exchange_index"": 0, ""expected_expiration_time"": ""2026-09-03T19:00:00Z"", ""expiration_time"": ""2026-09-09T14:00:00Z"", ""expiration_value"": """", ""floor_strike"": 79, ""last_price_dollars"": ""0.0200"", ""latest_expiration_time"": ""2026-09-09T14:00:00Z"", ""liquidity_dollars"": ""0.0000"", ""market_type"": ""binary"", ""no_ask_dollars"": ""0.9900"", ""no_bid_dollars"": ""0.9800"", ""no_sub_title"": ""79\u00b0 to 80\u00b0"", ""notional_value_dollars"": ""1.0000"", ""occurrence_datetime"": ""2026-09-03T14:00:00Z"", ""open_interest_fp"": ""171.18"", ""open_time"": ""2026-09-01T14:00:00Z"", ""previous_price_dollars"": ""0.0000"", ""previous_yes_ask_dollars"": ""0.0000"", ""previous_yes_bid_dollars"": ""0.0000"", ""price_level_structure"": ""linear_cent"", ""price_ranges"": [{""end"": ""1.0000"", ""start"": ""0.0000"", ""step"": ""0.0100""}], ""result"": """", ""rules_primary"": ""If the maximum temperature recorded at New York City (CLINYC) for Sep 2, 2026, is between 79-80\u00b0 fahrenheit according to The Weather Company, then the market resolves to Yes."", ""rules_secondary"": ""Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the Weather Company.\n\nReading weather data\nPreliminary Weather Company data may be subject to rounding and conversion differences from the final reported value.\nUse caution when interpreting preliminary Weather Company readings."", ""settlement_timer_seconds"": 300, ""status"": ""active"", ""strike_type"": ""between"", ""ticker"": ""KXHIGHNY-26SEP02-B79.5"", ""title"": ""Will the maximum temperature be 79-80\u00b0 on Sep 2, 2026?"", ""updated_time"": ""2026-09-01T14:00:01.22703Z"", ""volume_24h_fp"": ""172.18"", ""volume_fp"": ""172.18"", ""yes_ask_dollars"": ""0.0200"", ""yes_ask_size_fp"": ""29.00"", ""yes_bid_dollars"": ""0.0100"", ""yes_bid_size_fp"": ""644.00"", ""yes_sub_title"": ""79\u00b0 to 80\u00b0""}"
2026-09-01T18:16:09.256353-04:00,True,,NYC,daily_high_temperature,KXHIGHNY-26SEP02-B77.5,KXHIGHNY-26SEP02,active,"Will the maximum temperature be 77-78° on Sep 2, 2026?",,77° to 78°,77° to 78°,2026-09-03T05:00:00Z,2026-09-09T14:00:00Z,2026-09-03T19:00:00Z,2026-09-09T14:00:00Z,300,0.0500,0.0000,0.0400,0.0500,0.9500,0.9600,1090.70,1090.70,962.22,0.0000,"If the maximum temperature recorded at New York City (CLINYC) for Sep 2, 2026, is between 77-78° fahrenheit according to The Weather Company, then the market resolves to Yes.","Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the Weather Company.

Reading weather data
Preliminary Weather Company data may be subject to rounding and conversion differences from the final reported value.
Use caution when interpreting preliminary Weather Company readings.",linear_cent,77.0,78.0,,"{""can_close_early"": true, ""cap_strike"": 78, ""close_time"": ""2026-09-03T05:00:00Z"", ""created_time"": ""2026-09-01T09:32:56.962921Z"", ""early_close_condition"": ""The Last Trading Time will be 11:59 PM local time on September 02, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00\nAM ET following the release of the data for September 02, 2026, or one week after September 02, 2026."", ""event_ticker"": ""KXHIGHNY-26SEP02"", ""exchange_index"": 0, ""expected_expiration_time"": ""2026-09-03T19:00:00Z"", ""expiration_time"": ""2026-09-09T14:00:00Z"", ""expiration_value"": """", ""floor_strike"": 77, ""last_price_dollars"": ""0.0500"", ""latest_expiration_time"": ""2026-09-09T14:00:00Z"", ""liquidity_dollars"": ""0.0000"", ""market_type"": ""binary"", ""no_ask_dollars"": ""0.9600"", ""no_bid_dollars"": ""0.9500"", ""no_sub_title"": ""77\u00b0 to 78\u00b0"", ""notional_value_dollars"": ""1.0000"", ""occurrence_datetime"": ""2026-09-03T14:00:00Z"", ""open_interest_fp"": ""962.22"", ""open_time"": ""2026-09-01T14:00:00Z"", ""previous_price_dollars"": ""0.0000"", ""previous_yes_ask_dollars"": ""0.0000"", ""previous_yes_bid_dollars"": ""0.0000"", ""price_level_structure"": ""linear_cent"", ""price_ranges"": [{""end"": ""1.0000"", ""start"": ""0.0000"", ""step"": ""0.0100""}], ""result"": """", ""rules_primary"": ""If the maximum temperature recorded at New York City (CLINYC) for Sep 2, 2026, is between 77-78\u00b0 fahrenheit according to The Weather Company, then the market resolves to Yes."", ""rules_secondary"": ""Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the Weather Company.\n\nReading weather data\nPreliminary Weather Company data may be subject to rounding and conversion differences from the final reported value.\nUse caution when interpreting preliminary Weather Company readings."", ""settlement_timer_seconds"": 300, ""status"": ""active"", ""strike_type"": ""between"", ""ticker"": ""KXHIGHNY-26SEP02-B77.5"", ""title"": ""Will the maximum temperature be 77-78\u00b0 on Sep 2, 2026?"", ""updated_time"": ""2026-09-01T14:00:01.22703Z"", ""volume_24h_fp"": ""1090.70"", ""volume_fp"": ""1090.70"", ""yes_ask_dollars"": ""0.0500"", ""yes_ask_size_fp"": ""141.62"", ""yes_bid_dollars"": ""0.0400"", ""yes_bid_size_fp"": ""3.00"", ""yes_sub_title"": ""77\u00b0 to 78\u00b0""}"
2026-09-01T18:16:09.256353-04:00,True,,NYC,daily_high_temperature,KXHIGHNY-26SEP02-B75.5,KXHIGHNY-26SEP02,active,"Will the maximum temperature be 75-76° on Sep 2, 2026?",,75° to 76°,75° to 76°,2026-09-03T05:00:00Z,2026-09-09T14:00:00Z,2026-09-03T19:00:00Z,2026-09-09T14:00:00Z,300,0.2500,0.0000,0.2500,0.2600,0.7400,0.7500,561.93,561.93,497.05,0.0000,"If the maximum temperature recorded at New York City (CLINYC) for Sep 2, 2026, is between 75-76° fahrenheit according to The Weather Company, then the market resolves to Yes.","Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the Weather Company.

Reading weather data
Preliminary Weather Company data may be subject to rounding and conversion differences from the final reported value.
Use caution when interpreting preliminary Weather Company readings.",linear_cent,75.0,76.0,,"{""can_close_early"": true, ""cap_strike"": 76, ""close_time"": ""2026-09-03T05:00:00Z"", ""created_time"": ""2026-09-01T09:32:56.962921Z"", ""early_close_condition"": ""The Last Trading Time will be 11:59 PM local time on September 02, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00\nAM ET following the release of the data for September 02, 2026, or one week after September 02, 2026."", ""event_ticker"": ""KXHIGHNY-26SEP02"", ""exchange_index"": 0, ""expected_expiration_time"": ""2026-09-03T19:00:00Z"", ""expiration_time"": ""2026-09-09T14:00:00Z"", ""expiration_value"": """", ""floor_strike"": 75, ""last_price_dollars"": ""0.2500"", ""latest_expiration_time"": ""2026-09-09T14:00:00Z"", ""liquidity_dollars"": ""0.0000"", ""market_type"": ""binary"", ""no_ask_dollars"": ""0.7500"", ""no_bid_dollars"": ""0.7400"", ""no_sub_title"": ""75\u00b0 to 76\u00b0"", ""notional_value_dollars"": ""1.0000"", ""occurrence_datetime"": ""2026-09-03T14:00:00Z"", ""open_interest_fp"": ""497.05"", ""open_time"": ""2026-09-01T14:00:00Z"", ""previous_price_dollars"": ""0.0000"", ""previous_yes_ask_dollars"": ""0.0000"", ""previous_yes_bid_dollars"": ""0.0000"", ""price_level_structure"": ""linear_cent"", ""price_ranges"": [{""end"": ""1.0000"", ""start"": ""0.0000"", ""step"": ""0.0100""}], ""result"": """", ""rules_primary"": ""If the maximum temperature recorded at New York City (CLINYC) for Sep 2, 2026, is between 75-76\u00b0 fahrenheit according to The Weather Company, then the market resolves to Yes."", ""rules_secondary"": ""Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the Weather Company.\n\nReading weather data\nPreliminary Weather Company data may be subject to rounding and conversion differences from the final reported value.\nUse caution when interpreting preliminary Weather Company readings."", ""settlement_timer_seconds"": 300, ""status"": ""active"", ""strike_type"": ""between"", ""ticker"": ""KXHIGHNY-26SEP02-B75.5"", ""title"": ""Will the maximum temperature be 75-76\u00b0 on Sep 2, 2026?"", ""updated_time"": ""2026-09-01T14:00:01.22703Z"", ""volume_24h_fp"": ""561.93"", ""volume_fp"": ""561.93"", ""yes_ask_dollars"": ""0.2600"", ""yes_ask_size_fp"": ""6.00"", ""yes_bid_dollars"": ""0.2500"", ""yes_bid_size_fp"": ""55.00"", ""yes_sub_title"": ""75\u00b0 to 76\u00b0""}"
2026-09-01T18:16:09.256353-04:00,True,,NYC,daily_high_temperature,KXHIGHNY-26SEP01-T90,KXHIGHNY-26SEP01,active,"Will the maximum temperature be >90° on Sep 1, 2026?",,91° or above,91° or above,2026-09-02T05:00:00Z,2026-09-08T14:00:00Z,2026-09-02T19:00:00Z,2026-09-08T14:00:00Z,300,0.0100,0.0100,0.0000,0.0100,0.9900,1.0000,2470.51,846.51,1996.00,0.0000,"If the maximum temperature recorded at New York City (CLINYC) for Sep 1, 2026, is greater than 90° fahrenheit according to The Weather Company, then the market resolves to Yes.","Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the Weather Company.

Reading weather data
Preliminary Weather Company data may be subject to rounding and conversion differences from the final reported value.
Use caution when interpreting preliminary Weather Company readings.",linear_cent,90.0,,,"{""can_close_early"": true, ""close_time"": ""2026-09-02T05:00:00Z"", ""created_time"": ""2026-08-31T10:32:58.368635Z"", ""early_close_condition"": ""The Last Trading Time will be 11:59 PM local time on September 01, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00\nAM ET following the release of the data for September 01, 2026, or one week after September 01, 2026."", ""event_ticker"": ""KXHIGHNY-26SEP01"", ""exchange_index"": 0, ""expected_expiration_time"": ""2026-09-02T19:00:00Z"", ""expiration_time"": ""2026-09-08T14:00:00Z"", ""expiration_value"": """", ""floor_strike"": 90, ""last_price_dollars"": ""0.0100"", ""latest_expiration_time"": ""2026-09-08T14:00:00Z"", ""liquidity_dollars"": ""0.0000"", ""market_type"": ""binary"", ""no_ask_dollars"": ""1.0000"", ""no_bid_dollars"": ""0.9900"", ""no_sub_title"": ""91\u00b0 or above"", ""notional_value_dollars"": ""1.0000"", ""occurrence_datetime"": ""2026-09-02T14:00:00Z"", ""open_interest_fp"": ""1996.00"", ""open_time"": ""2026-08-31T14:00:00Z"", ""previous_price_dollars"": ""0.0100"", ""previous_yes_ask_dollars"": ""0.0100"", ""previous_yes_bid_dollars"": ""0.0000"", ""price_level_structure"": ""linear_cent"", ""price_ranges"": [{""end"": ""1.0000"", ""start"": ""0.0000"", ""step"": ""0.0100""}], ""result"": """", ""rules_primary"": ""If the maximum temperature recorded at New York City (CLINYC) for Sep 1, 2026, is greater than 90\u00b0 fahrenheit according to The Weather Company, then the market resolves to Yes."", ""rules_secondary"": ""Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the Weather Company.\n\nReading weather data\nPreliminary Weather Company data may be subject to rounding and conversion differences from the final reported value.\nUse caution when interpreting preliminary Weather Company readings."", ""settlement_timer_seconds"": 300, ""status"": ""active"", ""strike_type"": ""greater"", ""ticker"": ""KXHIGHNY-26SEP01-T90"", ""title"": ""Will the maximum temperature be >90\u00b0 on Sep 1, 2026?"", ""updated_time"": ""2026-08-31T14:00:01.640516Z"", ""volume_24h_fp"": ""846.51"", ""volume_fp"": ""2470.51"", ""yes_ask_dollars"": ""0.0100"", ""yes_ask_size_fp"": ""18164.01"", ""yes_bid_dollars"": ""0.0000"", ""yes_bid_size_fp"": ""0.00"", ""yes_sub_title"": ""91\u00b0 or above""}"
2026-09-01T18:16:09.256353-04:00,True,,NYC,daily_high_temperature,KXHIGHNY-26SEP01-T83,KXHIGHNY-26SEP01,active,"Will the maximum temperature be <83° on Sep 1, 2026?",,82° or below,82° or below,2026-09-02T05:00:00Z,2026-09-08T14:00:00Z,2026-09-02T19:00:00Z,2026-09-08T14:00:00Z,300,0.9900,0.5800,0.9900,1.0000,0.0000,0.0100,53762.98,52627.49,20855.85,0.0000,"If the maximum temperature recorded at New York City (CLINYC) for Sep 1, 2026, is less than 83° fahrenheit according to The Weather Company, then the market resolves to Yes.","Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the Weather Company.

Reading weather data
Preliminary Weather Company data may be subject to rounding and conversion differences from the final reported value.
Use caution when interpreting preliminary Weather Company readings.",linear_cent,,83.0,,"{""can_close_early"": true, ""cap_strike"": 83, ""close_time"": ""2026-09-02T05:00:00Z"", ""created_time"": ""2026-08-31T10:32:58.368635Z"", ""early_close_condition"": ""The Last Trading Time will be 11:59 PM local time on September 01, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00\nAM ET following the release of the data for September 01, 2026, or one week after September 01, 2026."", ""event_ticker"": ""KXHIGHNY-26SEP01"", ""exchange_index"": 0, ""expected_expiration_time"": ""2026-09-02T19:00:00Z"", ""expiration_time"": ""2026-09-08T14:00:00Z"", ""expiration_value"": """", ""last_price_dollars"": ""0.9900"", ""latest_expiration_time"": ""2026-09-08T14:00:00Z"", ""liquidity_dollars"": ""0.0000"", ""market_type"": ""binary"", ""no_ask_dollars"": ""0.0100"", ""no_bid_dollars"": ""0.0000"", ""no_sub_title"": ""82\u00b0 or below"", ""notional_value_dollars"": ""1.0000"", ""occurrence_datetime"": ""2026-09-02T14:00:00Z"", ""open_interest_fp"": ""20855.85"", ""open_time"": ""2026-08-31T14:00:00Z"", ""previous_price_dollars"": ""0.5800"", ""previous_yes_ask_dollars"": ""0.5800"", ""previous_yes_bid_dollars"": ""0.5700"", ""price_level_structure"": ""linear_cent"", ""price_ranges"": [{""end"": ""1.0000"", ""start"": ""0.0000"", ""step"": ""0.0100""}], ""result"": """", ""rules_primary"": ""If the maximum temperature recorded at New York City (CLINYC) for Sep 1, 2026, is less than 83\u00b0 fahrenheit according to The Weather Company, then the market resolves to Yes."", ""rules_secondary"": ""Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the Weather Company.\n\nReading weather data\nPreliminary Weather Company data may be subject to rounding and conversion differences from the final reported value.\nUse caution when interpreting preliminary Weather Company readings."", ""settlement_timer_seconds"": 300, ""status"": ""active"", ""strike_type"": ""less"", ""ticker"": ""KXHIGHNY-26SEP01-T83"", ""title"": ""Will the maximum temperature be <83\u00b0 on Sep 1, 2026?"", ""updated_time"": ""2026-08-31T14:00:01.640516Z"", ""volume_24h_fp"": ""52627.49"", ""volume_fp"": ""53762.98"", ""yes_ask_dollars"": ""1.0000"", ""yes_ask_size_fp"": ""0.00"", ""yes_bid_dollars"": ""0.9900"", ""yes_bid_size_fp"": ""3439.56"", ""yes_sub_title"": ""82\u00b0 or below""}"
