date,location,actual_high,forecast_high,forecast_error,forecast_source
2025-12-28,NYC,33.6,34.2,-0.6000000000000014,open_meteo_historical_forecast
2025-12-29,NYC,45.0,46.4,-1.3999999999999986,open_meteo_historical_forecast
2025-12-30,NYC,31.5,33.3,-1.7999999999999972,open_meteo_historical_forecast
2025-12-31,NYC,31.8,32.9,-1.0999999999999979,open_meteo_historical_forecast
2026-01-01,NYC,33.1,33.2,-0.10000000000000142,open_meteo_historical_forecast
2026-01-02,NYC,29.0,30.2,-1.1999999999999993,open_meteo_historical_forecast
2026-01-03,NYC,30.6,30.6,0.0,open_meteo_historical_forecast
2026-01-04,NYC,33.6,34.9,-1.2999999999999972,open_meteo_historical_forecast
2026-01-05,NYC,33.6,36.4,-2.799999999999997,open_meteo_historical_forecast
2026-01-06,NYC,38.7,41.2,-2.5,open_meteo_historical_forecast
2026-01-07,NYC,48.1,49.1,-1.0,open_meteo_historical_forecast
2026-01-08,NYC,49.8,51.6,-1.8000000000000043,open_meteo_historical_forecast
2026-01-09,NYC,51.1,51.9,-0.7999999999999972,open_meteo_historical_forecast
2026-01-10,NYC,47.8,51.8,-4.0,open_meteo_historical_forecast
2026-01-11,NYC,46.8,47.0,-0.20000000000000284,open_meteo_historical_forecast
2026-01-12,NYC,40.4,42.0,-1.6000000000000014,open_meteo_historical_forecast
2026-01-13,NYC,45.0,47.6,-2.6000000000000014,open_meteo_historical_forecast
2026-01-14,NYC,48.7,51.3,-2.5999999999999943,open_meteo_historical_forecast
2026-01-15,NYC,43.8,44.8,-1.0,open_meteo_historical_forecast
2026-01-16,NYC,32.1,33.5,-1.3999999999999986,open_meteo_historical_forecast
2026-01-17,NYC,35.3,38.0,-2.700000000000003,open_meteo_historical_forecast
2026-01-18,NYC,33.1,33.3,-0.19999999999999574,open_meteo_historical_forecast
2026-01-19,NYC,29.5,30.8,-1.3000000000000007,open_meteo_historical_forecast
2026-01-20,NYC,23.9,25.6,-1.7000000000000028,open_meteo_historical_forecast
2026-01-21,NYC,33.9,35.2,-1.3000000000000043,open_meteo_historical_forecast
2026-01-22,NYC,43.7,48.9,-5.199999999999996,open_meteo_historical_forecast
2026-01-23,NYC,36.0,39.6,-3.6000000000000014,open_meteo_historical_forecast
2026-01-24,NYC,18.4,18.6,-0.20000000000000284,open_meteo_historical_forecast
2026-01-25,NYC,22.7,20.7,2.0,open_meteo_historical_forecast
2026-01-26,NYC,26.4,26.5,-0.10000000000000142,open_meteo_historical_forecast
2026-01-27,NYC,18.8,20.3,-1.5,open_meteo_historical_forecast
2026-01-28,NYC,20.0,23.6,-3.6000000000000014,open_meteo_historical_forecast
2026-01-29,NYC,18.0,22.9,-4.899999999999999,open_meteo_historical_forecast
2026-01-30,NYC,15.5,18.8,-3.3000000000000007,open_meteo_historical_forecast
2026-01-31,NYC,19.8,23.4,-3.599999999999998,open_meteo_historical_forecast
2026-02-01,NYC,20.6,23.1,-2.5,open_meteo_historical_forecast
2026-02-02,NYC,30.6,33.7,-3.1000000000000014,open_meteo_historical_forecast
2026-02-03,NYC,30.3,32.6,-2.3000000000000007,open_meteo_historical_forecast
2026-02-04,NYC,30.3,32.7,-2.400000000000002,open_meteo_historical_forecast
2026-02-05,NYC,27.2,32.0,-4.800000000000001,open_meteo_historical_forecast
2026-02-06,NYC,27.7,31.5,-3.8000000000000007,open_meteo_historical_forecast
2026-02-07,NYC,25.4,25.5,-0.10000000000000142,open_meteo_historical_forecast
2026-02-08,NYC,13.7,18.5,-4.800000000000001,open_meteo_historical_forecast
2026-02-09,NYC,25.2,29.9,-4.699999999999999,open_meteo_historical_forecast
2026-02-10,NYC,31.4,35.1,-3.700000000000003,open_meteo_historical_forecast
2026-02-11,NYC,37.8,41.0,-3.200000000000003,open_meteo_historical_forecast
2026-02-12,NYC,33.4,37.2,-3.8000000000000043,open_meteo_historical_forecast
2026-02-13,NYC,33.6,39.5,-5.899999999999999,open_meteo_historical_forecast
2026-02-14,NYC,38.5,46.9,-8.399999999999999,open_meteo_historical_forecast
2026-02-15,NYC,36.3,38.9,-2.6000000000000014,open_meteo_historical_forecast
2026-02-16,NYC,35.7,39.1,-3.3999999999999986,open_meteo_historical_forecast
2026-02-17,NYC,42.3,46.6,-4.300000000000004,open_meteo_historical_forecast
2026-02-18,NYC,38.1,38.8,-0.6999999999999957,open_meteo_historical_forecast
2026-02-19,NYC,37.8,39.8,-2.0,open_meteo_historical_forecast
2026-02-20,NYC,38.3,35.9,2.3999999999999986,open_meteo_historical_forecast
2026-02-21,NYC,46.4,45.6,0.7999999999999972,open_meteo_historical_forecast
2026-02-22,NYC,36.5,40.2,-3.700000000000003,open_meteo_historical_forecast
2026-02-23,NYC,34.9,34.1,0.7999999999999972,open_meteo_historical_forecast
2026-02-24,NYC,29.4,30.1,-0.7000000000000028,open_meteo_historical_forecast
2026-02-25,NYC,36.5,40.1,-3.6000000000000014,open_meteo_historical_forecast
2026-02-26,NYC,39.8,43.5,-3.700000000000003,open_meteo_historical_forecast
2026-02-27,NYC,34.2,41.2,-7.0,open_meteo_historical_forecast
2026-02-28,NYC,37.3,52.7,-15.400000000000006,open_meteo_historical_forecast
2026-03-01,NYC,37.8,42.8,-5.0,open_meteo_historical_forecast
2026-03-02,NYC,28.3,35.4,-7.099999999999998,open_meteo_historical_forecast
2026-03-03,NYC,33.7,33.6,0.10000000000000142,open_meteo_historical_forecast
2026-03-04,NYC,45.3,49.0,-3.700000000000003,open_meteo_historical_forecast
2026-03-05,NYC,41.4,44.1,-2.700000000000003,open_meteo_historical_forecast
2026-03-06,NYC,42.3,40.3,2.0,open_meteo_historical_forecast
2026-03-07,NYC,49.4,46.5,2.8999999999999986,open_meteo_historical_forecast
2026-03-08,NYC,68.4,68.2,0.20000000000000284,open_meteo_historical_forecast
2026-03-09,NYC,68.9,73.4,-4.5,open_meteo_historical_forecast
2026-03-10,NYC,75.9,79.2,-3.299999999999997,open_meteo_historical_forecast
2026-03-11,NYC,73.2,72.3,0.9000000000000057,open_meteo_historical_forecast
2026-03-12,NYC,63.3,56.7,6.599999999999994,open_meteo_historical_forecast
2026-03-13,NYC,41.5,42.0,-0.5,open_meteo_historical_forecast
2026-03-14,NYC,50.0,52.2,-2.200000000000003,open_meteo_historical_forecast
2026-03-15,NYC,44.5,44.7,-0.20000000000000284,open_meteo_historical_forecast
2026-03-16,NYC,62.8,59.0,3.799999999999997,open_meteo_historical_forecast
2026-03-17,NYC,56.2,54.1,2.1000000000000014,open_meteo_historical_forecast
2026-03-18,NYC,36.0,37.3,-1.2999999999999972,open_meteo_historical_forecast
2026-03-19,NYC,40.7,40.7,0.0,open_meteo_historical_forecast
2026-03-20,NYC,54.1,56.9,-2.799999999999997,open_meteo_historical_forecast
2026-03-21,NYC,56.8,58.4,-1.6000000000000014,open_meteo_historical_forecast
2026-03-22,NYC,61.2,58.9,2.3000000000000043,open_meteo_historical_forecast
2026-03-23,NYC,50.0,49.6,0.3999999999999986,open_meteo_historical_forecast
2026-03-24,NYC,46.8,49.2,-2.4000000000000057,open_meteo_historical_forecast
2026-03-25,NYC,51.5,53.5,-2.0,open_meteo_historical_forecast
2026-03-26,NYC,71.7,76.0,-4.299999999999997,open_meteo_historical_forecast
2026-03-27,NYC,63.2,67.4,-4.200000000000003,open_meteo_historical_forecast
2026-03-28,NYC,42.3,43.7,-1.4000000000000057,open_meteo_historical_forecast
2026-03-29,NYC,53.9,54.0,-0.10000000000000142,open_meteo_historical_forecast
2026-03-30,NYC,69.1,72.9,-3.8000000000000114,open_meteo_historical_forecast
2026-03-31,NYC,78.9,80.6,-1.6999999999999886,open_meteo_historical_forecast
2026-04-01,NYC,77.4,79.9,-2.5,open_meteo_historical_forecast
2026-04-02,NYC,53.7,54.8,-1.0999999999999943,open_meteo_historical_forecast
2026-04-03,NYC,69.4,66.6,2.8000000000000114,open_meteo_historical_forecast
2026-04-04,NYC,70.1,70.5,-0.4000000000000057,open_meteo_historical_forecast
2026-04-05,NYC,59.8,56.0,3.799999999999997,open_meteo_historical_forecast
2026-04-06,NYC,54.5,55.3,-0.7999999999999972,open_meteo_historical_forecast
2026-04-07,NYC,52.3,55.6,-3.3000000000000043,open_meteo_historical_forecast
2026-04-08,NYC,48.7,49.9,-1.1999999999999957,open_meteo_historical_forecast
2026-04-09,NYC,49.9,50.0,-0.10000000000000142,open_meteo_historical_forecast
2026-04-10,NYC,63.4,62.1,1.2999999999999972,open_meteo_historical_forecast
2026-04-11,NYC,62.8,63.3,-0.5,open_meteo_historical_forecast
2026-04-12,NYC,55.8,55.6,0.19999999999999574,open_meteo_historical_forecast
2026-04-13,NYC,78.7,80.9,-2.200000000000003,open_meteo_historical_forecast
2026-04-14,NYC,87.1,86.9,0.19999999999998863,open_meteo_historical_forecast
2026-04-15,NYC,89.6,89.8,-0.20000000000000284,open_meteo_historical_forecast
2026-04-16,NYC,89.9,88.9,1.0,open_meteo_historical_forecast
2026-04-17,NYC,79.0,78.8,0.20000000000000284,open_meteo_historical_forecast
2026-04-18,NYC,68.2,64.4,3.799999999999997,open_meteo_historical_forecast
2026-04-19,NYC,52.7,51.1,1.6000000000000014,open_meteo_historical_forecast
2026-04-20,NYC,50.4,51.1,-0.7000000000000028,open_meteo_historical_forecast
2026-04-21,NYC,52.7,53.3,-0.5999999999999943,open_meteo_historical_forecast
2026-04-22,NYC,54.1,53.0,1.1000000000000014,open_meteo_historical_forecast
2026-04-23,NYC,72.2,74.4,-2.200000000000003,open_meteo_historical_forecast
2026-04-24,NYC,69.6,68.6,1.0,open_meteo_historical_forecast
2026-04-25,NYC,50.2,49.0,1.2000000000000028,open_meteo_historical_forecast
2026-04-26,NYC,55.8,58.1,-2.3000000000000043,open_meteo_historical_forecast
2026-04-27,NYC,66.9,68.8,-1.8999999999999915,open_meteo_historical_forecast
2026-04-28,NYC,64.4,65.7,-1.2999999999999972,open_meteo_historical_forecast
2026-04-29,NYC,62.9,63.0,-0.10000000000000142,open_meteo_historical_forecast
2026-04-30,NYC,59.8,59.9,-0.10000000000000142,open_meteo_historical_forecast
2026-05-01,NYC,64.9,65.5,-0.5999999999999943,open_meteo_historical_forecast
2026-05-02,NYC,59.3,61.6,-2.3000000000000043,open_meteo_historical_forecast
2026-05-03,NYC,57.7,60.7,-3.0,open_meteo_historical_forecast
2026-05-04,NYC,75.5,74.6,0.9000000000000057,open_meteo_historical_forecast
2026-05-05,NYC,84.4,84.8,-0.3999999999999915,open_meteo_historical_forecast
2026-05-06,NYC,72.7,69.7,3.0,open_meteo_historical_forecast
2026-05-07,NYC,66.4,65.2,1.2000000000000028,open_meteo_historical_forecast
2026-05-08,NYC,64.7,62.4,2.3000000000000043,open_meteo_historical_forecast
2026-05-09,NYC,65.3,64.4,0.8999999999999915,open_meteo_historical_forecast
2026-05-10,NYC,74.8,73.8,1.0,open_meteo_historical_forecast
2026-05-11,NYC,62.7,62.0,0.7000000000000028,open_meteo_historical_forecast
2026-05-12,NYC,68.2,67.8,0.4000000000000057,open_meteo_historical_forecast
2026-05-13,NYC,76.5,73.4,3.0999999999999943,open_meteo_historical_forecast
2026-05-14,NYC,66.3,66.5,-0.20000000000000284,open_meteo_historical_forecast
2026-05-15,NYC,66.8,66.6,0.20000000000000284,open_meteo_historical_forecast
2026-05-16,NYC,82.9,79.9,3.0,open_meteo_historical_forecast
2026-05-17,NYC,90.5,89.7,0.7999999999999972,open_meteo_historical_forecast
2026-05-18,NYC,90.2,87.6,2.6000000000000085,open_meteo_historical_forecast
2026-05-19,NYC,96.5,94.4,2.0999999999999943,open_meteo_historical_forecast
2026-05-20,NYC,92.7,93.1,-0.3999999999999915,open_meteo_historical_forecast
