date,location,prediction_time,prediction_timestamp,actual_high,forecast_high,forecast_error,forecast_source,target_date,prediction_clock_time,day_of_year_sin,day_of_year_cos,hour_sin,hour_cos,month,season,forecast_horizon_hours,current_temp,dew_point,cloud_cover_now,wind_speed,precipitation_now,current_temp_source_time,temp_minus_dew_point,wind_dir_sin,wind_dir_cos,max_temp_so_far,max_temp_so_far_source_time,temp_change_30m,temp_change_60m,temp_change_120m,temp_change_180m,temp_change_240m,temp_change_300m,temp_acceleration_60m,temp_change_60m_minus_3h_avg_rate,forecast_temp_current_hour,current_temp_minus_forecast_temp,forecast_max_so_far,max_so_far_minus_forecast_max_so_far,cloud_cover_next_3h,precip_probability_next_3h,forecast_temp_source_valid_time,forecast_max_so_far_source_valid_time,minutes_until_typical_peak
2022-01-01,NYC,2022-01-01 00:00:00,2022-01-01 00:00:00,53.3,54.3,-1.0,open_meteo_historical_forecast,2022-01-01,00:00,0.01716632975470737,0.9998526477050269,0.0,1.0,1,0.0,15.0,46.2,46.1,100.0,2.1,0.0,2022-01-01 00:00:00,0.10000000000000142,0.5299192642332049,-0.848048096156426,46.2,2022-01-01 00:00:00,,,,,,,,,49.8,-3.5999999999999943,49.8,-3.5999999999999943,,,2022-01-01 00:00:00,2022-01-01 00:00:00,900.0
2022-01-01,NYC,2022-01-01 01:00:00,2022-01-01 01:00:00,53.3,54.3,-1.0,open_meteo_historical_forecast,2022-01-01,01:00,0.01716632975470737,0.9998526477050269,0.25881904510252074,0.9659258262890683,1,0.0,14.0,46.2,46.1,100.0,4.0,0.0,2022-01-01 01:00:00,0.10000000000000142,0.2756373558169992,-0.9612616959383189,46.2,2022-01-01 01:00:00,,0.0,,,,,,,49.8,-3.5999999999999943,49.8,-3.5999999999999943,,,2022-01-01 01:00:00,2022-01-01 01:00:00,840.0
2022-01-01,NYC,2022-01-01 02:00:00,2022-01-01 02:00:00,53.3,54.3,-1.0,open_meteo_historical_forecast,2022-01-01,02:00,0.01716632975470737,0.9998526477050269,0.49999999999999994,0.8660254037844387,1,0.0,13.0,46.6,46.5,100.0,2.9,0.0,2022-01-01 02:00:00,0.10000000000000142,0.5299192642332049,-0.848048096156426,46.6,2022-01-01 02:00:00,,0.3999999999999986,0.3999999999999986,,,,0.3999999999999986,,50.0,-3.3999999999999986,50.0,-3.3999999999999986,,,2022-01-01 02:00:00,2022-01-01 02:00:00,780.0
2022-01-01,NYC,2022-01-01 03:00:00,2022-01-01 03:00:00,53.3,54.3,-1.0,open_meteo_historical_forecast,2022-01-01,03:00,0.01716632975470737,0.9998526477050269,0.7071067811865476,0.7071067811865476,1,0.0,12.0,46.1,46.0,100.0,4.6,0.0,2022-01-01 03:00:00,0.10000000000000142,0.7313537016191706,-0.6819983600624984,46.6,2022-01-01 02:00:00,,-0.5,-0.10000000000000142,-0.10000000000000142,,,-0.8999999999999986,-0.4666666666666662,49.7,-3.6000000000000014,50.0,-3.3999999999999986,,,2022-01-01 03:00:00,2022-01-01 02:00:00,720.0
2022-01-01,NYC,2022-01-01 04:00:00,2022-01-01 04:00:00,53.3,54.3,-1.0,open_meteo_historical_forecast,2022-01-01,04:00,0.01716632975470737,0.9998526477050269,0.8660254037844386,0.5000000000000001,1,0.0,11.0,45.8,45.7,100.0,2.9,0.004,2022-01-01 04:00:00,0.09999999999999432,0.9876883405951378,-0.1564344650402308,46.6,2022-01-01 02:00:00,,-0.30000000000000426,-0.8000000000000043,-0.4000000000000057,-0.4000000000000057,,0.19999999999999574,-0.16666666666666904,49.8,-4.0,50.0,-3.3999999999999986,,,2022-01-01 04:00:00,2022-01-01 02:00:00,660.0
2022-01-01,NYC,2022-01-01 05:00:00,2022-01-01 05:00:00,53.3,54.3,-1.0,open_meteo_historical_forecast,2022-01-01,05:00,0.01716632975470737,0.9998526477050269,0.9659258262890683,0.25881904510252074,1,0.0,10.0,45.9,45.8,100.0,5.8,0.0,2022-01-01 05:00:00,0.10000000000000142,0.5299192642332049,-0.848048096156426,46.6,2022-01-01 02:00:00,,0.10000000000000142,-0.20000000000000284,-0.7000000000000028,-0.30000000000000426,-0.30000000000000426,0.4000000000000057,0.3333333333333357,49.7,-3.8000000000000043,50.0,-3.3999999999999986,,,2022-01-01 05:00:00,2022-01-01 02:00:00,600.0
2022-01-01,NYC,2022-01-01 06:00:00,2022-01-01 06:00:00,53.3,54.3,-1.0,open_meteo_historical_forecast,2022-01-01,06:00,0.01716632975470737,0.9998526477050269,1.0,6.123233995736766e-17,1,0.0,9.0,46.7,46.5,100.0,3.7,0.071,2022-01-01 06:00:00,0.20000000000000284,0.788010753606722,-0.6156614753256583,46.7,2022-01-01 06:00:00,,0.8000000000000043,0.9000000000000057,0.6000000000000014,0.10000000000000142,0.5,0.7000000000000028,0.6000000000000038,49.8,-3.0999999999999943,50.0,-3.299999999999997,,,2022-01-01 06:00:00,2022-01-01 02:00:00,540.0
2022-01-01,NYC,2022-01-01 07:00:00,2022-01-01 07:00:00,53.3,54.3,-1.0,open_meteo_historical_forecast,2022-01-01,07:00,0.01716632975470737,0.9998526477050269,0.9659258262890683,-0.25881904510252063,1,0.0,8.0,47.4,47.2,100.0,3.8,0.055,2022-01-01 07:00:00,0.19999999999999574,0.6427876096865395,-0.7660444431189779,47.4,2022-01-01 07:00:00,,0.6999999999999957,1.5,1.6000000000000014,1.2999999999999972,0.7999999999999972,-0.10000000000000853,0.16666666666666197,49.7,-2.3000000000000043,50.0,-2.6000000000000014,,,2022-01-01 07:00:00,2022-01-01 02:00:00,480.0
2022-01-01,NYC,2022-01-01 08:00:00,2022-01-01 08:00:00,53.3,54.3,-1.0,open_meteo_historical_forecast,2022-01-01,08:00,0.01716632975470737,0.9998526477050269,0.8660254037844387,-0.4999999999999998,1,0.0,7.0,47.1,47.0,100.0,2.1,0.02,2022-01-01 08:00:00,0.10000000000000142,0.8480480961564261,0.5299192642332049,47.4,2022-01-01 07:00:00,,-0.29999999999999716,0.3999999999999986,1.2000000000000028,1.3000000000000043,1.0,-0.9999999999999929,-0.6999999999999982,50.1,-3.0,50.1,-2.700000000000003,,,2022-01-01 08:00:00,2022-01-01 08:00:00,420.0
2022-01-01,NYC,2022-01-01 09:00:00,2022-01-01 09:00:00,53.3,54.3,-1.0,open_meteo_historical_forecast,2022-01-01,09:00,0.01716632975470737,0.9998526477050269,0.7071067811865476,-0.7071067811865475,1,0.0,6.0,48.7,48.7,100.0,4.8,0.024,2022-01-01 09:00:00,0.0,0.7547095802227721,-0.6560590289905072,48.7,2022-01-01 09:00:00,,1.6000000000000014,1.3000000000000043,2.0,2.8000000000000043,2.9000000000000057,1.8999999999999986,0.9333333333333348,50.4,-1.6999999999999957,50.4,-1.6999999999999957,,,2022-01-01 09:00:00,2022-01-01 09:00:00,360.0
2022-01-01,NYC,2022-01-01 10:00:00,2022-01-01 10:00:00,53.3,54.3,-1.0,open_meteo_historical_forecast,2022-01-01,10:00,0.01716632975470737,0.9998526477050269,0.49999999999999994,-0.8660254037844387,1,0.0,5.0,49.7,49.6,100.0,4.7,0.024,2022-01-01 10:00:00,0.10000000000000142,-0.32556815445715676,-0.9455185755993167,49.7,2022-01-01 10:00:00,,1.0,2.6000000000000014,2.3000000000000043,3.0,3.8000000000000043,-0.6000000000000014,0.23333333333333195,51.4,-1.6999999999999957,51.4,-1.6999999999999957,,,2022-01-01 10:00:00,2022-01-01 10:00:00,300.0
2022-01-01,NYC,2022-01-01 11:00:00,2022-01-01 11:00:00,53.3,54.3,-1.0,open_meteo_historical_forecast,2022-01-01,11:00,0.01716632975470737,0.9998526477050269,0.258819045102521,-0.9659258262890682,1,0.0,4.0,50.3,50.0,100.0,6.8,0.024,2022-01-01 11:00:00,0.29999999999999716,-0.5591929034707467,-0.8290375725550417,50.3,2022-01-01 11:00:00,,0.5999999999999943,1.5999999999999943,3.1999999999999957,2.8999999999999986,3.5999999999999943,-0.4000000000000057,-0.466666666666671,52.1,-1.8000000000000043,52.1,-1.8000000000000043,,,2022-01-01 11:00:00,2022-01-01 11:00:00,240.0
2022-01-01,NYC,2022-01-01 12:00:00,2022-01-01 12:00:00,53.3,54.3,-1.0,open_meteo_historical_forecast,2022-01-01,12:00,0.01716632975470737,0.9998526477050269,1.2246467991473532e-16,-1.0,1,0.0,3.0,52.0,51.4,100.0,6.0,0.016,2022-01-01 12:00:00,0.6000000000000014,-0.6293203910498376,-0.7771459614569708,52.0,2022-01-01 12:00:00,,1.7000000000000028,2.299999999999997,3.299999999999997,4.899999999999999,4.600000000000001,1.1000000000000085,0.6000000000000039,51.9,0.10000000000000142,52.1,-0.10000000000000142,,,2022-01-01 12:00:00,2022-01-01 11:00:00,180.0
2022-01-01,NYC,2022-01-01 13:00:00,2022-01-01 13:00:00,53.3,54.3,-1.0,open_meteo_historical_forecast,2022-01-01,13:00,0.01716632975470737,0.9998526477050269,-0.2588190451025208,-0.9659258262890683,1,0.0,2.0,52.4,51.9,100.0,7.4,0.02,2022-01-01 13:00:00,0.5,-0.5735764363510462,-0.8191520442889918,52.4,2022-01-01 13:00:00,,0.3999999999999986,2.1000000000000014,2.6999999999999957,3.6999999999999957,5.299999999999997,-1.3000000000000043,-0.5,53.5,-1.1000000000000014,53.5,-1.1000000000000014,,,2022-01-01 13:00:00,2022-01-01 13:00:00,120.0
2022-01-01,NYC,2022-01-01 14:00:00,2022-01-01 14:00:00,53.3,54.3,-1.0,open_meteo_historical_forecast,2022-01-01,14:00,0.01716632975470737,0.9998526477050269,-0.4999999999999997,-0.8660254037844388,1,0.0,1.0,53.1,52.5,100.0,5.7,0.028,2022-01-01 14:00:00,0.6000000000000014,-0.7771459614569706,-0.6293203910498378,53.1,2022-01-01 14:00:00,,0.7000000000000028,1.1000000000000014,2.8000000000000043,3.3999999999999986,4.399999999999999,0.30000000000000426,-0.23333333333333195,53.9,-0.7999999999999972,53.9,-0.7999999999999972,,,2022-01-01 14:00:00,2022-01-01 14:00:00,60.0
2022-01-01,NYC,2022-01-01 15:00:00,2022-01-01 15:00:00,53.3,54.3,-1.0,open_meteo_historical_forecast,2022-01-01,15:00,0.01716632975470737,0.9998526477050269,-0.7071067811865471,-0.7071067811865479,1,0.0,0.0,53.3,52.7,100.0,5.2,0.016,2022-01-01 15:00:00,0.5999999999999943,-0.5150380749100542,-0.8571673007021123,53.3,2022-01-01 15:00:00,,0.19999999999999574,0.8999999999999986,1.2999999999999972,3.0,3.5999999999999943,-0.5000000000000071,-0.23333333333333667,54.0,-0.7000000000000028,54.0,-0.7000000000000028,,,2022-01-01 15:00:00,2022-01-01 15:00:00,0.0
2022-01-01,NYC,2022-01-01 16:00:00,2022-01-01 16:00:00,53.3,54.3,-1.0,open_meteo_historical_forecast,2022-01-01,16:00,0.01716632975470737,0.9998526477050269,-0.8660254037844385,-0.5000000000000004,1,0.0,-1.0,52.9,52.2,100.0,5.1,0.008,2022-01-01 16:00:00,0.6999999999999957,-0.6156614753256582,-0.788010753606722,53.3,2022-01-01 15:00:00,,-0.3999999999999986,-0.20000000000000284,0.5,0.8999999999999986,2.6000000000000014,-0.5999999999999943,-0.5666666666666652,54.2,-1.3000000000000043,54.2,-0.9000000000000057,,,2022-01-01 16:00:00,2022-01-01 16:00:00,-60.0
2022-01-01,NYC,2022-01-01 17:00:00,2022-01-01 17:00:00,53.3,54.3,-1.0,open_meteo_historical_forecast,2022-01-01,17:00,0.01716632975470737,0.9998526477050269,-0.9659258262890683,-0.25881904510252063,1,0.0,-2.0,52.3,52.0,100.0,2.7,0.016,2022-01-01 17:00:00,0.29999999999999716,-0.913545457642601,-0.4067366430758001,53.3,2022-01-01 15:00:00,,-0.6000000000000014,-1.0,-0.8000000000000043,-0.10000000000000142,0.29999999999999716,-0.20000000000000284,-0.3333333333333333,54.3,-2.0,54.3,-1.0,,,2022-01-01 17:00:00,2022-01-01 17:00:00,-120.0
2022-01-01,NYC,2022-01-01 18:00:00,2022-01-01 18:00:00,53.3,54.3,-1.0,open_meteo_historical_forecast,2022-01-01,18:00,0.01716632975470737,0.9998526477050269,-1.0,-1.8369701987210297e-16,1,0.0,-3.0,51.3,51.3,100.0,1.4,0.059,2022-01-01 18:00:00,0.0,0.777145961456971,-0.6293203910498373,53.3,2022-01-01 15:00:00,,-1.0,-1.6000000000000014,-2.0,-1.8000000000000043,-1.1000000000000014,-0.3999999999999986,-0.33333333333333337,52.9,-1.6000000000000014,54.3,-1.0,,,2022-01-01 18:00:00,2022-01-01 17:00:00,-180.0
2022-01-01,NYC,2022-01-01 19:00:00,2022-01-01 19:00:00,53.3,54.3,-1.0,open_meteo_historical_forecast,2022-01-01,19:00,0.01716632975470737,0.9998526477050269,-0.9659258262890684,0.2588190451025203,1,0.0,-4.0,51.1,50.9,100.0,2.1,0.031,2022-01-01 19:00:00,0.20000000000000284,0.224951054343865,0.9743700647852352,53.3,2022-01-01 15:00:00,,-0.19999999999999574,-1.1999999999999957,-1.7999999999999972,-2.1999999999999957,-2.0,0.8000000000000043,0.40000000000000335,53.1,-2.0,54.3,-1.0,,,2022-01-01 19:00:00,2022-01-01 17:00:00,-240.0
2022-01-01,NYC,2022-01-01 20:00:00,2022-01-01 20:00:00,53.3,54.3,-1.0,open_meteo_historical_forecast,2022-01-01,20:00,0.01716632975470737,0.9998526477050269,-0.8660254037844386,0.5000000000000001,1,0.0,-5.0,49.8,49.7,100.0,2.7,0.067,2022-01-01 20:00:00,0.09999999999999432,0.9135454576426009,-0.40673664307580026,53.3,2022-01-01 15:00:00,,-1.3000000000000043,-1.5,-2.5,-3.1000000000000014,-3.5,-1.1000000000000085,-0.4666666666666709,52.7,-2.9000000000000057,54.3,-1.0,,,2022-01-01 20:00:00,2022-01-01 17:00:00,-300.0
2022-01-01,NYC,2022-01-01 21:00:00,2022-01-01 21:00:00,53.3,54.3,-1.0,open_meteo_historical_forecast,2022-01-01,21:00,0.01716632975470737,0.9998526477050269,-0.7071067811865477,0.7071067811865474,1,0.0,-6.0,51.4,51.3,100.0,4.5,0.071,2022-01-01 21:00:00,0.10000000000000142,0.9876883405951378,-0.1564344650402308,53.3,2022-01-01 15:00:00,,1.6000000000000014,0.29999999999999716,0.10000000000000142,-0.8999999999999986,-1.5,2.9000000000000057,1.5666666666666675,53.0,-1.6000000000000014,54.3,-1.0,,,2022-01-01 21:00:00,2022-01-01 17:00:00,-360.0
2022-01-01,NYC,2022-01-01 22:00:00,2022-01-01 22:00:00,53.3,54.3,-1.0,open_meteo_historical_forecast,2022-01-01,22:00,0.01716632975470737,0.9998526477050269,-0.5000000000000004,0.8660254037844384,1,0.0,-7.0,51.4,51.3,100.0,4.6,0.051,2022-01-01 22:00:00,0.10000000000000142,0.9205048534524404,0.3907311284892737,53.3,2022-01-01 15:00:00,,0.0,1.6000000000000014,0.29999999999999716,0.10000000000000142,-0.8999999999999986,-1.6000000000000014,-0.09999999999999905,52.6,-1.2000000000000028,54.3,-1.0,,,2022-01-01 22:00:00,2022-01-01 17:00:00,-420.0
2022-01-01,NYC,2022-01-01 23:00:00,2022-01-01 23:00:00,53.3,54.3,-1.0,open_meteo_historical_forecast,2022-01-01,23:00,0.01716632975470737,0.9998526477050269,-0.25881904510252157,0.9659258262890681,1,0.0,-8.0,51.3,51.2,100.0,8.6,0.161,2022-01-01 23:00:00,0.09999999999999432,0.7986355100472928,0.6018150231520484,53.3,2022-01-01 15:00:00,,-0.10000000000000142,-0.10000000000000142,1.5,0.19999999999999574,0.0,-0.10000000000000142,-0.6000000000000014,52.3,-1.0,54.3,-1.0,,,2022-01-01 23:00:00,2022-01-01 17:00:00,-480.0
2022-01-02,NYC,2022-01-02 00:00:00,2022-01-02 00:00:00,55.8,56.8,-1.0,open_meteo_historical_forecast,2022-01-02,00:00,0.034327600513243496,0.9994106342455052,0.0,1.0,1,0.0,15.0,51.0,50.5,100.0,9.5,0.335,2022-01-02 00:00:00,0.5,0.25881904510252074,0.9659258262890683,51.0,2022-01-02 00:00:00,,-0.29999999999999716,-0.3999999999999986,-0.3999999999999986,1.2000000000000028,-0.10000000000000142,-0.19999999999999574,-0.1666666666666643,52.4,-1.3999999999999986,52.4,-1.3999999999999986,,,2022-01-02 00:00:00,2022-01-02 00:00:00,900.0
2022-01-02,NYC,2022-01-02 01:00:00,2022-01-02 01:00:00,55.8,56.8,-1.0,open_meteo_historical_forecast,2022-01-02,01:00,0.034327600513243496,0.9994106342455052,0.25881904510252074,0.9659258262890683,1,0.0,14.0,50.9,50.1,100.0,10.3,0.252,2022-01-02 01:00:00,0.7999999999999972,0.9612616959383189,0.27563735581699916,51.0,2022-01-02 00:00:00,,-0.10000000000000142,-0.3999999999999986,-0.5,-0.5,1.1000000000000014,0.19999999999999574,0.06666666666666524,52.1,-1.2000000000000028,52.4,-1.3999999999999986,,,2022-01-02 01:00:00,2022-01-02 00:00:00,840.0
2022-01-02,NYC,2022-01-02 02:00:00,2022-01-02 02:00:00,55.8,56.8,-1.0,open_meteo_historical_forecast,2022-01-02,02:00,0.034327600513243496,0.9994106342455052,0.49999999999999994,0.8660254037844387,1,0.0,13.0,50.1,49.5,100.0,7.4,0.008,2022-01-02 02:00:00,0.6000000000000014,0.03489949670250097,0.9993908270190958,51.0,2022-01-02 00:00:00,,-0.7999999999999972,-0.8999999999999986,-1.1999999999999957,-1.2999999999999972,-1.2999999999999972,-0.6999999999999957,-0.3999999999999986,51.4,-1.2999999999999972,52.4,-1.3999999999999986,,,2022-01-02 02:00:00,2022-01-02 00:00:00,780.0
2022-01-02,NYC,2022-01-02 03:00:00,2022-01-02 03:00:00,55.8,56.8,-1.0,open_meteo_historical_forecast,2022-01-02,03:00,0.034327600513243496,0.9994106342455052,0.7071067811865476,0.7071067811865476,1,0.0,12.0,49.5,49.3,100.0,7.9,0.004,2022-01-02 03:00:00,0.20000000000000284,-0.12186934340514723,0.9925461516413221,51.0,2022-01-02 00:00:00,,-0.6000000000000014,-1.3999999999999986,-1.5,-1.7999999999999972,-1.8999999999999986,0.19999999999999574,-0.10000000000000142,51.6,-2.1000000000000014,52.4,-1.3999999999999986,,,2022-01-02 03:00:00,2022-01-02 00:00:00,720.0
2022-01-02,NYC,2022-01-02 04:00:00,2022-01-02 04:00:00,55.8,56.8,-1.0,open_meteo_historical_forecast,2022-01-02,04:00,0.034327600513243496,0.9994106342455052,0.8660254037844386,0.5000000000000001,1,0.0,11.0,49.9,49.3,100.0,7.0,0.016,2022-01-02 04:00:00,0.6000000000000014,-0.29237170472273716,0.9563047559630353,51.0,2022-01-02 00:00:00,,0.3999999999999986,-0.20000000000000284,-1.0,-1.1000000000000014,-1.3999999999999986,1.0,0.7333333333333318,52.2,-2.3000000000000043,52.4,-1.3999999999999986,,,2022-01-02 04:00:00,2022-01-02 00:00:00,660.0
2022-01-02,NYC,2022-01-02 05:00:00,2022-01-02 05:00:00,55.8,56.8,-1.0,open_meteo_historical_forecast,2022-01-02,05:00,0.034327600513243496,0.9994106342455052,0.9659258262890683,0.25881904510252074,1,0.0,10.0,49.8,48.9,100.0,5.9,0.004,2022-01-02 05:00:00,0.8999999999999986,-0.4848096202463369,0.8746197071393959,51.0,2022-01-02 00:00:00,,-0.10000000000000142,0.29999999999999716,-0.30000000000000426,-1.1000000000000014,-1.2000000000000028,-0.5,0.0,52.2,-2.4000000000000057,52.4,-1.3999999999999986,,,2022-01-02 05:00:00,2022-01-02 00:00:00,600.0
2022-01-02,NYC,2022-01-02 06:00:00,2022-01-02 06:00:00,55.8,56.8,-1.0,open_meteo_historical_forecast,2022-01-02,06:00,0.034327600513243496,0.9994106342455052,1.0,6.123233995736766e-17,1,0.0,9.0,49.2,48.5,100.0,3.2,0.008,2022-01-02 06:00:00,0.7000000000000028,-0.8290375725550416,0.559192903470747,51.0,2022-01-02 00:00:00,,-0.5999999999999943,-0.6999999999999957,-0.29999999999999716,-0.8999999999999986,-1.6999999999999957,-0.4999999999999929,-0.4999999999999953,52.1,-2.8999999999999986,52.4,-1.3999999999999986,,,2022-01-02 06:00:00,2022-01-02 00:00:00,540.0
2022-01-02,NYC,2022-01-02 07:00:00,2022-01-02 07:00:00,55.8,56.8,-1.0,open_meteo_historical_forecast,2022-01-02,07:00,0.034327600513243496,0.9994106342455052,0.9659258262890683,-0.25881904510252063,1,0.0,8.0,48.6,47.9,100.0,3.0,0.0,2022-01-02 07:00:00,0.7000000000000028,-0.8090169943749476,0.5877852522924729,51.0,2022-01-02 00:00:00,,-0.6000000000000014,-1.1999999999999957,-1.2999999999999972,-0.8999999999999986,-1.5,-7.105427357601002e-15,-0.16666666666666902,52.0,-3.3999999999999986,52.4,-1.3999999999999986,,,2022-01-02 07:00:00,2022-01-02 00:00:00,480.0
2022-01-02,NYC,2022-01-02 08:00:00,2022-01-02 08:00:00,55.8,56.8,-1.0,open_meteo_historical_forecast,2022-01-02,08:00,0.034327600513243496,0.9994106342455052,0.8660254037844387,-0.4999999999999998,1,0.0,7.0,49.1,49.0,100.0,2.4,0.0,2022-01-02 08:00:00,0.10000000000000142,-0.9271838545667874,0.37460659341591196,51.0,2022-01-02 00:00:00,,0.5,-0.10000000000000142,-0.6999999999999957,-0.7999999999999972,-0.3999999999999986,1.1000000000000014,0.733333333333332,51.9,-2.799999999999997,52.4,-1.3999999999999986,,,2022-01-02 08:00:00,2022-01-02 00:00:00,420.0
2022-01-02,NYC,2022-01-02 09:00:00,2022-01-02 09:00:00,55.8,56.8,-1.0,open_meteo_historical_forecast,2022-01-02,09:00,0.034327600513243496,0.9994106342455052,0.7071067811865476,-0.7071067811865475,1,0.0,6.0,49.7,49.7,100.0,1.6,0.0,2022-01-02 09:00:00,0.0,-0.8290375725550418,-0.5591929034707466,51.0,2022-01-02 00:00:00,,0.6000000000000014,1.1000000000000014,0.5,-0.09999999999999432,-0.19999999999999574,0.10000000000000142,0.4333333333333348,52.1,-2.3999999999999986,52.4,-1.3999999999999986,,,2022-01-02 09:00:00,2022-01-02 00:00:00,360.0
2022-01-02,NYC,2022-01-02 10:00:00,2022-01-02 10:00:00,55.8,56.8,-1.0,open_meteo_historical_forecast,2022-01-02,10:00,0.034327600513243496,0.9994106342455052,0.49999999999999994,-0.8660254037844387,1,0.0,5.0,51.5,51.1,100.0,3.0,0.0,2022-01-02 10:00:00,0.3999999999999986,-0.6691306063588582,-0.7431448254773942,51.5,2022-01-02 10:00:00,,1.7999999999999972,2.3999999999999986,2.8999999999999986,2.299999999999997,1.7000000000000028,1.1999999999999957,0.8333333333333309,52.2,-0.7000000000000028,52.4,-0.8999999999999986,,,2022-01-02 10:00:00,2022-01-02 00:00:00,300.0
2022-01-02,NYC,2022-01-02 11:00:00,2022-01-02 11:00:00,55.8,56.8,-1.0,open_meteo_historical_forecast,2022-01-02,11:00,0.034327600513243496,0.9994106342455052,0.258819045102521,-0.9659258262890682,1,0.0,4.0,53.2,52.0,100.0,5.8,0.0,2022-01-02 11:00:00,1.2000000000000028,-0.8090169943749473,-0.5877852522924732,53.2,2022-01-02 11:00:00,,1.7000000000000028,3.5,4.100000000000001,4.600000000000001,4.0,-0.09999999999999432,0.3333333333333357,53.2,0.0,53.2,0.0,,,2022-01-02 11:00:00,2022-01-02 11:00:00,240.0
2022-01-02,NYC,2022-01-02 12:00:00,2022-01-02 12:00:00,55.8,56.8,-1.0,open_meteo_historical_forecast,2022-01-02,12:00,0.034327600513243496,0.9994106342455052,1.2246467991473532e-16,-1.0,1,0.0,3.0,53.8,52.6,100.0,7.5,0.0,2022-01-02 12:00:00,1.1999999999999957,-0.7771459614569706,-0.6293203910498378,53.8,2022-01-02 12:00:00,,0.5999999999999943,2.299999999999997,4.099999999999994,4.699999999999996,5.199999999999996,-1.1000000000000085,-0.7666666666666704,54.3,-0.5,54.3,-0.5,,,2022-01-02 12:00:00,2022-01-02 12:00:00,180.0
2022-01-02,NYC,2022-01-02 13:00:00,2022-01-02 13:00:00,55.8,56.8,-1.0,open_meteo_historical_forecast,2022-01-02,13:00,0.034327600513243496,0.9994106342455052,-0.2588190451025208,-0.9659258262890683,1,0.0,2.0,55.3,53.1,100.0,9.3,0.0,2022-01-02 13:00:00,2.1999999999999957,-0.9335804264972016,-0.3583679495453007,55.3,2022-01-02 13:00:00,,1.5,2.0999999999999943,3.799999999999997,5.599999999999994,6.199999999999996,0.9000000000000057,0.23333333333333428,55.6,-0.30000000000000426,55.6,-0.30000000000000426,,,2022-01-02 13:00:00,2022-01-02 13:00:00,120.0
2022-01-02,NYC,2022-01-02 14:00:00,2022-01-02 14:00:00,55.8,56.8,-1.0,open_meteo_historical_forecast,2022-01-02,14:00,0.034327600513243496,0.9994106342455052,-0.4999999999999997,-0.8660254037844388,1,0.0,1.0,55.8,53.1,100.0,10.6,0.004,2022-01-02 14:00:00,2.6999999999999957,-0.9659258262890684,0.2588190451025203,55.8,2022-01-02 14:00:00,,0.5,2.0,2.5999999999999943,4.299999999999997,6.099999999999994,-1.0,-0.3666666666666648,56.1,-0.30000000000000426,56.1,-0.30000000000000426,,,2022-01-02 14:00:00,2022-01-02 14:00:00,60.0
2022-01-02,NYC,2022-01-02 15:00:00,2022-01-02 15:00:00,55.8,56.8,-1.0,open_meteo_historical_forecast,2022-01-02,15:00,0.034327600513243496,0.9994106342455052,-0.7071067811865471,-0.7071067811865479,1,0.0,0.0,53.9,50.4,100.0,8.7,0.0,2022-01-02 15:00:00,3.5,-0.7193398003386511,0.6946583704589973,55.8,2022-01-02 14:00:00,,-1.8999999999999986,-1.3999999999999986,0.10000000000000142,0.6999999999999957,2.3999999999999986,-2.3999999999999986,-1.9333333333333325,56.8,-2.8999999999999986,56.8,-1.0,,,2022-01-02 15:00:00,2022-01-02 15:00:00,0.0
2022-01-02,NYC,2022-01-02 16:00:00,2022-01-02 16:00:00,55.8,56.8,-1.0,open_meteo_historical_forecast,2022-01-02,16:00,0.034327600513243496,0.9994106342455052,-0.8660254037844385,-0.5000000000000004,1,0.0,-1.0,53.0,48.0,100.0,9.8,0.0,2022-01-02 16:00:00,5.0,-0.6560590289905074,0.7547095802227719,55.8,2022-01-02 14:00:00,,-0.8999999999999986,-2.799999999999997,-2.299999999999997,-0.7999999999999972,-0.20000000000000284,1.0,-0.13333333333333286,54.5,-1.5,56.8,-1.0,,,2022-01-02 16:00:00,2022-01-02 15:00:00,-60.0
2022-01-02,NYC,2022-01-02 17:00:00,2022-01-02 17:00:00,55.8,56.8,-1.0,open_meteo_historical_forecast,2022-01-02,17:00,0.034327600513243496,0.9994106342455052,-0.9659258262890683,-0.25881904510252063,1,0.0,-2.0,51.4,44.4,100.0,11.7,0.0,2022-01-02 17:00:00,7.0,-0.7071067811865477,0.7071067811865474,55.8,2022-01-02 14:00:00,,-1.6000000000000014,-2.5,-4.399999999999999,-3.8999999999999986,-2.3999999999999986,-0.7000000000000028,-0.1333333333333353,52.9,-1.5,56.8,-1.0,,,2022-01-02 17:00:00,2022-01-02 15:00:00,-120.0
2022-01-02,NYC,2022-01-02 18:00:00,2022-01-02 18:00:00,55.8,56.8,-1.0,open_meteo_historical_forecast,2022-01-02,18:00,0.034327600513243496,0.9994106342455052,-1.0,-1.8369701987210297e-16,1,0.0,-3.0,47.9,40.0,100.0,12.5,0.0,2022-01-02 18:00:00,7.899999999999999,-0.7313537016191703,0.6819983600624986,55.8,2022-01-02 14:00:00,,-3.5,-5.100000000000001,-6.0,-7.899999999999999,-7.399999999999999,-1.8999999999999986,-1.5,49.6,-1.7000000000000028,56.8,-1.0,,,2022-01-02 18:00:00,2022-01-02 15:00:00,-180.0
