trade_id,city,target_date,event_ticker,market_ticker,signal_timestamp,execution_timestamp,settlement_timestamp,prediction_time,probability_age_minutes,model_probability,side,entry_price,unadjusted_entry_price,quote_source,quote_field,execution_gap_minutes,contracts,gross_cost,fees,slippage_per_contract,cash_committed,predicted_edge,lower_confidence_edge,settlement,settlement_source,execution_assumption,evidence_label,supports_profitability_claim,cash_after_settlement,gross_pnl,net_pnl
11,NYC,2025-05-24,KXHIGHNY-25MAY24,KXHIGHNY-25MAY24-B64.5,2025-05-24 13:30:00+00:00,2025-05-24 13:31:00+00:00,2025-05-31 14:00:00+00:00,2025-05-24 13:00:00+00:00,30.0,0.5970331875068354,BUY_YES,0.31,0.3,kalshi_candlestick,yes_ask_open,1.0,1,0.31,0.02,0.010000000000000009,0.33,0.2670331875068354,0.1483048391819731,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1000.92,0.69,0.6699999999999999
12,NYC,2025-05-24,KXHIGHNY-25MAY24,KXHIGHNY-25MAY24-T62,2025-05-24 13:30:00+00:00,2025-05-24 13:31:00+00:00,2025-05-31 14:00:00+00:00,2025-05-24 13:00:00+00:00,30.0,0.4029668124931647,BUY_YES,0.17,0.16,kalshi_candlestick,yes_ask_open,1.0,1,0.17,0.01,0.010000000000000009,0.18000000000000002,0.22296681249316466,0.11461545261388854,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1000.92,-0.17,-0.18000000000000002
13,NYC,2025-05-30,KXHIGHNY-25MAY30,KXHIGHNY-25MAY30-B75.5,2025-05-30 15:15:00+00:00,2025-05-30 15:17:00+00:00,2025-06-06 14:00:00+00:00,2025-05-30 15:00:00+00:00,15.0,0.5943800595617476,BUY_YES,0.44,0.43,kalshi_candlestick,yes_ask_open,2.0,1,0.44,0.02,0.010000000000000009,0.46,0.13438005956174756,0.015680444261268207,1,kalshi_result,next_candle_open,historical_proxy_validated,False,998.78,0.56,0.54
14,NYC,2025-05-30,KXHIGHNY-25MAY30,KXHIGHNY-25MAY30-B77.5,2025-05-30 15:15:00+00:00,2025-05-30 15:16:00+00:00,2025-06-06 14:00:00+00:00,2025-05-30 15:00:00+00:00,15.0,0.21081696347870515,BUY_YES,0.08,0.07,kalshi_candlestick,yes_ask_open,1.0,1,0.08,0.01,0.009999999999999995,0.09,0.12081696347870514,0.040701201980458145,0,kalshi_result,next_candle_open,historical_proxy_validated,False,998.78,-0.08,-0.09
15,NYC,2025-05-30,KXHIGHNY-25MAY30,KXHIGHNY-25MAY30-T73,2025-05-30 15:15:00+00:00,2025-05-30 15:16:00+00:00,2025-06-06 14:00:00+00:00,2025-05-30 15:00:00+00:00,15.0,0.1948029769595473,BUY_YES,0.09,0.08,kalshi_candlestick,yes_ask_open,1.0,1,0.09,0.01,0.009999999999999995,0.09999999999999999,0.0948029769595473,0.018097789638907923,0,kalshi_result,next_candle_open,historical_proxy_validated,False,998.78,-0.09,-0.09999999999999999
16,NYC,2025-05-30,KXHIGHNY-25MAY30,KXHIGHNY-25MAY30-T80,2025-05-30 15:25:00+00:00,2025-05-30 15:26:00+00:00,2025-06-06 14:00:00+00:00,2025-05-30 15:00:00+00:00,25.0,0.1599461869335233,BUY_YES,0.02,0.01,kalshi_candlestick,yes_ask_open,1.0,1,0.02,0.01,0.01,0.03,0.1299461869335233,0.06143896705023869,0,kalshi_result,next_candle_open,historical_proxy_validated,False,998.78,-0.02,-0.03
17,NYC,2025-05-31,KXHIGHNY-25MAY31,KXHIGHNY-25MAY31-B70.5,2025-05-31 14:50:00+00:00,2025-05-31 14:51:00+00:00,2025-06-07 14:00:00+00:00,2025-05-31 14:00:00+00:00,50.0,0.3201989846676697,BUY_YES,0.14,0.13,kalshi_candlestick,yes_ask_open,1.0,1,0.14,0.01,0.010000000000000009,0.15000000000000002,0.1701989846676697,0.07150056386714006,0,kalshi_result,next_candle_open,historical_proxy_validated,False,998.78,-0.14,-0.15000000000000002
18,NYC,2025-05-31,KXHIGHNY-25MAY31,KXHIGHNY-25MAY31-T68,2025-05-31 14:50:00+00:00,2025-05-31 14:51:00+00:00,2025-06-07 14:00:00+00:00,2025-05-31 14:00:00+00:00,50.0,0.6798010153323303,BUY_YES,0.43,0.42,kalshi_candlestick,yes_ask_open,1.0,1,0.43,0.02,0.010000000000000009,0.45,0.2298010153323303,0.11187419333682976,1,kalshi_result,next_candle_open,historical_proxy_validated,False,999.78,0.5700000000000001,0.55
19,NYC,2025-06-01,KXHIGHNY-25JUN01,KXHIGHNY-25JUN01-B66.5,2025-06-01 15:50:00+00:00,2025-06-01 15:51:00+00:00,2025-06-08 14:00:00+00:00,2025-06-01 15:00:00+00:00,50.0,0.6129781318249845,BUY_YES,0.44,0.43,kalshi_candlestick,yes_ask_open,1.0,1,0.44,0.02,0.010000000000000009,0.46,0.15297813182498451,0.03414600473088998,1,kalshi_result,next_candle_open,historical_proxy_validated,False,999.97,0.56,0.54
20,NYC,2025-06-01,KXHIGHNY-25JUN01,KXHIGHNY-25JUN01-B68.5,2025-06-01 15:50:00+00:00,2025-06-01 15:51:00+00:00,2025-06-08 14:00:00+00:00,2025-06-01 15:00:00+00:00,50.0,0.38702186817501555,BUY_YES,0.25,0.24,kalshi_candlestick,yes_ask_open,1.0,1,0.25,0.02,0.010000000000000009,0.27,0.11702186817501554,0.010271924493366242,0,kalshi_result,next_candle_open,historical_proxy_validated,False,999.97,-0.25,-0.27
21,NYC,2025-06-04,KXHIGHNY-25JUN04,KXHIGHNY-25JUN04-B82.5,2025-06-04 13:25:00+00:00,2025-06-04 13:26:00+00:00,2025-06-11 14:00:00+00:00,2025-06-04 13:00:00+00:00,25.0,0.6411170125100824,BUY_YES,0.47000000000000003,0.46,kalshi_candlestick,yes_ask_open,1.0,1,0.47000000000000003,0.01999999999999997,0.010000000000000009,0.49,0.15111701251008236,0.03239601602936303,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1000.97,0.53,0.51
22,NYC,2025-06-04,KXHIGHNY-25JUN04,KXHIGHNY-25JUN04-B86.5,2025-06-04 17:40:00+00:00,2025-06-04 17:41:00+00:00,2025-06-11 14:00:00+00:00,2025-06-04 17:00:00+00:00,40.0,0.36706468933182385,BUY_YES,0.12,0.11,kalshi_candlestick,yes_ask_open,1.0,1,0.12,0.01,0.009999999999999995,0.13,0.23706468933182384,0.13248842294078578,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1000.97,-0.12,-0.13
23,NYC,2025-06-05,KXHIGHNY-25JUN05,KXHIGHNY-25JUN05-B86.5,2025-06-05 13:05:00+00:00,2025-06-05 13:06:00+00:00,2025-06-12 14:00:00+00:00,2025-06-05 13:00:00+00:00,5.0,0.46757002049963475,BUY_YES,0.22,0.21,kalshi_candlestick,yes_ask_open,1.0,1,0.22,0.02,0.010000000000000009,0.24,0.22757002049963476,0.11391516492577757,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1001.97,0.78,0.76
24,NYC,2025-06-05,KXHIGHNY-25JUN05,KXHIGHNY-25JUN05-B90.5,2025-06-05 13:05:00+00:00,2025-06-05 13:06:00+00:00,2025-06-12 14:00:00+00:00,2025-06-05 13:00:00+00:00,5.0,0.5324299795003652,BUY_YES,0.3,0.29,kalshi_candlestick,yes_ask_open,1.0,1,0.3,0.02,0.010000000000000009,0.32,0.2124299795003652,0.09530697523210192,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1001.97,-0.3,-0.32
25,NYC,2025-06-05,KXHIGHNY-25JUN05,KXHIGHNY-25JUN05-B88.5,2025-06-05 13:10:00+00:00,2025-06-05 13:11:00+00:00,2025-06-12 14:00:00+00:00,2025-06-05 13:00:00+00:00,10.0,0.6954950482942301,BUY_YES,0.52,0.51,kalshi_candlestick,yes_ask_open,1.0,1,0.52,0.02,0.010000000000000009,0.54,0.15549504829423014,0.03811401370942537,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1001.97,-0.52,-0.54
26,NYC,2025-06-05,KXHIGHNY-25JUN05,KXHIGHNY-25JUN05-B84.5,2025-06-05 13:45:00+00:00,2025-06-05 13:46:00+00:00,2025-06-12 14:00:00+00:00,2025-06-05 13:00:00+00:00,45.0,0.2765118358628871,BUY_YES,0.04,0.03,kalshi_candlestick,yes_ask_open,1.0,1,0.04,0.01,0.010000000000000002,0.05,0.22651183586288706,0.1343471534820813,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1001.97,-0.04,-0.05
27,NYC,2025-06-05,KXHIGHNY-25JUN05,KXHIGHNY-25JUN05-T84,2025-06-05 13:45:00+00:00,2025-06-05 13:46:00+00:00,2025-06-12 14:00:00+00:00,2025-06-05 13:00:00+00:00,45.0,0.25660222543100364,BUY_YES,0.03,0.02,kalshi_candlestick,yes_ask_open,1.0,1,0.03,0.01,0.009999999999999998,0.04,0.21660222543100363,0.1277865585901363,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1001.97,-0.03,-0.04
28,NYC,2025-06-07,KXHIGHNY-25JUN07,KXHIGHNY-25JUN07-B81.5,2025-06-07 14:45:00+00:00,2025-06-07 14:47:00+00:00,2025-06-14 14:00:00+00:00,2025-06-07 14:00:00+00:00,45.0,0.10725645137356087,BUY_YES,0.03,0.02,kalshi_candlestick,yes_ask_open,2.0,1,0.03,0.01,0.009999999999999998,0.04,0.06725645137356087,0.013684617277563186,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1001.35,-0.03,-0.04
29,NYC,2025-06-07,KXHIGHNY-25JUN07,KXHIGHNY-25JUN07-T77,2025-06-07 14:45:00+00:00,2025-06-07 14:46:00+00:00,2025-06-14 14:00:00+00:00,2025-06-07 14:00:00+00:00,45.0,0.8927435486264392,BUY_YES,0.75,0.74,kalshi_candlestick,yes_ask_open,1.0,1,0.75,0.02,0.010000000000000009,0.77,0.12274354862643923,0.027170669621059535,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1002.35,0.25,0.22999999999999998
30,NYC,2025-06-12,KXHIGHNY-25JUN12,KXHIGHNY-25JUN12-B87.5,2025-06-12 15:25:00+00:00,2025-06-12 15:26:00+00:00,2025-06-19 14:00:00+00:00,2025-06-12 15:00:00+00:00,25.0,0.7280932364501377,BUY_YES,0.48,0.47,kalshi_candlestick,yes_ask_open,1.0,1,0.48,0.02,0.010000000000000009,0.5,0.2280932364501377,0.11228858325350001,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1002.1,0.52,0.5
31,NYC,2025-06-12,KXHIGHNY-25JUN12,KXHIGHNY-25JUN12-B91.5,2025-06-12 15:25:00+00:00,2025-06-12 15:26:00+00:00,2025-06-19 14:00:00+00:00,2025-06-12 15:00:00+00:00,25.0,0.2719067635498623,BUY_YES,0.11,0.1,kalshi_candlestick,yes_ask_open,1.0,1,0.11,0.01,0.009999999999999995,0.12,0.15190676354986232,0.060495010761579364,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1002.1,-0.11,-0.12
32,NYC,2025-06-15,KXHIGHNY-25JUN15,KXHIGHNY-25JUN15-B64.5,2025-06-15 15:15:00+00:00,2025-06-15 15:16:00+00:00,2025-06-22 14:00:00+00:00,2025-06-15 15:00:00+00:00,15.0,0.594505114558709,BUY_YES,0.45,0.44,kalshi_candlestick,yes_ask_open,1.0,1,0.45,0.02,0.010000000000000009,0.47000000000000003,0.12450511455870901,0.005804072002966194,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1001.9700000000001,0.55,0.53
33,NYC,2025-06-15,KXHIGHNY-25JUN15,KXHIGHNY-25JUN15-B70.5,2025-06-15 18:05:00+00:00,2025-06-15 18:07:00+00:00,2025-06-22 14:00:00+00:00,2025-06-15 18:00:00+00:00,5.0,0.22845515199821864,BUY_YES,0.02,0.01,kalshi_candlestick,yes_ask_open,2.0,1,0.02,0.01,0.01,0.03,0.19845515199821864,0.11481257173892545,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1001.9700000000001,-0.02,-0.03
34,NYC,2025-06-15,KXHIGHNY-25JUN15,KXHIGHNY-25JUN15-B66.5,2025-06-15 18:40:00+00:00,2025-06-15 18:41:00+00:00,2025-06-22 14:00:00+00:00,2025-06-15 18:00:00+00:00,40.0,0.35253436192465987,BUY_YES,0.05,0.04,kalshi_candlestick,yes_ask_open,1.0,1,0.05,0.01,0.010000000000000002,0.060000000000000005,0.29253436192465987,0.18966207981578387,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1001.9700000000001,-0.05,-0.060000000000000005
35,NYC,2025-06-16,KXHIGHNY-25JUN16,KXHIGHNY-25JUN16-B68.5,2025-06-16 15:20:00+00:00,2025-06-16 15:21:00+00:00,2025-06-23 14:00:00+00:00,2025-06-16 15:00:00+00:00,20.0,0.4659609245744473,BUY_YES,0.33,0.32,kalshi_candlestick,yes_ask_open,1.0,1,0.33,0.02,0.010000000000000009,0.35000000000000003,0.1159609245744473,0.0024155683353141617,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1002.9700000000001,0.6699999999999999,0.6499999999999999
36,NYC,2025-06-16,KXHIGHNY-25JUN16,KXHIGHNY-25JUN16-B70.5,2025-06-16 15:20:00+00:00,2025-06-16 15:22:00+00:00,2025-06-23 14:00:00+00:00,2025-06-16 15:00:00+00:00,20.0,0.1723209791175651,BUY_YES,0.08,0.07,kalshi_candlestick,yes_ask_open,2.0,1,0.08,0.01,0.009999999999999995,0.09,0.08232097911756511,0.01077262093902077,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1002.9700000000001,-0.08,-0.09
37,NYC,2025-06-16,KXHIGHNY-25JUN16,KXHIGHNY-25JUN16-T66,2025-06-16 15:20:00+00:00,2025-06-16 15:22:00+00:00,2025-06-23 14:00:00+00:00,2025-06-16 15:00:00+00:00,20.0,0.3617180963079877,BUY_YES,0.23,0.22,kalshi_candlestick,yes_ask_open,2.0,1,0.23,0.02,0.010000000000000009,0.25,0.11171809630798767,0.007756772922285316,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1002.9700000000001,-0.23,-0.25
38,NYC,2025-06-19,KXHIGHNY-25JUN19,KXHIGHNY-25JUN19-B87.5,2025-06-19 15:25:00+00:00,2025-06-19 15:26:00+00:00,2025-06-26 14:00:00+00:00,2025-06-19 15:00:00+00:00,25.0,0.56697667776777,BUY_YES,0.24000000000000002,0.23,kalshi_candlestick,yes_ask_open,1.0,1,0.24000000000000002,0.01999999999999998,0.010000000000000009,0.26,0.3069766777677701,0.1887620415747312,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1002.9000000000001,0.76,0.74
39,NYC,2025-06-19,KXHIGHNY-25JUN19,KXHIGHNY-25JUN19-B93.5,2025-06-19 15:25:00+00:00,2025-06-19 15:26:00+00:00,2025-06-26 14:00:00+00:00,2025-06-19 15:00:00+00:00,25.0,0.43302332223223006,BUY_YES,0.15000000000000002,0.14,kalshi_candlestick,yes_ask_open,1.0,1,0.15000000000000002,0.00999999999999998,0.010000000000000009,0.16,0.2730233222322301,0.1619713509910247,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1002.9000000000001,-0.15000000000000002,-0.16
40,NYC,2025-06-21,KXHIGHNY-25JUN21,KXHIGHNY-25JUN21-B86.5,2025-06-21 15:35:00+00:00,2025-06-21 15:36:00+00:00,2025-06-28 14:00:00+00:00,2025-06-21 15:00:00+00:00,35.0,0.5795870001384559,BUY_YES,0.4,0.39,kalshi_candlestick,yes_ask_open,1.0,1,0.4,0.02,0.010000000000000009,0.42000000000000004,0.15958700013845586,0.041106807842404794,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1003.9000000000001,0.6,0.58
41,NYC,2025-06-21,KXHIGHNY-25JUN21,KXHIGHNY-25JUN21-B92.5,2025-06-21 15:45:00+00:00,2025-06-21 15:46:00+00:00,2025-06-28 14:00:00+00:00,2025-06-21 15:00:00+00:00,45.0,0.1355977569291851,BUY_YES,0.03,0.02,kalshi_candlestick,yes_ask_open,1.0,1,0.03,0.01,0.009999999999999998,0.04,0.09559775692918511,0.033553099579282035,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1003.9000000000001,-0.03,-0.04
42,NYC,2025-06-21,KXHIGHNY-25JUN21,KXHIGHNY-25JUN21-T86,2025-06-21 15:45:00+00:00,2025-06-21 15:46:00+00:00,2025-06-28 14:00:00+00:00,2025-06-21 15:00:00+00:00,45.0,0.2645942848274096,BUY_YES,0.16,0.15,kalshi_candlestick,yes_ask_open,1.0,1,0.16,0.01,0.010000000000000009,0.17,0.0945942848274096,0.004404709464219956,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1003.9000000000001,-0.16,-0.17
43,NYC,2025-06-21,KXHIGHNY-25JUN21,KXHIGHNY-25JUN21-B88.5,2025-06-21 17:10:00+00:00,2025-06-21 17:11:00+00:00,2025-06-28 14:00:00+00:00,2025-06-21 17:00:00+00:00,10.0,0.15761999263697293,BUY_YES,0.06999999999999999,0.06,kalshi_candlestick,yes_ask_open,1.0,1,0.06999999999999999,0.01000000000000001,0.009999999999999995,0.08,0.07761999263697293,0.009701807559006568,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1003.9000000000001,-0.06999999999999999,-0.08
44,NYC,2025-06-24,KXHIGHNY-25JUN24,KXHIGHNY-25JUN24-B98.5,2025-06-24 13:25:00+00:00,2025-06-24 13:26:00+00:00,2025-07-01 14:00:00+00:00,2025-06-24 13:00:00+00:00,25.0,0.4892260881647723,BUY_YES,0.33,0.32,kalshi_candlestick,yes_ask_open,1.0,1,0.33,0.02,0.010000000000000009,0.35000000000000003,0.1392260881647723,0.024208242550827447,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1004.9000000000001,0.6699999999999999,0.6499999999999999
45,NYC,2025-06-24,KXHIGHNY-25JUN24,KXHIGHNY-25JUN24-B100.5,2025-06-24 18:45:00+00:00,2025-06-24 18:46:00+00:00,2025-07-01 14:00:00+00:00,2025-06-24 18:00:00+00:00,45.0,0.17287819768103949,BUY_NO,0.7,0.69,kalshi_candlestick,implied_no_ask_from_yes_bid_open,1.0,1,0.7,0.02,0.010000000000000009,0.72,0.10712180231896053,0.00045676493804449117,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1005.9000000000001,0.30000000000000004,0.28
46,NYC,2025-07-01,KXHIGHNY-25JUL01,KXHIGHNY-25JUL01-B88.5,2025-07-01 17:00:00+00:00,2025-07-01 17:01:00+00:00,2025-07-08 14:00:00+00:00,2025-07-01 17:00:00+00:00,0.0,0.7362967364132657,BUY_YES,0.55,0.54,kalshi_candlestick,yes_ask_open,1.0,1,0.55,0.02,0.010000000000000009,0.5700000000000001,0.16629673641326562,0.050988139469580154,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1006.33,0.44999999999999996,0.42999999999999994
47,NYC,2025-07-09,KXHIGHNY-25JUL09,KXHIGHNY-25JUL09-B86.5,2025-07-09 18:05:00+00:00,2025-07-09 18:07:00+00:00,2025-07-16 14:00:00+00:00,2025-07-09 18:00:00+00:00,5.0,0.10193090337469596,BUY_YES,0.02,0.01,kalshi_candlestick,yes_ask_open,2.0,1,0.02,0.01,0.01,0.03,0.07193090337469596,0.020086970538132493,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1005.9000000000001,-0.02,-0.03
48,NYC,2025-07-09,KXHIGHNY-25JUL09,KXHIGHNY-25JUL09-B90.5,2025-07-09 18:05:00+00:00,2025-07-09 18:06:00+00:00,2025-07-16 14:00:00+00:00,2025-07-09 18:00:00+00:00,5.0,0.7611716549055991,BUY_YES,0.38,0.37,kalshi_candlestick,yes_ask_open,1.0,1,0.38,0.02,0.010000000000000009,0.4,0.3611716549055991,0.24762961707205125,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1006.9000000000001,0.62,0.6
49,NYC,2025-07-18,KXHIGHNY-25JUL18,KXHIGHNY-25JUL18-B81.5,2025-07-18 22:30:00+00:00,2025-07-18 22:31:00+00:00,2025-07-25 14:00:00+00:00,2025-07-18 22:00:00+00:00,30.0,0.6223599256905106,BUY_NO,0.24,0.22999999999999998,kalshi_candlestick,implied_no_ask_from_yes_bid_open,1.0,1,0.24,0.02,0.010000000000000009,0.26,0.11764007430948943,0.011888248676016917,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1005.0100000000002,-0.24,-0.26
50,NYC,2025-07-18,KXHIGHNY-25JUL18,KXHIGHNY-25JUL18-B83.5,2025-07-18 22:50:00+00:00,2025-07-18 22:51:00+00:00,2025-07-25 14:00:00+00:00,2025-07-18 22:00:00+00:00,50.0,0.3933011640099827,BUY_YES,0.26,0.25,kalshi_candlestick,yes_ask_open,1.0,1,0.26,0.02,0.010000000000000009,0.28,0.1133011640099827,0.005906392089317331,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1005.0100000000002,-0.26,-0.28
51,NYC,2025-07-19,KXHIGHNY-25JUL19,KXHIGHNY-25JUL19-B81.5,2025-07-19 13:40:00+00:00,2025-07-19 13:41:00+00:00,2025-07-26 14:00:00+00:00,2025-07-19 13:00:00+00:00,40.0,0.753717063552469,BUY_YES,0.5,0.49,kalshi_candlestick,yes_ask_open,1.0,1,0.5,0.02,0.010000000000000009,0.52,0.23371706355246905,0.11960291711952832,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1005.3000000000002,0.5,0.48
52,NYC,2025-07-19,KXHIGHNY-25JUL19,KXHIGHNY-25JUL19-B85.5,2025-07-19 13:40:00+00:00,2025-07-19 13:42:00+00:00,2025-07-26 14:00:00+00:00,2025-07-19 13:00:00+00:00,40.0,0.24628293644753096,BUY_YES,0.08,0.07,kalshi_candlestick,yes_ask_open,2.0,1,0.08,0.01,0.009999999999999995,0.09,0.15628293644753094,0.06930197098678667,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1005.3000000000002,-0.08,-0.09
53,NYC,2025-07-19,KXHIGHNY-25JUL19,KXHIGHNY-25JUL19-T79,2025-07-19 14:55:00+00:00,2025-07-19 14:56:00+00:00,2025-07-26 14:00:00+00:00,2025-07-19 14:00:00+00:00,55.0,0.1715690369943384,BUY_YES,0.03,0.02,kalshi_candlestick,yes_ask_open,1.0,1,0.03,0.01,0.009999999999999998,0.04,0.1315690369943384,0.060201166748701664,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1005.3000000000002,-0.03,-0.04
