run_id,feature_set,feature_count,distribution,hyperparams_name,sigma_factor,split,nll,bucket_log_loss,bucket_brier,mean_sigma,median_sigma,nll_rank,brier_rank,log_loss_rank,rank_sum
current36__laplace__prod_500_lr001_depth3_leaf50_sub08_direct,current36,36,laplace,prod_500_lr001_depth3_leaf50_sub08_direct,0.8,test,1.8798047990970126,1.178746375552357,0.12496171940296101,1.179676017411516,1.1816996354290161,238.0,277.0,260.0,775.0
current36__laplace__prod_500_lr001_depth3_leaf50_sub08_direct,current36,36,laplace,prod_500_lr001_depth3_leaf50_sub08_direct,0.85,validation,1.9875066403242405,1.2233880223339004,0.13189023356346202,1.1606030470775501,1.1891538427064239,216.0,264.0,246.0,726.0
current36__laplace__prod_500_lr001_depth3_leaf50_sub08_direct,current36,36,laplace,prod_500_lr001_depth3_leaf50_sub08_direct,0.85,test,1.8671864645527865,1.1665429054983587,0.12378127170624295,1.2534057684997353,1.2555558626433296,216.0,264.0,246.0,726.0
current36__laplace__prod_500_lr001_depth3_leaf50_sub08_direct,current36,36,laplace,prod_500_lr001_depth3_leaf50_sub08_direct,0.9,validation,1.9708636952713128,1.2107065501374217,0.13052318711358765,1.2288738145527003,1.2591040687479782,195.0,251.0,237.0,683.0
current36__laplace__prod_500_lr001_depth3_leaf50_sub08_direct,current36,36,laplace,prod_500_lr001_depth3_leaf50_sub08_direct,0.9,test,1.8592400282943695,1.1575275950729436,0.12283683111642159,1.3271355195879553,1.3294120898576431,195.0,251.0,237.0,683.0
current36__laplace__prod_500_lr001_depth3_leaf50_sub08_direct,current36,36,laplace,prod_500_lr001_depth3_leaf50_sub08_direct,0.95,validation,1.9588981217426986,1.2010117650394017,0.1293881523079828,1.29714458202785,1.3290542947895325,170.0,237.0,223.0,630.0
current36__laplace__prod_500_lr001_depth3_leaf50_sub08_direct,current36,36,laplace,prod_500_lr001_depth3_leaf50_sub08_direct,0.95,test,1.8550555415818974,1.1511420140009745,0.12209682260203054,1.4008652706761748,1.4032683170719567,170.0,237.0,223.0,630.0
current36__laplace__prod_500_lr001_depth3_leaf50_sub08_direct,current36,36,laplace,prod_500_lr001_depth3_leaf50_sub08_direct,1.0,validation,1.9507619008112485,1.1938081369189184,0.1284562774035205,1.3654153495030001,1.3990045208310868,153.0,227.0,213.0,593.0
current36__laplace__prod_500_lr001_depth3_leaf50_sub08_direct,current36,36,laplace,prod_500_lr001_depth3_leaf50_sub08_direct,1.0,test,1.853922298784975,1.1469419318629543,0.1215346551008544,1.4745950217643946,1.4771245442862702,153.0,227.0,213.0,593.0
current36__laplace__prod_500_lr001_depth3_leaf50_sub08_direct,current36,36,laplace,prod_500_lr001_depth3_leaf50_sub08_direct,1.05,validation,1.9457825035015845,1.188696589201409,0.12770293422492715,1.43368611697815,1.4689547468726412,142.0,215.0,205.0,562.0
current36__laplace__prod_500_lr001_depth3_leaf50_sub08_direct,current36,36,laplace,prod_500_lr001_depth3_leaf50_sub08_direct,1.05,test,1.855278929311312,1.1445700268063383,0.12112776209181626,1.5483247728526148,1.5509807715005837,142.0,215.0,205.0,562.0
current36__laplace__prod_500_lr001_depth3_leaf50_sub08_direct,current36,36,laplace,prod_500_lr001_depth3_leaf50_sub08_direct,1.1,validation,1.9434210996100265,1.1853524996089722,0.1271069660563891,1.5019568844533002,1.5389049729141957,135.0,203.0,201.0,539.0
current36__laplace__prod_500_lr001_depth3_leaf50_sub08_direct,current36,36,laplace,prod_500_lr001_depth3_leaf50_sub08_direct,1.1,test,1.8586775507252098,1.1437360279036617,0.12085685562907131,1.6220545239408342,1.6248369987148974,135.0,203.0,201.0,539.0
current36__laplace__prod_500_lr001_depth3_leaf50_sub08_direct,current36,36,laplace,prod_500_lr001_depth3_leaf50_sub08_direct,1.15,validation,1.9432420008741007,1.1835094323139397,0.12665009112428266,1.57022765192845,1.6088551989557498,134.0,195.0,196.0,525.0
current36__laplace__prod_500_lr001_depth3_leaf50_sub08_direct,current36,36,laplace,prod_500_lr001_depth3_leaf50_sub08_direct,1.15,test,1.863757605529048,1.1442020352741622,0.12070534303706233,1.6957842750290537,1.6986932259292105,134.0,195.0,196.0,525.0
current36__laplace__prod_500_lr001_depth3_leaf50_sub08_direct,current36,36,laplace,prod_500_lr001_depth3_leaf50_sub08_direct,1.2,validation,1.9448899924283671,1.182946934763522,0.12631642695169504,1.6384984194036003,1.6788054249973041,139.0,185.0,190.0,514.0
current36__laplace__prod_500_lr001_depth3_leaf50_sub08_direct,current36,36,laplace,prod_500_lr001_depth3_leaf50_sub08_direct,1.2,test,1.8702264878280979,1.1457715112591422,0.12065886733099003,1.7695140261172737,1.7725494531435242,139.0,185.0,190.0,514.0
current36__laplace__prod_500_lr001_depth3_leaf50_sub08_direct,current36,36,laplace,prod_500_lr001_depth3_leaf50_sub08_direct,1.25,validation,1.9480732939132552,1.1834812637587127,0.1260921085071715,1.7067691868787505,1.7487556510388584,147.0,176.0,194.0,517.0
current36__laplace__prod_500_lr001_depth3_leaf50_sub08_direct,current36,36,laplace,prod_500_lr001_depth3_leaf50_sub08_direct,1.25,test,1.8778450087981868,1.1482809165690326,0.12070494196056776,1.8432437772054935,1.8464056803578377,147.0,176.0,194.0,517.0
current36__laplace__prod_500_lr001_depth3_leaf50_sub08_direct,current36,36,laplace,prod_500_lr001_depth3_leaf50_sub08_direct,1.3,validation,1.9525505981108129,1.1849582535878784,0.1259649793098181,1.7750399543539004,1.818705877080413,157.0,171.0,199.0,527.0
current36__laplace__prod_500_lr001_depth3_leaf50_sub08_direct,current36,36,laplace,prod_500_lr001_depth3_leaf50_sub08_direct,1.3,test,1.8864163617513143,1.1515932802055366,0.12083265781987591,1.9169735282937133,1.9202619075721512,157.0,171.0,199.0,527.0
current36__laplace__prod_500_lr001_depth3_leaf50_sub08_direct,current36,36,laplace,prod_500_lr001_depth3_leaf50_sub08_direct,1.4,validation,1.964616768557886,1.1902393648509177,0.1259607390317845,1.9115814893042,1.9586063291635214,178.0,170.0,210.0,558.0
current36__laplace__prod_500_lr001_depth3_leaf50_sub08_direct,current36,36,laplace,prod_500_lr001_depth3_leaf50_sub08_direct,1.4,test,1.9057933335476196,1.1601829313072862,0.12129588388687003,2.0644330304701524,2.067974362000778,178.0,170.0,210.0,558.0
current36__laplace__prod_500_lr001_depth3_leaf50_sub08_direct,current36,36,laplace,prod_500_lr001_depth3_leaf50_sub08_direct,1.5,validation,1.9798400785657413,1.1979653569846944,0.12623210213267555,2.0481230242545,2.0985067812466305,206.0,184.0,220.0,610.0
current36__laplace__prod_500_lr001_depth3_leaf50_sub08_direct,current36,36,laplace,prod_500_lr001_depth3_leaf50_sub08_direct,1.5,test,1.9273526713914761,1.1708110308154416,0.12198481723924262,2.2118925326465915,2.2156868164294052,206.0,184.0,220.0,610.0
current36__skew_normal__fast_120_lr005_depth2_leaf50_sub1_direct,current36,36,skew_normal,fast_120_lr005_depth2_leaf50_sub1_direct,0.6,validation,2.595994765217579,1.542238414033443,0.14456109123763283,1.3720458619428837,1.3857778195998436,344.0,339.0,346.0,1029.0
current36__skew_normal__fast_120_lr005_depth2_leaf50_sub1_direct,current36,36,skew_normal,fast_120_lr005_depth2_leaf50_sub1_direct,0.6,test,2.322425744840888,1.4490062567854287,0.13689987548427446,1.4245767269803435,1.40662896698365,344.0,339.0,346.0,1029.0
current36__skew_normal__fast_120_lr005_depth2_leaf50_sub1_direct,current36,36,skew_normal,fast_120_lr005_depth2_leaf50_sub1_direct,0.65,validation,2.394118808942848,1.4315367228425648,0.140116909452787,1.486383017104791,1.5012593045664973,325.0,319.0,328.0,972.0
current36__skew_normal__fast_120_lr005_depth2_leaf50_sub1_direct,current36,36,skew_normal,fast_120_lr005_depth2_leaf50_sub1_direct,0.65,test,2.1637624602408327,1.3525897243415899,0.13254987777292823,1.5432914542287053,1.5238480475656209,325.0,319.0,328.0,972.0
current36__skew_normal__fast_120_lr005_depth2_leaf50_sub1_direct,current36,36,skew_normal,fast_120_lr005_depth2_leaf50_sub1_direct,0.7,validation,2.245406169289942,1.347527618660378,0.13625667442088352,1.6007201722666977,1.616740789533151,307.0,297.0,308.0,912.0
current36__skew_normal__fast_120_lr005_depth2_leaf50_sub1_direct,current36,36,skew_normal,fast_120_lr005_depth2_leaf50_sub1_direct,0.7,test,2.0494961765137547,1.2800044934677584,0.12888858695754096,1.662006181477067,1.6410671281475917,307.0,297.0,308.0,912.0
current36__skew_normal__fast_120_lr005_depth2_leaf50_sub1_direct,current36,36,skew_normal,fast_120_lr005_depth2_leaf50_sub1_direct,0.75,validation,2.1355087146255203,1.2836017805668178,0.1329417761250525,1.7150573274286047,1.7322222744998044,284.0,272.0,283.0,839.0
current36__skew_normal__fast_120_lr005_depth2_leaf50_sub1_direct,current36,36,skew_normal,fast_120_lr005_depth2_leaf50_sub1_direct,0.75,test,1.9675163981452064,1.225458294356012,0.12584303496237892,1.7807209087254294,1.7582862087295625,284.0,272.0,283.0,839.0
current36__skew_normal__fast_120_lr005_depth2_leaf50_sub1_direct,current36,36,skew_normal,fast_120_lr005_depth2_leaf50_sub1_direct,0.8,validation,2.0544952498882383,1.235063747190266,0.13013399091179348,1.8293944825905117,1.8477037594664583,257.0,246.0,256.0,759.0
current36__skew_normal__fast_120_lr005_depth2_leaf50_sub1_direct,current36,36,skew_normal,fast_120_lr005_depth2_leaf50_sub1_direct,0.8,test,1.9094547105117832,1.1847349908118336,0.12334855869900978,1.8994356359737914,1.8755052893115334,257.0,246.0,256.0,759.0
current36__skew_normal__fast_120_lr005_depth2_leaf50_sub1_direct,current36,36,skew_normal,fast_120_lr005_depth2_leaf50_sub1_direct,0.85,validation,1.9953256681511928,1.1984965433616959,0.12779470421743558,1.9437316377524185,1.9631852444331117,221.0,218.0,221.0,660.0
current36__skew_normal__fast_120_lr005_depth2_leaf50_sub1_direct,current36,36,skew_normal,fast_120_lr005_depth2_leaf50_sub1_direct,0.85,test,1.8693898781644707,1.1547635096473987,0.12134711283762294,2.018150363222153,1.9927243698935042,221.0,218.0,221.0,660.0
current36__skew_normal__fast_120_lr005_depth2_leaf50_sub1_direct,current36,36,skew_normal,fast_120_lr005_depth2_leaf50_sub1_direct,0.9,validation,1.952904568493678,1.1713619356002836,0.12588538396805743,2.0580687929143258,2.0786667293997656,159.0,164.0,149.0,472.0
current36__skew_normal__fast_120_lr005_depth2_leaf50_sub1_direct,current36,36,skew_normal,fast_120_lr005_depth2_leaf50_sub1_direct,0.9,test,1.8430451474551903,1.1332603846845963,0.11978645222354749,2.1368650904705153,2.109943450475475,159.0,164.0,149.0,472.0
current36__skew_normal__fast_120_lr005_depth2_leaf50_sub1_direct,current36,36,skew_normal,fast_120_lr005_depth2_leaf50_sub1_direct,0.95,validation,1.9234763137102022,1.1517407676027849,0.12436831010933722,2.1724059480762326,2.194148214366419,82.0,110.0,106.0,298.0
current36__skew_normal__fast_120_lr005_depth2_leaf50_sub1_direct,current36,36,skew_normal,fast_120_lr005_depth2_leaf50_sub1_direct,0.95,test,1.8272754494488674,1.1184973942414227,0.11861953514714743,2.255579817718877,2.227162531057446,82.0,110.0,106.0,298.0
current36__skew_normal__fast_120_lr005_depth2_leaf50_sub1_direct,current36,36,skew_normal,fast_120_lr005_depth2_leaf50_sub1_direct,1.0,validation,1.904227970668672,1.1381594939368604,0.12320719544998218,2.28674310323814,2.3096296993330725,39.0,67.0,62.0,168.0
current36__skew_normal__fast_120_lr005_depth2_leaf50_sub1_direct,current36,36,skew_normal,fast_120_lr005_depth2_leaf50_sub1_direct,1.0,test,1.819731037348548,1.1091462716550267,0.11780396503577387,2.3742945449672392,2.3443816116394167,39.0,67.0,62.0,168.0
current36__skew_normal__fast_120_lr005_depth2_leaf50_sub1_direct,current36,36,skew_normal,fast_120_lr005_depth2_leaf50_sub1_direct,1.05,validation,1.8930225145506085,1.1294714011932638,0.12236761094892679,2.401080258400047,2.4251111842997264,12.0,34.0,29.0,75.0
current36__skew_normal__fast_120_lr005_depth2_leaf50_sub1_direct,current36,36,skew_normal,fast_120_lr005_depth2_leaf50_sub1_direct,1.05,test,1.8186316373000992,1.104172350131983,0.11730145721822549,2.4930092722156014,2.4616006922213876,12.0,34.0,29.0,75.0
current36__skew_normal__fast_120_lr005_depth2_leaf50_sub1_direct,current36,36,skew_normal,fast_120_lr005_depth2_leaf50_sub1_direct,1.1,validation,1.8882157691091066,1.124773484697677,0.1218172322050465,2.5154174135619534,2.5405926692663803,6.0,18.0,10.0,34.0
current36__skew_normal__fast_120_lr005_depth2_leaf50_sub1_direct,current36,36,skew_normal,fast_120_lr005_depth2_leaf50_sub1_direct,1.1,test,1.8226116076684764,1.1027601201978678,0.11707735587559558,2.6117239994639636,2.5788197728033584,6.0,18.0,10.0,34.0
current36__skew_normal__fast_120_lr005_depth2_leaf50_sub1_direct,current36,36,skew_normal,fast_120_lr005_depth2_leaf50_sub1_direct,1.15,validation,1.8885284148624681,1.1233471469887228,0.12152595130133667,2.62975456872386,2.6560741542330337,7.0,10.0,8.0,25.0
current36__skew_normal__fast_120_lr005_depth2_leaf50_sub1_direct,current36,36,skew_normal,fast_120_lr005_depth2_leaf50_sub1_direct,1.15,test,1.83061177275507,1.1042601052314018,0.11710021971053827,2.730438726712325,2.6960388533853292,7.0,10.0,8.0,25.0
current36__skew_normal__fast_120_lr005_depth2_leaf50_sub1_direct,current36,36,skew_normal,fast_120_lr005_depth2_leaf50_sub1_direct,1.2,validation,1.8929549621972586,1.1246151629109538,0.1214658966882465,2.7440917238857674,2.771555639199687,11.0,9.0,9.0,29.0
current36__skew_normal__fast_120_lr005_depth2_leaf50_sub1_direct,current36,36,skew_normal,fast_120_lr005_depth2_leaf50_sub1_direct,1.2,test,1.8418025696737392,1.1081502885757593,0.11734147986768662,2.849153453960687,2.8132579339673,11.0,9.0,9.0,29.0
current36__skew_normal__fast_120_lr005_depth2_leaf50_sub1_direct,current36,36,skew_normal,fast_120_lr005_depth2_leaf50_sub1_direct,1.25,validation,1.900698002671524,1.1281099703788604,0.12161139405564829,2.858428879047675,2.887037124166341,27.0,14.0,21.0,62.0
current36__skew_normal__fast_120_lr005_depth2_leaf50_sub1_direct,current36,36,skew_normal,fast_120_lr005_depth2_leaf50_sub1_direct,1.25,test,1.8555285953287806,1.1140076681285649,0.1177751624925413,2.9678681812090493,2.930477014549271,27.0,14.0,21.0,62.0
current36__skew_normal__fast_120_lr005_depth2_leaf50_sub1_direct,current36,36,skew_normal,fast_120_lr005_depth2_leaf50_sub1_direct,1.3,validation,1.9111200417720202,1.1334499843945063,0.12193889107844558,2.972766034209582,3.0025186091329945,54.0,23.0,46.0,123.0
current36__skew_normal__fast_120_lr005_depth2_leaf50_sub1_direct,current36,36,skew_normal,fast_120_lr005_depth2_leaf50_sub1_direct,1.3,test,1.871268027593863,1.1214869836747956,0.11837766304087005,3.0865829084574106,3.0476960951312417,54.0,23.0,46.0,123.0
current36__skew_normal__fast_120_lr005_depth2_leaf50_sub1_direct,current36,36,skew_normal,fast_120_lr005_depth2_leaf50_sub1_direct,1.4,validation,1.9380451197888648,1.1484659073489623,0.12305569427945881,3.2014403445333954,3.233481579066302,117.0,60.0,99.0,276.0
current36__skew_normal__fast_120_lr005_depth2_leaf50_sub1_direct,current36,36,skew_normal,fast_120_lr005_depth2_leaf50_sub1_direct,1.4,test,1.9071947696484923,1.140226188347479,0.12000544668271114,3.324012362954134,3.2821342562951834,117.0,60.0,99.0,276.0
current36__skew_normal__fast_120_lr005_depth2_leaf50_sub1_direct,current36,36,skew_normal,fast_120_lr005_depth2_leaf50_sub1_direct,1.5,validation,1.9706738057440636,1.1677458750412257,0.12466641224465894,3.4301146548572095,3.4644445489996087,194.0,119.0,143.0,456.0
current36__skew_normal__fast_120_lr005_depth2_leaf50_sub1_direct,current36,36,skew_normal,fast_120_lr005_depth2_leaf50_sub1_direct,1.5,test,1.9471088657477236,1.1626350247084682,0.12207683394067652,3.561441817450859,3.516572417459125,194.0,119.0,143.0,456.0
current36__skew_normal__mid_300_lr002_depth3_leaf50_sub08_direct,current36,36,skew_normal,mid_300_lr002_depth3_leaf50_sub08_direct,0.6,validation,2.76587118847104,1.6353479294980713,0.14855734467480952,1.350861219221665,1.3278655052157669,355.0,349.0,354.0,1058.0
current36__skew_normal__mid_300_lr002_depth3_leaf50_sub08_direct,current36,36,skew_normal,mid_300_lr002_depth3_leaf50_sub08_direct,0.6,test,2.495101231877445,1.5491758176692074,0.1410087397439414,1.4143978299433557,1.3285375712414724,355.0,349.0,354.0,1058.0
current36__skew_normal__mid_300_lr002_depth3_leaf50_sub08_direct,current36,36,skew_normal,mid_300_lr002_depth3_leaf50_sub08_direct,0.65,validation,2.5318084662738536,1.5088267028400562,0.1436924973986292,1.463432987490137,1.4385209639837475,337.0,335.0,340.0,1012.0
current36__skew_normal__mid_300_lr002_depth3_leaf50_sub08_direct,current36,36,skew_normal,mid_300_lr002_depth3_leaf50_sub08_direct,0.65,test,2.3058209102475717,1.4386035232134096,0.13628953207834496,1.5322643157719684,1.4392490355115952,337.0,335.0,340.0,1012.0
current36__skew_normal__mid_300_lr002_depth3_leaf50_sub08_direct,current36,36,skew_normal,mid_300_lr002_depth3_leaf50_sub08_direct,0.7,validation,2.3574432068838527,1.411864526330159,0.1394893482962975,1.576004755758609,1.549176422751728,319.0,315.0,323.0,957.0
current36__skew_normal__mid_300_lr002_depth3_leaf50_sub08_direct,current36,36,skew_normal,mid_300_lr002_depth3_leaf50_sub08_direct,0.7,test,2.167131040183851,1.354366259934007,0.13231308891808352,1.6501308016005816,1.5499604997817178,319.0,315.0,323.0,957.0
current36__skew_normal__mid_300_lr002_depth3_leaf50_sub08_direct,current36,36,skew_normal,mid_300_lr002_depth3_leaf50_sub08_direct,0.75,validation,2.226755202325329,1.3371405698224792,0.13587966627866574,1.6885765240270811,1.6598318815197086,301.0,293.0,302.0,896.0
current36__skew_normal__mid_300_lr002_depth3_leaf50_sub08_direct,current36,36,skew_normal,mid_300_lr002_depth3_leaf50_sub08_direct,0.75,test,2.0653462919270607,1.2896821923192214,0.12899079596248453,1.7679972874291945,1.6606719640518406,301.0,293.0,302.0,896.0
current36__skew_normal__mid_300_lr002_depth3_leaf50_sub08_direct,current36,36,skew_normal,mid_300_lr002_depth3_leaf50_sub08_direct,0.8,validation,2.128645725088268,1.279463008737038,0.13280585596208688,1.8011482922955533,1.7704873402876893,280.0,269.0,280.0,829.0
current36__skew_normal__mid_300_lr002_depth3_leaf50_sub08_direct,current36,36,skew_normal,mid_300_lr002_depth3_leaf50_sub08_direct,0.8,test,1.990996361967074,1.24007577251811,0.12624679184397333,1.8858637732578074,1.7713834283219634,280.0,269.0,280.0,829.0
current36__skew_normal__mid_300_lr002_depth3_leaf50_sub08_direct,current36,36,skew_normal,mid_300_lr002_depth3_leaf50_sub08_direct,0.85,validation,2.0552394797964157,1.2350594245859141,0.1302172798070044,1.9137200605640254,1.8811427990556697,258.0,248.0,255.0,761.0
current36__skew_normal__mid_300_lr002_depth3_leaf50_sub08_direct,current36,36,skew_normal,mid_300_lr002_depth3_leaf50_sub08_direct,0.85,test,1.9373698075384609,1.2025371448340143,0.12401516668324583,2.0037302590864203,1.882094892592086,258.0,248.0,255.0,761.0
current36__skew_normal__mid_300_lr002_depth3_leaf50_sub08_direct,current36,36,skew_normal,mid_300_lr002_depth3_leaf50_sub08_direct,0.9,validation,2.000830830748923,1.2011309819291998,0.12806827900441867,2.0262918288324974,1.9917982578236504,227.0,219.0,224.0,670.0
current36__skew_normal__mid_300_lr002_depth3_leaf50_sub08_direct,current36,36,skew_normal,mid_300_lr002_depth3_leaf50_sub08_direct,0.9,test,1.899610891120488,1.1743938622703949,0.12223812570367824,2.1215967449150335,1.9928063568622087,227.0,219.0,224.0,670.0
current36__skew_normal__mid_300_lr002_depth3_leaf50_sub08_direct,current36,36,skew_normal,mid_300_lr002_depth3_leaf50_sub08_direct,0.95,validation,1.9612098234564885,1.1755633666901184,0.12631711359553627,2.1388635971009693,2.102453716591631,171.0,186.0,168.0,525.0
current36__skew_normal__mid_300_lr002_depth3_leaf50_sub08_direct,current36,36,skew_normal,mid_300_lr002_depth3_leaf50_sub08_direct,0.95,test,1.8741422537402037,1.1534226443371725,0.12086466334001238,2.239463230743646,2.103517821132331,171.0,186.0,168.0,525.0
current36__skew_normal__mid_300_lr002_depth3_leaf50_sub08_direct,current36,36,skew_normal,mid_300_lr002_depth3_leaf50_sub08_direct,1.0,validation,1.9332195595965027,1.15673409288775,0.12492538693171988,2.2514353653694417,2.2131091753596115,105.0,129.0,117.0,351.0
current36__skew_normal__mid_300_lr002_depth3_leaf50_sub08_direct,current36,36,skew_normal,mid_300_lr002_depth3_leaf50_sub08_direct,1.0,test,1.8582859619085965,1.13856664031921,0.11984954176275882,2.3573297165722598,2.214229285402454,105.0,129.0,117.0,351.0
current36__skew_normal__mid_300_lr002_depth3_leaf50_sub08_direct,current36,36,skew_normal,mid_300_lr002_depth3_leaf50_sub08_direct,1.05,validation,1.9144586226942593,1.143380851553381,0.12385771439799442,2.3640071336379136,2.323764634127592,62.0,94.0,83.0,239.0
current36__skew_normal__mid_300_lr002_depth3_leaf50_sub08_direct,current36,36,skew_normal,mid_300_lr002_depth3_leaf50_sub08_direct,1.05,test,1.8500088617430954,1.1287296481168532,0.11915247601639625,2.4751962024008725,2.324940749672577,62.0,94.0,83.0,239.0
current36__skew_normal__mid_300_lr002_depth3_leaf50_sub08_direct,current36,36,skew_normal,mid_300_lr002_depth3_leaf50_sub08_direct,1.1,validation,1.903076796556355,1.1345095749198055,0.12308150722205383,2.476578901906386,2.4344200928955733,35.0,61.0,50.0,146.0
current36__skew_normal__mid_300_lr002_depth3_leaf50_sub08_direct,current36,36,skew_normal,mid_300_lr002_depth3_leaf50_sub08_direct,1.1,test,1.8477478445930544,1.1229915633678824,0.1187374729098434,2.5930626882294856,2.4356522139426997,35.0,61.0,50.0,146.0
current36__skew_normal__mid_300_lr002_depth3_leaf50_sub08_direct,current36,36,skew_normal,mid_300_lr002_depth3_leaf50_sub08_direct,1.15,validation,1.8976321694712421,1.1293289708442216,0.12256680510125981,2.5891506701748574,2.545075551663553,18.0,44.0,27.0,89.0
current36__skew_normal__mid_300_lr002_depth3_leaf50_sub08_direct,current36,36,skew_normal,mid_300_lr002_depth3_leaf50_sub08_direct,1.15,test,1.8502876709866691,1.1206201329638206,0.11857228961624448,2.710929174058098,2.546363678212822,18.0,44.0,27.0,89.0
current36__skew_normal__mid_300_lr002_depth3_leaf50_sub08_direct,current36,36,skew_normal,mid_300_lr002_depth3_leaf50_sub08_direct,1.2,validation,1.8969894651832673,1.127203087675465,0.12228612620494628,2.70172243844333,2.6557310104315337,16.0,30.0,19.0,65.0
current36__skew_normal__mid_300_lr002_depth3_leaf50_sub08_direct,current36,36,skew_normal,mid_300_lr002_depth3_leaf50_sub08_direct,1.2,test,1.8566740801187438,1.1210270242312779,0.11862798678562463,2.8287956598867114,2.657075142482945,16.0,30.0,19.0,65.0
current36__skew_normal__mid_300_lr002_depth3_leaf50_sub08_direct,current36,36,skew_normal,mid_300_lr002_depth3_leaf50_sub08_direct,1.25,validation,1.900246579648135,1.1276164041564711,0.12221432151403325,2.814294206711802,2.7663864691995146,25.0,28.0,20.0,73.0
current36__skew_normal__mid_300_lr002_depth3_leaf50_sub08_direct,current36,36,skew_normal,mid_300_lr002_depth3_leaf50_sub08_direct,1.25,test,1.8661510332609954,1.1237354897265817,0.1188785562400565,2.9466621457153246,2.7677866067530674,25.0,28.0,20.0,73.0
current36__skew_normal__mid_300_lr002_depth3_leaf50_sub08_direct,current36,36,skew_normal,mid_300_lr002_depth3_leaf50_sub08_direct,1.3,validation,1.9066807434654305,1.1301477753349296,0.12232842952454795,2.926865974980274,2.877041927967495,44.0,32.0,31.0,107.0
current36__skew_normal__mid_300_lr002_depth3_leaf50_sub08_direct,current36,36,skew_normal,mid_300_lr002_depth3_leaf50_sub08_direct,1.3,test,1.8781147455336453,1.1283562342861537,0.11930060727294615,3.064528631543937,2.8784980710231904,44.0,32.0,31.0,107.0
current36__skew_normal__mid_300_lr002_depth3_leaf50_sub08_direct,current36,36,skew_normal,mid_300_lr002_depth3_leaf50_sub08_direct,1.4,validation,1.926855938732701,1.140238471736481,0.1230326076096998,3.152009511517218,3.098352845503456,94.0,58.0,72.0,224.0
current36__skew_normal__mid_300_lr002_depth3_leaf50_sub08_direct,current36,36,skew_normal,mid_300_lr002_depth3_leaf50_sub08_direct,1.4,test,1.907652431284248,1.1421095024453825,0.12057710813083036,3.300261603201163,3.0999209995634356,94.0,58.0,72.0,224.0
current36__skew_normal__mid_300_lr002_depth3_leaf50_sub08_direct,current36,36,skew_normal,mid_300_lr002_depth3_leaf50_sub08_direct,1.5,validation,1.954028293275555,1.155351847145991,0.12425327150947112,3.3771530480541623,3.3196637630394172,160.0,106.0,114.0,380.0
current36__skew_normal__mid_300_lr002_depth3_leaf50_sub08_direct,current36,36,skew_normal,mid_300_lr002_depth3_leaf50_sub08_direct,1.5,test,1.9424003975565984,1.1603271500479717,0.12231338236264566,3.535994574858389,3.321343928103681,160.0,106.0,114.0,380.0
current36__skew_normal__prod_500_lr001_depth3_leaf50_sub08_direct,current36,36,skew_normal,prod_500_lr001_depth3_leaf50_sub08_direct,0.6,validation,2.7161519548382436,1.6258487060571256,0.1519607069474931,1.3976245388305195,1.384927929771132,352.0,354.0,351.0,1057.0
current36__skew_normal__prod_500_lr001_depth3_leaf50_sub08_direct,current36,36,skew_normal,prod_500_lr001_depth3_leaf50_sub08_direct,0.6,test,2.4339643291424755,1.5270919323848444,0.1436470172647476,1.4609279649397668,1.3825041761734704,352.0,354.0,351.0,1057.0
current36__skew_normal__prod_500_lr001_depth3_leaf50_sub08_direct,current36,36,skew_normal,prod_500_lr001_depth3_leaf50_sub08_direct,0.65,validation,2.4948961638633693,1.5017693352292896,0.14654068044364657,1.5140932503997293,1.5003385905853932,333.0,344.0,336.0,1013.0
current36__skew_normal__prod_500_lr001_depth3_leaf50_sub08_direct,current36,36,skew_normal,prod_500_lr001_depth3_leaf50_sub08_direct,0.65,test,2.258698338053472,1.4200960455957101,0.13853907877083113,1.5826719620180807,1.49771285752126,333.0,344.0,336.0,1013.0
current36__skew_normal__prod_500_lr001_depth3_leaf50_sub08_direct,current36,36,skew_normal,prod_500_lr001_depth3_leaf50_sub08_direct,0.7,validation,2.3307326819249683,1.4069089216972008,0.1418668892880636,1.6305619619689389,1.615749251399654,315.0,327.0,319.0,961.0
current36__skew_normal__prod_500_lr001_depth3_leaf50_sub08_direct,current36,36,skew_normal,prod_500_lr001_depth3_leaf50_sub08_direct,0.7,test,2.1311797236274743,1.338797864546906,0.134230877292107,1.7044159590963945,1.612921538869049,315.0,327.0,319.0,961.0
current36__skew_normal__prod_500_lr001_depth3_leaf50_sub08_direct,current36,36,skew_normal,prod_500_lr001_depth3_leaf50_sub08_direct,0.75,validation,2.2083165100507642,1.3340432026353848,0.13786569259670192,1.7470306735381493,1.7311599122139152,298.0,306.0,300.0,904.0
current36__skew_normal__prod_500_lr001_depth3_leaf50_sub08_direct,current36,36,skew_normal,prod_500_lr001_depth3_leaf50_sub08_direct,0.75,test,2.0384582243876506,1.276944618295727,0.13063205148381066,1.8261599561747086,1.7281302202168383,298.0,306.0,300.0,904.0
current36__skew_normal__prod_500_lr001_depth3_leaf50_sub08_direct,current36,36,skew_normal,prod_500_lr001_depth3_leaf50_sub08_direct,0.8,validation,2.1170195071304256,1.2780425279875287,0.13447216881692234,1.8634993851073591,1.8465705730281763,274.0,285.0,278.0,837.0
