split,model,bucket_schema,bucket,bin_lower,bin_upper,count,mean_predicted_probability,empirical_frequency,calibration_gap
test,ngboost_normal_v0,day9_forecast_error_intervals,"(-3, -1]",0.6000000000000001,0.7000000000000001,0,,,
test,ngboost_normal_v0,day9_forecast_error_intervals,"(-3, -1]",0.7000000000000001,0.8,0,,,
test,ngboost_normal_v0,day9_forecast_error_intervals,"(-3, -1]",0.8,0.9,0,,,
test,ngboost_normal_v0,day9_forecast_error_intervals,"(-3, -1]",0.9,1.0,0,,,
test,ngboost_normal_v0,day9_forecast_error_intervals,"(-1, 1]",0.0,0.1,0,,,
test,ngboost_normal_v0,day9_forecast_error_intervals,"(-1, 1]",0.1,0.2,53,0.1886749691920844,0.0,0.1886749691920844
test,ngboost_normal_v0,day9_forecast_error_intervals,"(-1, 1]",0.2,0.30000000000000004,123,0.27866401742378677,0.0,0.27866401742378677
test,ngboost_normal_v0,day9_forecast_error_intervals,"(-1, 1]",0.30000000000000004,0.4,596,0.3672270041250795,0.08053691275167785,0.2866900913734017
test,ngboost_normal_v0,day9_forecast_error_intervals,"(-1, 1]",0.4,0.5,7095,0.47998090379916386,0.48484848484848486,-0.0048675810493210014
test,ngboost_normal_v0,day9_forecast_error_intervals,"(-1, 1]",0.5,0.6000000000000001,3743,0.5278482391722382,0.68314186481432,-0.15529362564208182
test,ngboost_normal_v0,day9_forecast_error_intervals,"(-1, 1]",0.6000000000000001,0.7000000000000001,0,,,
test,ngboost_normal_v0,day9_forecast_error_intervals,"(-1, 1]",0.7000000000000001,0.8,0,,,
test,ngboost_normal_v0,day9_forecast_error_intervals,"(-1, 1]",0.8,0.9,0,,,
test,ngboost_normal_v0,day9_forecast_error_intervals,"(-1, 1]",0.9,1.0,0,,,
test,ngboost_normal_v0,day9_forecast_error_intervals,"(1, 3]",0.0,0.1,90,0.09231354901905198,0.0,0.09231354901905198
test,ngboost_normal_v0,day9_forecast_error_intervals,"(1, 3]",0.1,0.2,3548,0.15901418435546383,0.020293122886133032,0.1387210614693308
test,ngboost_normal_v0,day9_forecast_error_intervals,"(1, 3]",0.2,0.30000000000000004,6619,0.2587369198528753,0.12962683184771112,0.12911008800516416
test,ngboost_normal_v0,day9_forecast_error_intervals,"(1, 3]",0.30000000000000004,0.4,1280,0.35425096389167654,0.5171875,-0.16293653610832348
test,ngboost_normal_v0,day9_forecast_error_intervals,"(1, 3]",0.4,0.5,73,0.4132712783770802,0.863013698630137,-0.4497424202530568
test,ngboost_normal_v0,day9_forecast_error_intervals,"(1, 3]",0.5,0.6000000000000001,0,,,
test,ngboost_normal_v0,day9_forecast_error_intervals,"(1, 3]",0.6000000000000001,0.7000000000000001,0,,,
test,ngboost_normal_v0,day9_forecast_error_intervals,"(1, 3]",0.7000000000000001,0.8,0,,,
test,ngboost_normal_v0,day9_forecast_error_intervals,"(1, 3]",0.8,0.9,0,,,
test,ngboost_normal_v0,day9_forecast_error_intervals,"(1, 3]",0.9,1.0,0,,,
test,ngboost_normal_v0,day9_forecast_error_intervals,"(3, inf)",0.0,0.1,11293,0.02449328775309434,0.012839812273089524,0.011653475480004815
test,ngboost_normal_v0,day9_forecast_error_intervals,"(3, inf)",0.1,0.2,216,0.12812735403660686,0.06481481481481481,0.06331253922179204
test,ngboost_normal_v0,day9_forecast_error_intervals,"(3, inf)",0.2,0.30000000000000004,101,0.23872667530083297,0.7029702970297029,-0.46424362172886996
test,ngboost_normal_v0,day9_forecast_error_intervals,"(3, inf)",0.30000000000000004,0.4,0,,,
test,ngboost_normal_v0,day9_forecast_error_intervals,"(3, inf)",0.4,0.5,0,,,
test,ngboost_normal_v0,day9_forecast_error_intervals,"(3, inf)",0.5,0.6000000000000001,0,,,
test,ngboost_normal_v0,day9_forecast_error_intervals,"(3, inf)",0.6000000000000001,0.7000000000000001,0,,,
test,ngboost_normal_v0,day9_forecast_error_intervals,"(3, inf)",0.7000000000000001,0.8,0,,,
test,ngboost_normal_v0,day9_forecast_error_intervals,"(3, inf)",0.8,0.9,0,,,
test,ngboost_normal_v0,day9_forecast_error_intervals,"(3, inf)",0.9,1.0,0,,,
test,empirical_baseline_day9,day9_forecast_error_intervals,"(-inf, -3]",0.0,0.1,11610,0.022856743042929496,0.04952627045650301,-0.026669527413573518
test,empirical_baseline_day9,day9_forecast_error_intervals,"(-inf, -3]",0.1,0.2,0,,,
test,empirical_baseline_day9,day9_forecast_error_intervals,"(-inf, -3]",0.2,0.30000000000000004,0,,,
test,empirical_baseline_day9,day9_forecast_error_intervals,"(-inf, -3]",0.30000000000000004,0.4,0,,,
test,empirical_baseline_day9,day9_forecast_error_intervals,"(-inf, -3]",0.4,0.5,0,,,
test,empirical_baseline_day9,day9_forecast_error_intervals,"(-inf, -3]",0.5,0.6000000000000001,0,,,
test,empirical_baseline_day9,day9_forecast_error_intervals,"(-inf, -3]",0.6000000000000001,0.7000000000000001,0,,,
test,empirical_baseline_day9,day9_forecast_error_intervals,"(-inf, -3]",0.7000000000000001,0.8,0,,,
test,empirical_baseline_day9,day9_forecast_error_intervals,"(-inf, -3]",0.8,0.9,0,,,
test,empirical_baseline_day9,day9_forecast_error_intervals,"(-inf, -3]",0.9,1.0,0,,,
test,empirical_baseline_day9,day9_forecast_error_intervals,"(-3, -1]",0.0,0.1,5314,0.06033644728928937,0.16465939028980053,-0.10432294300051116
test,empirical_baseline_day9,day9_forecast_error_intervals,"(-3, -1]",0.1,0.2,1284,0.1433503647898203,0.26791277258566976,-0.12456240779584946
test,empirical_baseline_day9,day9_forecast_error_intervals,"(-3, -1]",0.2,0.30000000000000004,1056,0.24120440121364473,0.39204545454545453,-0.1508410533318098
