trade_id,city,target_date,event_ticker,market_ticker,signal_timestamp,execution_timestamp,settlement_timestamp,prediction_time,probability_age_minutes,model_probability,side,entry_price,unadjusted_entry_price,quote_source,quote_field,execution_gap_minutes,contracts,gross_cost,fees,slippage_per_contract,cash_committed,predicted_edge,lower_confidence_edge,settlement,settlement_source,execution_assumption,evidence_label,supports_profitability_claim,cash_after_settlement,gross_pnl,net_pnl
11,NYC,2025-06-27,KXHIGHNY-25JUN27,KXHIGHNY-25JUN27-B71.5,2025-06-27 06:35:00+00:00,2025-06-27 06:37:00+00:00,2025-07-04 14:00:00+00:00,2025-06-27 06:00:00+00:00,35.0,0.4448682738249647,BUY_YES,0.25,0.24,kalshi_candlestick,yes_ask_open,2.0,1,0.25,0.02,0.010000000000000009,0.27,0.1748682738249647,0.06792629962977416,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1002.5999999999999,0.75,0.73
12,NYC,2025-06-29,KXHIGHNY-25JUN29,KXHIGHNY-25JUN29-B88.5,2025-06-29 05:10:00+00:00,2025-06-29 05:11:00+00:00,2025-07-06 14:00:00+00:00,2025-06-29 05:00:00+00:00,10.0,0.7041908087966298,BUY_YES,0.49,0.48,kalshi_candlestick,yes_ask_open,1.0,1,0.49,0.02,0.010000000000000009,0.51,0.19419080879662978,0.08390240338866274,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1003.5999999999999,0.51,0.49
13,NYC,2025-06-29,KXHIGHNY-25JUN29,KXHIGHNY-25JUN29-B92.5,2025-06-29 05:10:00+00:00,2025-06-29 05:11:00+00:00,2025-07-06 14:00:00+00:00,2025-06-29 05:00:00+00:00,10.0,0.2958091912033703,BUY_YES,0.06999999999999999,0.06,kalshi_candlestick,yes_ask_open,1.0,1,0.06999999999999999,0.01000000000000001,0.009999999999999995,0.08,0.21580919120337028,0.10552078579540321,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1003.5999999999999,-0.06999999999999999,-0.08
14,NYC,2025-07-21,KXHIGHNY-25JUL21,KXHIGHNY-25JUL21-B84.5,2025-07-21 05:00:00+00:00,2025-07-21 05:01:00+00:00,2025-07-28 14:00:00+00:00,2025-07-21 05:00:00+00:00,0.0,0.7196584667800583,BUY_YES,0.45,0.44,kalshi_candlestick,yes_ask_open,1.0,1,0.45,0.02,0.010000000000000009,0.47000000000000003,0.2496584667800583,0.08315098501033975,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1004.1299999999999,0.55,0.53
15,NYC,2025-08-05,KXHIGHNY-25AUG05,KXHIGHNY-25AUG05-B87.5,2025-08-05 17:05:00+00:00,2025-08-05 17:07:00+00:00,2025-08-12 14:00:00+00:00,2025-08-05 17:00:00+00:00,5.0,0.25764665607045295,BUY_YES,0.08,0.07,kalshi_candlestick,yes_ask_open,2.0,1,0.08,0.01,0.009999999999999995,0.09,0.16764665607045293,0.05238889700170601,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1003.3999999999999,-0.08,-0.09
16,NYC,2025-08-12,KXHIGHNY-25AUG12,KXHIGHNY-25AUG12-B92.5,2025-08-12 05:35:00+00:00,2025-08-12 05:36:00+00:00,2025-08-19 14:00:00+00:00,2025-08-12 05:00:00+00:00,35.0,0.3021099813589156,BUY_YES,0.12,0.11,kalshi_candlestick,yes_ask_open,1.0,1,0.12,0.01,0.009999999999999995,0.13,0.1721099813589156,0.05011778513066684,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1002.3599999999999,-0.12,-0.13
17,NYC,2025-08-12,KXHIGHNY-25AUG12,KXHIGHNY-25AUG12-B90.5,2025-08-12 06:00:00+00:00,2025-08-12 06:01:00+00:00,2025-08-19 14:00:00+00:00,2025-08-12 06:00:00+00:00,0.0,0.6999504753956208,BUY_YES,0.49,0.48,kalshi_candlestick,yes_ask_open,1.0,1,0.49,0.02,0.010000000000000009,0.51,0.18995047539562085,0.06583091710595869,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1003.3599999999999,0.51,0.49
18,NYC,2025-08-15,KXHIGHNY-25AUG15,KXHIGHNY-25AUG15-B89.5,2025-08-15 05:10:00+00:00,2025-08-15 05:11:00+00:00,2025-08-22 14:00:00+00:00,2025-08-15 05:00:00+00:00,10.0,0.2980472007966291,BUY_YES,0.12,0.11,kalshi_candlestick,yes_ask_open,1.0,1,0.12,0.01,0.009999999999999995,0.13,0.1680472007966291,0.06824516335741078,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1003.4099999999999,0.88,0.87
19,NYC,2025-08-16,KXHIGHNY-25AUG16,KXHIGHNY-25AUG16-B83.5,2025-08-16 08:05:00+00:00,2025-08-16 08:06:00+00:00,2025-08-23 14:00:00+00:00,2025-08-16 08:00:00+00:00,5.0,0.7104773305965932,BUY_YES,0.46,0.45,kalshi_candlestick,yes_ask_open,1.0,1,0.46,0.02,0.010000000000000009,0.48000000000000004,0.23047733059659323,0.08365718668737272,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1004.3599999999999,0.54,0.52
20,NYC,2025-08-16,KXHIGHNY-25AUG16,KXHIGHNY-25AUG16-B87.5,2025-08-16 08:05:00+00:00,2025-08-16 08:06:00+00:00,2025-08-23 14:00:00+00:00,2025-08-16 08:00:00+00:00,5.0,0.28952266940340676,BUY_YES,0.08,0.07,kalshi_candlestick,yes_ask_open,1.0,1,0.08,0.01,0.009999999999999995,0.09,0.19952266940340674,0.05270252549418635,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1004.3599999999999,-0.08,-0.09
21,NYC,2025-08-17,KXHIGHNY-25AUG17,KXHIGHNY-25AUG17-B88.5,2025-08-17 13:53:00+00:00,2025-08-17 13:54:00+00:00,2025-08-24 14:00:00+00:00,2025-08-17 13:00:00+00:00,53.0,0.394311964383671,BUY_YES,0.17,0.16,kalshi_candlestick,yes_ask_open,1.0,1,0.17,0.01,0.010000000000000009,0.18000000000000002,0.21431196438367098,0.06156404413180764,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1004.2499999999999,-0.17,-0.18000000000000002
22,NYC,2025-08-18,KXHIGHNY-25AUG18,KXHIGHNY-25AUG18-B79.5,2025-08-18 07:40:00+00:00,2025-08-18 07:41:00+00:00,2025-08-25 14:00:00+00:00,2025-08-18 07:00:00+00:00,40.0,0.3533654557381361,BUY_YES,0.15000000000000002,0.14,kalshi_candlestick,yes_ask_open,1.0,1,0.15000000000000002,0.00999999999999998,0.010000000000000009,0.16,0.1933654557381361,0.05617060146747824,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1004.2499999999999,-0.15000000000000002,-0.16
23,NYC,2025-08-19,KXHIGHNY-25AUG19,KXHIGHNY-25AUG19-B77.5,2025-08-19 15:25:00+00:00,2025-08-19 15:26:00+00:00,2025-08-26 14:00:00+00:00,2025-08-19 15:00:00+00:00,25.0,0.6998784046206323,BUY_YES,0.39,0.38,kalshi_candlestick,yes_ask_open,1.0,1,0.39,0.02,0.010000000000000009,0.41000000000000003,0.2898784046206323,0.12663454679828737,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1005.2499999999999,0.61,0.59
24,NYC,2025-08-19,KXHIGHNY-25AUG19,KXHIGHNY-25AUG19-B79.5,2025-08-19 15:25:00+00:00,2025-08-19 15:26:00+00:00,2025-08-26 14:00:00+00:00,2025-08-19 15:00:00+00:00,25.0,0.30012159537936767,BUY_YES,0.060000000000000005,0.05,kalshi_candlestick,yes_ask_open,1.0,1,0.060000000000000005,0.009999999999999995,0.010000000000000002,0.07,0.23012159537936766,0.06687773755702266,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1005.2499999999999,-0.060000000000000005,-0.07
25,NYC,2025-08-22,KXHIGHNY-25AUG22,KXHIGHNY-25AUG22-B83.5,2025-08-22 07:30:00+00:00,2025-08-22 07:31:00+00:00,2025-08-29 14:00:00+00:00,2025-08-22 07:00:00+00:00,30.0,0.679523584529158,BUY_YES,0.38,0.37,kalshi_candlestick,yes_ask_open,1.0,1,0.38,0.02,0.010000000000000009,0.4,0.27952358452915793,0.12337929843889985,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1006.2499999999999,0.62,0.6
26,NYC,2025-08-22,KXHIGHNY-25AUG22,KXHIGHNY-25AUG22-B85.5,2025-08-22 07:30:00+00:00,2025-08-22 07:31:00+00:00,2025-08-29 14:00:00+00:00,2025-08-22 07:00:00+00:00,30.0,0.3204764154708421,BUY_YES,0.060000000000000005,0.05,kalshi_candlestick,yes_ask_open,1.0,1,0.060000000000000005,0.009999999999999995,0.010000000000000002,0.07,0.2504764154708421,0.09433212938058406,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1006.2499999999999,-0.060000000000000005,-0.07
27,NYC,2025-08-23,KXHIGHNY-25AUG23,KXHIGHNY-25AUG23-B86.5,2025-08-23 10:40:00+00:00,2025-08-23 10:41:00+00:00,2025-08-30 14:00:00+00:00,2025-08-23 10:00:00+00:00,40.0,0.2676346100957135,BUY_YES,0.04,0.03,kalshi_candlestick,yes_ask_open,1.0,1,0.04,0.01,0.010000000000000002,0.05,0.21763461009571347,0.11520335283338685,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1006.2499999999999,-0.04,-0.05
28,NYC,2025-08-24,KXHIGHNY-25AUG24,KXHIGHNY-25AUG24-B83.5,2025-08-24 11:25:00+00:00,2025-08-24 11:26:00+00:00,2025-08-31 14:00:00+00:00,2025-08-24 11:00:00+00:00,25.0,0.4515110405979646,BUY_YES,0.09999999999999999,0.09,kalshi_candlestick,yes_ask_open,1.0,1,0.09999999999999999,0.01000000000000001,0.009999999999999995,0.11,0.3415110405979646,0.15271073540551833,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1006.2499999999999,-0.09999999999999999,-0.11
29,NYC,2025-09-05,KXHIGHNY-25SEP05,KXHIGHNY-25SEP05-B82.5,2025-09-05 14:35:00+00:00,2025-09-05 14:36:00+00:00,2025-09-12 14:00:00+00:00,2025-09-05 14:00:00+00:00,35.0,0.8241832891803443,BUY_YES,0.52,0.51,kalshi_candlestick,yes_ask_open,1.0,1,0.52,0.02,0.010000000000000009,0.54,0.2841832891803443,0.09535996080135446,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1006.31,0.48,0.45999999999999996
30,NYC,2025-09-06,KXHIGHNY-25SEP06,KXHIGHNY-25SEP06-B85.5,2025-09-06 06:25:00+00:00,2025-09-06 06:26:00+00:00,2025-09-13 14:00:00+00:00,2025-09-06 06:00:00+00:00,25.0,0.6509863487773248,BUY_YES,0.38,0.37,kalshi_candlestick,yes_ask_open,1.0,1,0.38,0.02,0.010000000000000009,0.4,0.25098634877732473,0.09389104830187396,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1007.31,0.62,0.6
