trade_id,city,target_date,event_ticker,market_ticker,signal_timestamp,execution_timestamp,settlement_timestamp,prediction_time,probability_age_minutes,model_probability,side,entry_price,unadjusted_entry_price,quote_source,quote_field,execution_gap_minutes,contracts,gross_cost,fees,slippage_per_contract,cash_committed,predicted_edge,lower_confidence_edge,settlement,settlement_source,execution_assumption,evidence_label,supports_profitability_claim,cash_after_settlement,gross_pnl,net_pnl
81,NYC,2025-09-17,KXHIGHNY-25SEP17,KXHIGHNY-25SEP17-B72.5,2025-09-17 07:25:00+00:00,2025-09-17 07:26:00+00:00,2025-09-24 14:00:00+00:00,2025-09-17 07:00:00+00:00,25.0,0.3539444173676338,BUY_YES,0.09,0.08,kalshi_candlestick,yes_ask_open,1.0,1,0.09,0.01,0.009999999999999995,0.09999999999999999,0.25394441736763385,0.09605196264205833,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1004.2000000000002,-0.09,-0.09999999999999999
82,NYC,2025-09-26,KXHIGHNY-25SEP26,KXHIGHNY-25SEP26-B83.5,2025-09-26 11:25:00+00:00,2025-09-26 11:26:00+00:00,2025-10-03 14:00:00+00:00,2025-09-26 11:00:00+00:00,25.0,0.3152351882472502,BUY_YES,0.18000000000000002,0.17,kalshi_candlestick,yes_ask_open,1.0,1,0.18000000000000002,0.01999999999999998,0.010000000000000009,0.2,0.11523518824725022,0.013986829352271784,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1001.58,-0.18000000000000002,-0.2
83,NYC,2025-09-26,KXHIGHNY-25SEP26,KXHIGHNY-25SEP26-B81.5,2025-09-26 14:40:00+00:00,2025-09-26 14:41:00+00:00,2025-10-03 14:00:00+00:00,2025-09-26 14:00:00+00:00,40.0,0.690927600128741,BUY_YES,0.53,0.52,kalshi_candlestick,yes_ask_open,1.0,1,0.53,0.02,0.010000000000000009,0.55,0.14092760012874098,0.01855424426798726,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1002.58,0.47,0.44999999999999996
84,NYC,2025-09-27,KXHIGHNY-25SEP27,KXHIGHNY-25SEP27-B81.5,2025-09-27 09:10:00+00:00,2025-09-27 09:14:00+00:00,2025-10-04 14:00:00+00:00,2025-09-27 09:00:00+00:00,10.0,0.34253680351711996,BUY_YES,0.18000000000000002,0.17,kalshi_candlestick,yes_ask_open,4.0,1,0.18000000000000002,0.01999999999999998,0.010000000000000009,0.2,0.14253680351711995,0.022634468962450565,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1002.58,-0.18000000000000002,-0.2
85,NYC,2025-09-27,KXHIGHNY-25SEP27,KXHIGHNY-25SEP27-B77.5,2025-09-27 09:30:00+00:00,2025-09-27 09:31:00+00:00,2025-10-04 14:00:00+00:00,2025-09-27 09:00:00+00:00,30.0,0.34876287756246016,BUY_YES,0.21000000000000002,0.2,kalshi_candlestick,yes_ask_open,1.0,1,0.21000000000000002,0.01999999999999998,0.010000000000000009,0.23,0.11876287756246016,0.022519654172373487,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1002.58,-0.21000000000000002,-0.23
86,NYC,2025-09-27,KXHIGHNY-25SEP27,KXHIGHNY-25SEP27-B79.5,2025-09-27 13:40:00+00:00,2025-09-27 13:41:00+00:00,2025-10-04 14:00:00+00:00,2025-09-27 13:00:00+00:00,40.0,0.6731662486721617,BUY_YES,0.56,0.55,kalshi_candlestick,yes_ask_open,1.0,1,0.56,0.02,0.010000000000000009,0.5800000000000001,0.09316624867216163,0.02134720149865867,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1003.58,0.43999999999999995,0.41999999999999993
87,NYC,2025-09-30,KXHIGHNY-25SEP30,KXHIGHNY-25SEP30-B82.5,2025-09-30 06:50:00+00:00,2025-09-30 06:51:00+00:00,2025-10-07 14:00:00+00:00,2025-09-30 06:00:00+00:00,50.0,0.22382614612006796,BUY_YES,0.12,0.11,kalshi_candlestick,yes_ask_open,1.0,1,0.12,0.01,0.009999999999999995,0.13,0.09382614612006797,0.02872772409478625,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1002.3400000000001,-0.12,-0.13
88,NYC,2025-09-30,KXHIGHNY-25SEP30,KXHIGHNY-25SEP30-B80.5,2025-09-30 07:15:00+00:00,2025-09-30 07:16:00+00:00,2025-10-07 14:00:00+00:00,2025-09-30 07:00:00+00:00,15.0,0.7854000146641953,BUY_YES,0.59,0.58,kalshi_candlestick,yes_ask_open,1.0,1,0.59,0.02,0.010000000000000009,0.61,0.17540001466419533,0.010106172289552257,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1003.3400000000001,0.41000000000000003,0.39
89,NYC,2025-10-01,KXHIGHNY-25OCT01,KXHIGHNY-25OCT01-B71.5,2025-10-01 15:45:00+00:00,2025-10-01 15:46:00+00:00,2025-10-08 14:00:00+00:00,2025-10-01 15:00:00+00:00,45.0,0.21668867021959387,BUY_YES,0.11,0.1,kalshi_candlestick,yes_ask_open,1.0,1,0.11,0.01,0.009999999999999995,0.12,0.09668867021959388,0.02722658787799489,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1003.3400000000001,-0.11,-0.12
90,NYC,2025-10-06,KXHIGHNY-25OCT06,KXHIGHNY-25OCT06-B79.5,2025-10-06 07:25:00+00:00,2025-10-06 07:26:00+00:00,2025-10-13 14:00:00+00:00,2025-10-06 07:00:00+00:00,25.0,0.7661583748208034,BUY_YES,0.52,0.51,kalshi_candlestick,yes_ask_open,1.0,1,0.52,0.02,0.010000000000000009,0.54,0.2261583748208034,0.04370215664571343,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1003.9600000000002,0.48,0.45999999999999996
91,NYC,2025-10-07,KXHIGHNY-25OCT07,KXHIGHNY-25OCT07-B81.5,2025-10-07 04:50:00+00:00,2025-10-07 04:51:00+00:00,2025-10-14 14:00:00+00:00,2025-10-07 04:00:00+00:00,50.0,0.27736928833341806,BUY_YES,0.16,0.15,kalshi_candlestick,yes_ask_open,1.0,1,0.16,0.01,0.010000000000000009,0.17,0.10736928833341806,0.021229054103552338,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1003.2000000000002,-0.16,-0.17
92,NYC,2025-10-07,KXHIGHNY-25OCT07,KXHIGHNY-25OCT07-B79.5,2025-10-07 10:00:00+00:00,2025-10-07 10:01:00+00:00,2025-10-14 14:00:00+00:00,2025-10-07 10:00:00+00:00,0.0,0.7226529088299312,BUY_YES,0.51,0.5,kalshi_candlestick,yes_ask_open,1.0,1,0.51,0.02,0.010000000000000009,0.53,0.19265290882993116,0.01364682755453141,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1004.2000000000002,0.49,0.47
93,NYC,2025-10-09,KXHIGHNY-25OCT09,KXHIGHNY-25OCT09-B58.5,2025-10-09 13:00:00+00:00,2025-10-09 13:01:00+00:00,2025-10-16 14:00:00+00:00,2025-10-09 13:00:00+00:00,0.0,0.6213933605757723,BUY_YES,0.31,0.3,kalshi_candlestick,yes_ask_open,1.0,1,0.31,0.02,0.010000000000000009,0.33,0.2913933605757723,0.028611928851351682,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1005.2000000000002,0.69,0.6699999999999999
94,NYC,2025-10-10,KXHIGHNY-25OCT10,KXHIGHNY-25OCT10-T60,2025-10-10 06:35:00+00:00,2025-10-10 06:36:00+00:00,2025-10-17 14:00:00+00:00,2025-10-10 06:00:00+00:00,35.0,0.1291488592788375,BUY_YES,0.04,0.03,kalshi_candlestick,yes_ask_open,1.0,1,0.04,0.01,0.010000000000000002,0.05,0.07914885927883751,0.023569271304759262,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1005.2000000000002,-0.04,-0.05
95,NYC,2025-10-13,KXHIGHNY-25OCT13,KXHIGHNY-25OCT13-B60.5,2025-10-13 17:03:00+00:00,2025-10-13 17:04:00+00:00,2025-10-20 14:00:00+00:00,2025-10-13 17:00:00+00:00,3.0,0.2801961234257961,BUY_YES,0.16,0.15,kalshi_candlestick,yes_ask_open,1.0,1,0.16,0.01,0.010000000000000009,0.17,0.11019612342579609,0.030301498419512053,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1004.5900000000001,-0.16,-0.17
96,NYC,2025-10-13,KXHIGHNY-25OCT13,KXHIGHNY-25OCT13-B58.5,2025-10-13 17:15:00+00:00,2025-10-13 17:16:00+00:00,2025-10-20 14:00:00+00:00,2025-10-13 17:00:00+00:00,15.0,0.6937292288996668,BUY_YES,0.5700000000000001,0.56,kalshi_candlestick,yes_ask_open,1.0,1,0.5700000000000001,0.0199999999999999,0.010000000000000009,0.59,0.10372922889966685,0.035676532911340104,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1005.5900000000001,0.42999999999999994,0.41000000000000003
97,NYC,2025-10-19,KXHIGHNY-25OCT19,KXHIGHNY-25OCT19-B68.5,2025-10-19 04:05:00+00:00,2025-10-19 04:06:00+00:00,2025-10-26 14:00:00+00:00,2025-10-19 04:00:00+00:00,5.0,0.2599053825289068,BUY_YES,0.09999999999999999,0.09,kalshi_candlestick,yes_ask_open,1.0,1,0.09999999999999999,0.01000000000000001,0.009999999999999995,0.11,0.14990538252890684,0.07838579744828543,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1003.9400000000002,-0.09999999999999999,-0.11
98,NYC,2025-10-19,KXHIGHNY-25OCT19,KXHIGHNY-25OCT19-B70.5,2025-10-19 04:40:00+00:00,2025-10-19 04:42:00+00:00,2025-10-26 14:00:00+00:00,2025-10-19 04:00:00+00:00,40.0,0.7200624565100899,BUY_YES,0.44,0.43,kalshi_candlestick,yes_ask_open,2.0,1,0.44,0.02,0.010000000000000009,0.46,0.2600624565100899,0.053344377923487854,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1004.9400000000002,0.56,0.54
99,NYC,2025-10-19,KXHIGHNY-25OCT19,KXHIGHNY-25OCT19-T75,2025-10-19 04:40:00+00:00,2025-10-19 04:42:00+00:00,2025-10-26 14:00:00+00:00,2025-10-19 04:00:00+00:00,40.0,0.2799375434899101,BUY_YES,0.03,0.02,kalshi_candlestick,yes_ask_open,2.0,1,0.03,0.01,0.009999999999999998,0.04,0.23993754348991012,0.03321946490330805,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1004.9400000000002,-0.03,-0.04
100,NYC,2025-10-21,KXHIGHNY-25OCT21,KXHIGHNY-25OCT21-B65.5,2025-10-21 06:25:00+00:00,2025-10-21 06:26:00+00:00,2025-10-28 14:00:00+00:00,2025-10-21 06:00:00+00:00,25.0,0.6290504396700968,BUY_YES,0.4,0.39,kalshi_candlestick,yes_ask_open,1.0,1,0.4,0.02,0.010000000000000009,0.42000000000000004,0.20905043967009676,0.10677920232814299,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1005.9400000000002,0.6,0.58
