fetched_at,evaluated_at,ticker,staleness_seconds,max_staleness_seconds,best_yes_bid,best_yes_bid_size,best_yes_ask,best_yes_ask_size,yes_spread,yes_midpoint,best_no_bid,best_no_bid_size,best_no_ask,best_no_ask_size,no_spread,no_midpoint,yes_bid_depth,yes_ask_depth,no_bid_depth,no_ask_depth,max_spread_dollars,orderbook_status,orderbook_reason,event_ticker,close_time,market_status,eligible
2026-08-24T07:10:33.920841+00:00,2026-08-24T07:10:33.920841+00:00,KXHIGHNY-26AUG24-B82.5,0.0,,0.03,102.5,0.05,203.0,0.020000000000000004,0.04,0.95,203.0,0.97,102.5,0.020000000000000018,0.96,1146.5,1841.3500000000001,1841.3500000000001,1146.5,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T07:10:33.920841+00:00,2026-08-24T07:10:33.920841+00:00,KXHIGHNY-26AUG24-B80.5,0.0,,0.47,144.0,0.48,7.0,0.010000000000000009,0.475,0.52,7.0,0.53,144.0,0.010000000000000009,0.525,1827.54,2558.47,2558.47,1827.54,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T07:10:33.920841+00:00,2026-08-24T07:10:33.920841+00:00,KXHIGHNY-26AUG24-B78.5,0.0,,0.41,47.29,0.43,50.78,0.020000000000000018,0.42,0.57,50.78,0.59,47.29,0.020000000000000018,0.58,553.3699999999999,1156.7200000000003,1156.7200000000003,553.3699999999999,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T08:56:00.176050+00:00,2026-08-24T08:56:00.176050+00:00,KXHIGHNY-26AUG24-T85,0.0,,,,0.01,12309.6,,,0.99,12309.6,,,,,0.0,15147.6,15147.6,0.0,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T08:56:00.176050+00:00,2026-08-24T08:56:00.176050+00:00,KXHIGHNY-26AUG24-T78,0.0,,0.06,3.0,0.07,32.0,0.010000000000000009,0.065,0.93,32.0,0.94,3.0,0.009999999999999898,0.935,2205.86,1927.9899999999998,1927.9899999999998,2205.86,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T08:56:00.176050+00:00,2026-08-24T08:56:00.176050+00:00,KXHIGHNY-26AUG24-B84.5,0.0,,,,0.02,292.0,,,0.98,292.0,,,,,0.0,2032.19,2032.19,0.0,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T08:56:00.176050+00:00,2026-08-24T08:56:00.176050+00:00,KXHIGHNY-26AUG24-B82.5,0.0,,0.04,118.44,0.06,153.44,0.019999999999999997,0.05,0.94,153.44,0.96,118.44,0.020000000000000018,0.95,2210.63,1885.08,1885.08,2210.63,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T08:56:00.176050+00:00,2026-08-24T08:56:00.176050+00:00,KXHIGHNY-26AUG24-B80.5,0.0,,0.47,42.0,0.49,82.0,0.020000000000000018,0.48,0.51,82.0,0.53,42.0,0.020000000000000018,0.52,823.8,2280.59,2280.59,823.8,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T08:56:00.176050+00:00,2026-08-24T08:56:00.176050+00:00,KXHIGHNY-26AUG24-B78.5,0.0,,0.41,14.0,0.43,131.0,0.020000000000000018,0.42,0.57,131.0,0.59,14.0,0.020000000000000018,0.58,485.89,1147.66,1147.66,485.89,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T09:55:06.656122+00:00,2026-08-24T09:55:06.656122+00:00,KXHIGHNY-26AUG24-T85,0.0,,,,0.01,12306.6,,,0.99,12306.6,,,,,0.0,15209.6,15209.6,0.0,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T09:55:06.656122+00:00,2026-08-24T09:55:06.656122+00:00,KXHIGHNY-26AUG24-T78,0.0,,0.04,88.59,0.05,2.0,0.010000000000000002,0.045,0.95,2.0,0.96,88.59,0.010000000000000009,0.955,2116.59,1943.45,1943.45,2116.59,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T09:55:06.656122+00:00,2026-08-24T09:55:06.656122+00:00,KXHIGHNY-26AUG24-B84.5,0.0,,,,0.02,392.0,,,0.98,392.0,,,,,0.0,2094.42,2094.42,0.0,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T09:55:06.656122+00:00,2026-08-24T09:55:06.656122+00:00,KXHIGHNY-26AUG24-B82.5,0.0,,0.04,252.23,0.06,5.0,0.019999999999999997,0.05,0.94,5.0,0.96,252.23,0.020000000000000018,0.95,2373.42,2041.44,2041.44,2373.42,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T09:55:06.656122+00:00,2026-08-24T09:55:06.656122+00:00,KXHIGHNY-26AUG24-B80.5,0.0,,0.5,2.0,0.51,107.0,0.010000000000000009,0.505,0.49,107.0,0.5,2.0,0.010000000000000009,0.495,854.46,1276.3899999999999,1276.3899999999999,854.46,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T09:55:06.656122+00:00,2026-08-24T09:55:06.656122+00:00,KXHIGHNY-26AUG24-B78.5,0.0,,0.4,34.8,0.41,2.0,0.009999999999999953,0.405,0.59,2.0,0.6,34.8,0.010000000000000009,0.595,724.99,1257.04,1257.04,724.99,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T10:42:53.971757+00:00,2026-08-24T10:42:53.971757+00:00,KXHIGHNY-26AUG24-T85,0.0,,,,0.01,12306.6,,,0.99,12306.6,,,,,0.0,15179.6,15179.6,0.0,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T10:42:53.971757+00:00,2026-08-24T10:42:53.971757+00:00,KXHIGHNY-26AUG24-T78,0.0,,0.03,106.25,0.05,157.0,0.020000000000000004,0.04,0.95,157.0,0.97,106.25,0.020000000000000018,0.96,1798.25,2361.6099999999997,2361.6099999999997,1798.25,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T10:42:53.971757+00:00,2026-08-24T10:42:53.971757+00:00,KXHIGHNY-26AUG24-B84.5,0.0,,,,0.02,2869.0,,,0.98,2869.0,,,,,0.0,6066.42,6066.42,0.0,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T10:42:53.971757+00:00,2026-08-24T10:42:53.971757+00:00,KXHIGHNY-26AUG24-B82.5,0.0,,0.05,21.0,0.07,297.51,0.020000000000000004,0.060000000000000005,0.93,297.51,0.95,21.0,0.019999999999999907,0.94,2354.01,2259.77,2259.77,2354.01,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T10:42:53.971757+00:00,2026-08-24T10:42:53.971757+00:00,KXHIGHNY-26AUG24-B80.5,0.0,,0.54,45.0,0.56,45.0,0.020000000000000018,0.55,0.44,45.0,0.46,45.0,0.020000000000000018,0.45,1851.8400000000001,2931.4500000000003,2931.4500000000003,1851.8400000000001,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T10:42:53.971757+00:00,2026-08-24T10:42:53.971757+00:00,KXHIGHNY-26AUG24-B78.5,0.0,,0.36,32.48,0.37,25.0,0.010000000000000009,0.365,0.63,25.0,0.64,32.48,0.010000000000000009,0.635,1625.5700000000002,1294.1899999999998,1294.1899999999998,1625.5700000000002,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T11:35:28.547435+00:00,2026-08-24T11:35:28.547435+00:00,KXHIGHNY-26AUG24-T85,0.0,,,,0.01,12281.6,,,0.99,12281.6,,,,,0.0,15066.6,15066.6,0.0,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T11:35:28.547435+00:00,2026-08-24T11:35:28.547435+00:00,KXHIGHNY-26AUG24-T78,0.0,,0.02,286.0,0.03,30.0,0.009999999999999998,0.025,0.97,30.0,0.98,286.0,0.010000000000000009,0.975,1675.0,1970.0099999999998,1970.0099999999998,1675.0,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T11:35:28.547435+00:00,2026-08-24T11:35:28.547435+00:00,KXHIGHNY-26AUG24-B84.5,0.0,,,,0.01,300.46,,,0.99,300.46,,,,,0.0,8098.88,8098.88,0.0,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T11:35:28.547435+00:00,2026-08-24T11:35:28.547435+00:00,KXHIGHNY-26AUG24-B82.5,0.0,,0.1,50.0,0.11,11.0,0.009999999999999995,0.10500000000000001,0.89,11.0,0.9,50.0,0.010000000000000009,0.895,3032.37,1671.8600000000001,1671.8600000000001,3032.37,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T11:35:28.547435+00:00,2026-08-24T11:35:28.547435+00:00,KXHIGHNY-26AUG24-B80.5,0.0,,0.55,70.0,0.57,53.3,0.019999999999999907,0.56,0.43,53.3,0.45,70.0,0.020000000000000018,0.44,1670.94,2032.45,2032.45,1670.94,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T11:35:28.547435+00:00,2026-08-24T11:35:28.547435+00:00,KXHIGHNY-26AUG24-B78.5,0.0,,0.28,2.0,0.29,57.0,0.009999999999999953,0.28500000000000003,0.71,57.0,0.72,2.0,0.010000000000000009,0.715,1690.96,2124.19,2124.19,1690.96,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T13:02:25.849520+00:00,2026-08-24T13:02:25.849520+00:00,KXHIGHNY-26AUG24-T85,0.0,,,,0.01,11658.6,,,0.99,11658.6,,,,,0.0,14961.6,14961.6,0.0,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T13:02:25.849520+00:00,2026-08-24T13:02:25.849520+00:00,KXHIGHNY-26AUG24-T78,0.0,,0.03,4.0,0.04,395.0,0.010000000000000002,0.035,0.96,395.0,0.97,4.0,0.010000000000000009,0.965,923.0,2408.8,2408.8,923.0,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T13:02:25.849520+00:00,2026-08-24T13:02:25.849520+00:00,KXHIGHNY-26AUG24-B84.5,0.0,,,,0.01,196.0,,,0.99,196.0,,,,,0.0,9318.42,9318.42,0.0,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T13:02:25.849520+00:00,2026-08-24T13:02:25.849520+00:00,KXHIGHNY-26AUG24-B82.5,0.0,,0.13,46.74,0.14,22.0,0.010000000000000009,0.135,0.86,22.0,0.87,46.74,0.010000000000000009,0.865,6449.299999999999,719.09,719.09,6449.299999999999,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T13:02:25.849520+00:00,2026-08-24T13:02:25.849520+00:00,KXHIGHNY-26AUG24-B80.5,0.0,,0.53,53.0,0.56,65.0,0.030000000000000027,0.545,0.44,65.0,0.47,53.0,0.02999999999999997,0.45499999999999996,583.1100000000001,1670.8,1670.8,583.1100000000001,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T13:02:25.849520+00:00,2026-08-24T13:02:25.849520+00:00,KXHIGHNY-26AUG24-B78.5,0.0,,0.24,1.0,0.25,4.6,0.010000000000000009,0.245,0.75,4.6,0.76,1.0,0.010000000000000009,0.755,1899.13,1344.99,1344.99,1899.13,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T14:00:08.635652+00:00,2026-08-24T14:00:08.635652+00:00,KXHIGHNY-26AUG24-T85,0.0,,,,0.01,11813.6,,,0.99,11813.6,,,,,0.0,14921.6,14921.6,0.0,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T14:00:08.635652+00:00,2026-08-24T14:00:08.635652+00:00,KXHIGHNY-26AUG24-T78,0.0,,0.01,497.32,0.02,125.0,0.01,0.015,0.98,125.0,0.99,497.32,0.010000000000000009,0.985,497.32,2301.7,2301.7,497.32,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T14:00:08.635652+00:00,2026-08-24T14:00:08.635652+00:00,KXHIGHNY-26AUG24-B84.5,0.0,,,,0.01,10670.33,,,0.99,10670.33,,,,,0.0,19729.1,19729.1,0.0,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T14:00:08.635652+00:00,2026-08-24T14:00:08.635652+00:00,KXHIGHNY-26AUG24-B82.5,0.0,,0.08,67.0,0.09,52.0,0.009999999999999995,0.08499999999999999,0.91,52.0,0.92,67.0,0.010000000000000009,0.915,3422.8199999999997,1585.35,1585.35,3422.8199999999997,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T14:00:08.635652+00:00,2026-08-24T14:00:08.635652+00:00,KXHIGHNY-26AUG24-B80.5,0.0,,0.57,27.0,0.58,37.0,0.010000000000000009,0.575,0.42,37.0,0.43,27.0,0.010000000000000009,0.425,1635.17,1963.2300000000002,1963.2300000000002,1635.17,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T14:00:08.635652+00:00,2026-08-24T14:00:08.635652+00:00,KXHIGHNY-26AUG24-B78.5,0.0,,0.31,60.36,0.32,26.0,0.010000000000000009,0.315,0.68,26.0,0.69,60.36,0.009999999999999898,0.685,1647.74,1960.4,1960.4,1647.74,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T14:49:28.423710+00:00,2026-08-24T14:49:28.423710+00:00,KXHIGHNY-26AUG25-T86,0.0,,,,0.01,112.0,,,0.99,112.0,,,,,0.0,3461.0,3461.0,0.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-24T14:49:28.423710+00:00,2026-08-24T14:49:28.423710+00:00,KXHIGHNY-26AUG25-T79,0.0,,0.46,83.0,0.48,67.91,0.019999999999999962,0.47,0.52,67.91,0.54,83.0,0.020000000000000018,0.53,2973.0,2871.0,2871.0,2973.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-24T14:49:28.423710+00:00,2026-08-24T14:49:28.423710+00:00,KXHIGHNY-26AUG25-B85.5,0.0,,0.01,302.08,0.02,125.0,0.01,0.015,0.98,125.0,0.99,302.08,0.010000000000000009,0.985,302.08,3178.0,3178.0,302.08,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-24T14:49:28.423710+00:00,2026-08-24T14:49:28.423710+00:00,KXHIGHNY-26AUG25-B83.5,0.0,,0.03,3.0,0.04,34.0,0.010000000000000002,0.035,0.96,34.0,0.97,3.0,0.010000000000000009,0.965,668.0,2947.7200000000003,2947.7200000000003,668.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-24T14:49:28.423710+00:00,2026-08-24T14:49:28.423710+00:00,KXHIGHNY-26AUG25-B81.5,0.0,,0.16,1.0,0.17,30.0,0.010000000000000009,0.165,0.83,30.0,0.84,1.0,0.010000000000000009,0.835,1081.57,2620.96,2620.96,1081.57,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-24T14:49:28.423710+00:00,2026-08-24T14:49:28.423710+00:00,KXHIGHNY-26AUG25-B79.5,0.0,,0.34,10.0,0.35,85.0,0.009999999999999953,0.345,0.65,85.0,0.66,10.0,0.010000000000000009,0.655,3318.86,1997.77,1997.77,3318.86,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-24T14:49:28.423710+00:00,2026-08-24T14:49:28.423710+00:00,KXHIGHNY-26AUG24-T85,0.0,,,,0.01,11813.6,,,0.99,11813.6,,,,,0.0,14966.6,14966.6,0.0,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T14:49:28.423710+00:00,2026-08-24T14:49:28.423710+00:00,KXHIGHNY-26AUG24-T78,0.0,,0.01,606.32,0.02,4.0,0.01,0.015,0.98,4.0,0.99,606.32,0.010000000000000009,0.985,606.32,1837.0700000000002,1837.0700000000002,606.32,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T14:49:28.423710+00:00,2026-08-24T14:49:28.423710+00:00,KXHIGHNY-26AUG24-B84.5,0.0,,,,0.01,10670.33,,,0.99,10670.33,,,,,0.0,19785.75,19785.75,0.0,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T14:49:28.423710+00:00,2026-08-24T14:49:28.423710+00:00,KXHIGHNY-26AUG24-B82.5,0.0,,0.05,34.41,0.06,70.0,0.009999999999999995,0.055,0.94,70.0,0.95,34.41,0.010000000000000009,0.945,2651.62,2000.82,2000.82,2651.62,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T14:49:28.423710+00:00,2026-08-24T14:49:28.423710+00:00,KXHIGHNY-26AUG24-B80.5,0.0,,0.58,2.0,0.59,102.33,0.010000000000000009,0.585,0.41,102.33,0.42,2.0,0.010000000000000009,0.415,662.96,1977.1799999999998,1977.1799999999998,662.96,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T14:49:28.423710+00:00,2026-08-24T14:49:28.423710+00:00,KXHIGHNY-26AUG24-B78.5,0.0,,0.35,522.68,0.37,14.39,0.020000000000000018,0.36,0.63,14.39,0.65,522.68,0.020000000000000018,0.64,2281.66,899.14,899.14,2281.66,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T15:45:44.946483+00:00,2026-08-24T15:45:44.946483+00:00,KXHIGHNY-26AUG25-T86,0.0,,,,0.01,300.0,,,0.99,300.0,,,,,0.0,3135.0,3135.0,0.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-24T15:45:44.946483+00:00,2026-08-24T15:45:44.946483+00:00,KXHIGHNY-26AUG25-T79,0.0,,0.45,40.0,0.46,24.0,0.010000000000000009,0.455,0.54,24.0,0.55,40.0,0.010000000000000009,0.545,1709.0,2070.09,2070.09,1709.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-24T15:45:44.946483+00:00,2026-08-24T15:45:44.946483+00:00,KXHIGHNY-26AUG25-B85.5,0.0,,0.01,302.08,0.02,152.0,0.01,0.015,0.98,152.0,0.99,302.08,0.010000000000000009,0.985,302.08,1408.0,1408.0,302.08,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-24T15:45:44.946483+00:00,2026-08-24T15:45:44.946483+00:00,KXHIGHNY-26AUG25-B83.5,0.0,,0.03,3.0,0.04,27.0,0.010000000000000002,0.035,0.96,27.0,0.97,3.0,0.010000000000000009,0.965,718.0,1413.97,1413.97,718.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-24T15:45:44.946483+00:00,2026-08-24T15:45:44.946483+00:00,KXHIGHNY-26AUG25-B81.5,0.0,,0.12,98.0,0.13,10.0,0.010000000000000009,0.125,0.87,10.0,0.88,98.0,0.010000000000000009,0.875,3047.81,1800.96,1800.96,3047.81,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-24T15:45:44.946483+00:00,2026-08-24T15:45:44.946483+00:00,KXHIGHNY-26AUG25-B79.5,0.0,,0.36,15.0,0.37,57.0,0.010000000000000009,0.365,0.63,57.0,0.64,15.0,0.010000000000000009,0.635,2566.86,2237.77,2237.77,2566.86,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-24T15:45:44.946483+00:00,2026-08-24T15:45:44.946483+00:00,KXHIGHNY-26AUG24-T85,0.0,,,,0.01,13951.95,,,0.99,13951.95,,,,,0.0,17020.95,17020.95,0.0,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T15:45:44.946483+00:00,2026-08-24T15:45:44.946483+00:00,KXHIGHNY-26AUG24-T78,0.0,,0.04,801.58,0.05,110.0,0.010000000000000002,0.045,0.95,110.0,0.96,801.58,0.010000000000000009,0.955,2560.8900000000003,1744.1299999999999,1744.1299999999999,2560.8900000000003,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T15:45:44.946483+00:00,2026-08-24T15:45:44.946483+00:00,KXHIGHNY-26AUG24-B84.5,0.0,,,,0.01,10956.68,,,0.99,10956.68,,,,,0.0,19826.1,19826.1,0.0,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T15:45:44.946483+00:00,2026-08-24T15:45:44.946483+00:00,KXHIGHNY-26AUG24-B82.5,0.0,,0.02,943.0,0.03,147.42,0.009999999999999998,0.025,0.97,147.42,0.98,943.0,0.010000000000000009,0.975,1679.3600000000001,3570.57,3570.57,1679.3600000000001,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T15:45:44.946483+00:00,2026-08-24T15:45:44.946483+00:00,KXHIGHNY-26AUG24-B80.5,0.0,,0.46,46.0,0.48,12.0,0.019999999999999962,0.47,0.52,12.0,0.54,46.0,0.020000000000000018,0.53,759.75,2092.29,2092.29,759.75,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T15:45:44.946483+00:00,2026-08-24T15:45:44.946483+00:00,KXHIGHNY-26AUG24-B78.5,0.0,,0.48,1.0,0.5,64.62,0.020000000000000018,0.49,0.5,64.62,0.52,1.0,0.020000000000000018,0.51,2970.24,1503.15,1503.15,2970.24,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T16:46:31.482872+00:00,2026-08-24T16:46:31.482872+00:00,KXHIGHNY-26AUG25-T86,0.0,,,,0.01,200.0,,,0.99,200.0,,,,,0.0,3395.4799999999996,3395.4799999999996,0.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-24T16:46:31.482872+00:00,2026-08-24T16:46:31.482872+00:00,KXHIGHNY-26AUG25-T79,0.0,,0.44,112.0,0.45,25.0,0.010000000000000009,0.445,0.55,25.0,0.56,112.0,0.010000000000000009,0.555,503.34000000000003,2044.4199999999998,2044.4199999999998,503.34000000000003,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-24T16:46:31.482872+00:00,2026-08-24T16:46:31.482872+00:00,KXHIGHNY-26AUG25-B85.5,0.0,,0.02,98.0,0.03,376.0,0.009999999999999998,0.025,0.97,376.0,0.98,98.0,0.010000000000000009,0.975,400.08,1990.48,1990.48,400.08,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-24T16:46:31.482872+00:00,2026-08-24T16:46:31.482872+00:00,KXHIGHNY-26AUG25-B83.5,0.0,,0.03,28.0,0.05,49.0,0.020000000000000004,0.04,0.95,49.0,0.97,28.0,0.020000000000000018,0.96,782.0,1626.33,1626.33,782.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-24T16:46:31.482872+00:00,2026-08-24T16:46:31.482872+00:00,KXHIGHNY-26AUG25-B81.5,0.0,,0.14,69.0,0.16,5.0,0.01999999999999999,0.15000000000000002,0.84,5.0,0.86,69.0,0.020000000000000018,0.85,3448.6099999999997,991.5400000000001,991.5400000000001,3448.6099999999997,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-24T16:46:31.482872+00:00,2026-08-24T16:46:31.482872+00:00,KXHIGHNY-26AUG25-B79.5,0.0,,0.36,15.0,0.37,57.0,0.010000000000000009,0.365,0.63,57.0,0.64,15.0,0.010000000000000009,0.635,714.92,1955.2199999999998,1955.2199999999998,714.92,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-24T16:46:31.482872+00:00,2026-08-24T16:46:31.482872+00:00,KXHIGHNY-26AUG24-T85,0.0,,,,0.01,16919.95,,,0.99,16919.95,,,,,0.0,20102.95,20102.95,0.0,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T16:46:31.482872+00:00,2026-08-24T16:46:31.482872+00:00,KXHIGHNY-26AUG24-T78,0.0,,,,0.01,94.0,,,0.99,94.0,,,,,0.0,1611.54,1611.54,0.0,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T16:46:31.482872+00:00,2026-08-24T16:46:31.482872+00:00,KXHIGHNY-26AUG24-B84.5,0.0,,,,0.01,10925.68,,,0.99,10925.68,,,,,0.0,20056.1,20056.1,0.0,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T16:46:31.482872+00:00,2026-08-24T16:46:31.482872+00:00,KXHIGHNY-26AUG24-B82.5,0.0,,0.02,332.17,0.04,347.33,0.02,0.03,0.96,347.33,0.98,332.17,0.020000000000000018,0.97,1238.53,3461.2799999999997,3461.2799999999997,1238.53,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T16:46:31.482872+00:00,2026-08-24T16:46:31.482872+00:00,KXHIGHNY-26AUG24-B80.5,0.0,,0.5,5.0,0.51,1.0,0.010000000000000009,0.505,0.49,1.0,0.5,5.0,0.010000000000000009,0.495,1928.1100000000001,2215.46,2215.46,1928.1100000000001,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T16:46:31.482872+00:00,2026-08-24T16:46:31.482872+00:00,KXHIGHNY-26AUG24-B78.5,0.0,,0.48,4.0,0.5,83.0,0.020000000000000018,0.49,0.5,83.0,0.52,4.0,0.020000000000000018,0.51,2714.0899999999997,916.13,916.13,2714.0899999999997,,OK,,KXHIGHNY-26AUG24,2026-08-25T05:00:00Z,active,True
2026-08-24T17:36:23.001286+00:00,2026-08-24T17:36:23.001286+00:00,KXHIGHNY-26AUG25-T86,0.0,,,,0.01,300.0,,,0.99,300.0,,,,,0.0,3277.33,3277.33,0.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-24T17:36:23.001286+00:00,2026-08-24T17:36:23.001286+00:00,KXHIGHNY-26AUG25-T79,0.0,,0.44,5.0,0.45,25.0,0.010000000000000009,0.445,0.55,25.0,0.56,5.0,0.010000000000000009,0.555,1807.67,2154.51,2154.51,1807.67,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-24T17:36:23.001286+00:00,2026-08-24T17:36:23.001286+00:00,KXHIGHNY-26AUG25-B85.5,0.0,,0.01,302.08,0.02,100.0,0.01,0.015,0.98,100.0,0.99,302.08,0.010000000000000009,0.985,302.08,2021.3300000000002,2021.3300000000002,302.08,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-24T17:36:23.001286+00:00,2026-08-24T17:36:23.001286+00:00,KXHIGHNY-26AUG25-B83.5,0.0,,0.03,28.0,0.05,1.0,0.020000000000000004,0.04,0.95,1.0,0.97,28.0,0.020000000000000018,0.96,782.0,913.7,913.7,782.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
