run_id,feature_set,feature_count,distribution,hyperparams_name,sigma_factor,split,nll,bucket_log_loss,bucket_brier,mean_sigma,median_sigma,nll_rank,brier_rank,log_loss_rank,rank_sum
plus_ndfd_metadata__skew_normal__regularized_160_lr004_depth2_leaf75_sub1_direct,plus_ndfd_metadata,38,skew_normal,regularized_160_lr004_depth2_leaf75_sub1_direct,1.15,test,1.8307675447918021,1.097205237437108,0.11617990597621305,2.8174594108115274,2.762284485125944,10.0,1.0,3.0,14.0
plus_ndfd_metadata__skew_normal__regularized_160_lr004_depth2_leaf75_sub1_direct,plus_ndfd_metadata,38,skew_normal,regularized_160_lr004_depth2_leaf75_sub1_direct,1.18,validation,1.8747053403075586,1.1122578268080168,0.1202308074430086,2.6901065739920242,2.72801408900448,24.0,2.0,8.0,34.0
plus_ndfd_metadata__skew_normal__regularized_160_lr004_depth2_leaf75_sub1_direct,plus_ndfd_metadata,38,skew_normal,regularized_160_lr004_depth2_leaf75_sub1_direct,1.18,test,1.8396615507732121,1.1010932658138115,0.116477865482672,2.8909583519631328,2.834344080390099,24.0,2.0,8.0,34.0
plus_ndfd_metadata__skew_normal__regularized_160_lr004_depth2_leaf75_sub1_direct,plus_ndfd_metadata,38,skew_normal,regularized_160_lr004_depth2_leaf75_sub1_direct,1.2,validation,1.877681448434876,1.113578132061201,0.12028246878399555,2.735701600669855,2.77425161593676,35.0,3.0,16.0,54.0
plus_ndfd_metadata__skew_normal__regularized_160_lr004_depth2_leaf75_sub1_direct,plus_ndfd_metadata,38,skew_normal,regularized_160_lr004_depth2_leaf75_sub1_direct,1.2,test,1.8460516991683245,1.104054167917404,0.11671419392237073,2.9399576460642023,2.882383810566203,35.0,3.0,16.0,54.0
plus_ndfd_metadata__skew_normal__regularized_160_lr004_depth2_leaf75_sub1_direct,plus_ndfd_metadata,38,skew_normal,regularized_160_lr004_depth2_leaf75_sub1_direct,1.25,validation,1.8871820666557975,1.1182814249234847,0.12054729444917715,2.8496891673644322,2.889845433267458,74.0,21.0,52.0,147.0
plus_ndfd_metadata__skew_normal__regularized_160_lr004_depth2_leaf75_sub1_direct,plus_ndfd_metadata,38,skew_normal,regularized_160_lr004_depth2_leaf75_sub1_direct,1.25,test,1.8633981930928898,1.1125849223001272,0.11742507073691508,3.062455881316878,3.0024831360064614,74.0,21.0,52.0,147.0
plus_ndfd_metadata__skew_normal__regularized_160_lr004_depth2_leaf75_sub1_direct,plus_ndfd_metadata,38,skew_normal,regularized_160_lr004_depth2_leaf75_sub1_direct,1.3,validation,1.899160455430279,1.124707398239245,0.12098728876785865,2.96367673405901,3.0054392505981564,158.0,56.0,107.0,321.0
plus_ndfd_metadata__skew_normal__regularized_160_lr004_depth2_leaf75_sub1_direct,plus_ndfd_metadata,38,skew_normal,regularized_160_lr004_depth2_leaf75_sub1_direct,1.3,test,1.8823538706122773,1.1224881432933047,0.11828867122703543,3.1849541165695534,3.12258246144672,158.0,56.0,107.0,321.0
plus_ndfd_metadata__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_ndfd_metadata,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,0.9,validation,2.013640260941667,1.214482192689399,0.1297004787210691,2.276414175407697,2.3544718485114737,350.0,359.0,351.0,1060.0
plus_ndfd_metadata__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_ndfd_metadata,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,0.9,test,1.8900575569480254,1.1585832106504748,0.12231631536293881,2.423146929801717,2.4216212435859785,350.0,359.0,351.0,1060.0
plus_ndfd_metadata__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_ndfd_metadata,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,0.95,validation,1.9950889078251708,1.2020549689119298,0.12869744240112033,2.402881629597014,2.4852758400954444,324.0,344.0,329.0,997.0
plus_ndfd_metadata__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_ndfd_metadata,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,0.95,test,1.889498358386071,1.15427964906749,0.12190665282644786,2.55776620367959,2.5561557571185327,324.0,344.0,329.0,997.0
plus_ndfd_metadata__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_ndfd_metadata,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,1.0,validation,1.9852218495302374,1.1951287023502937,0.12804292185743446,2.52934908378633,2.616079831679415,293.0,318.0,298.0,909.0
plus_ndfd_metadata__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_ndfd_metadata,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,1.0,test,1.8950810463729115,1.1544684400574374,0.121835822744973,2.692385477557463,2.6906902706510873,293.0,318.0,298.0,909.0
plus_ndfd_metadata__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_ndfd_metadata,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,1.03,validation,1.982671060093423,1.1931478496137757,0.12780008060635917,2.605229556299921,2.6945622266297975,288.0,301.0,288.0,877.0
plus_ndfd_metadata__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_ndfd_metadata,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,1.03,test,1.9007768966383491,1.1563449478753434,0.12193613756431934,2.773157041884187,2.77141097877062,288.0,301.0,288.0,877.0
plus_ndfd_metadata__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_ndfd_metadata,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,1.05,validation,1.9821655337662407,1.1926096805711495,0.12769553301662392,2.655816537975647,2.746883823263386,285.0,294.0,284.0,863.0
plus_ndfd_metadata__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_ndfd_metadata,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,1.05,test,1.9053949753783728,1.1582261543812782,0.12205681556868778,2.8270047514353362,2.825224784183642,285.0,294.0,284.0,863.0
