date,location,forecast_high,forecast_source,forecast_issue_time,nws_forecast_high_f,ndfd_valid_time_utc,ndfd_lead_hours,ndfd_grid_distance_km,ndfd_source_files
2023-06-06,NYC,79.0699780273438,nws_ndfd_historical_forecast,2023-06-05T00:18:00+00:00,79.0699780273438,2023-06-07T00:00:00+00:00,47.7,0.6983824285541079,C:\Weather Trading\Kalshi-Weather-Trading\data\raw\ndfd\202306\20230605\YGUZ98_KWBN_202306050018
2023-06-06,NYC,79.0699780273438,nws_ndfd_historical_forecast,2023-06-05T00:51:00+00:00,79.0699780273438,2023-06-07T00:00:00+00:00,47.15,0.6983824285541079,C:\Weather Trading\Kalshi-Weather-Trading\data\raw\ndfd\202306\20230605\YGUZ98_KWBN_202306050051
2023-06-06,NYC,79.0699780273438,nws_ndfd_historical_forecast,2023-06-05T06:17:00+00:00,79.0699780273438,2023-06-07T00:00:00+00:00,41.71666666666667,0.6983824285541079,C:\Weather Trading\Kalshi-Weather-Trading\data\raw\ndfd\202306\20230605\YGUZ98_KWBN_202306050617
2023-06-06,NYC,79.0699780273438,nws_ndfd_historical_forecast,2023-06-05T06:51:00+00:00,79.0699780273438,2023-06-07T00:00:00+00:00,41.15,0.6983824285541079,C:\Weather Trading\Kalshi-Weather-Trading\data\raw\ndfd\202306\20230605\YGUZ98_KWBN_202306050651
2023-06-07,NYC,77.9900219726563,nws_ndfd_historical_forecast,2023-06-05T00:18:00+00:00,77.9900219726563,2023-06-08T00:00:00+00:00,71.7,0.6983824285541079,C:\Weather Trading\Kalshi-Weather-Trading\data\raw\ndfd\202306\20230605\YGUZ98_KWBN_202306050018
2023-06-07,NYC,77.9900219726563,nws_ndfd_historical_forecast,2023-06-05T00:51:00+00:00,77.9900219726563,2023-06-08T00:00:00+00:00,71.15,0.6983824285541079,C:\Weather Trading\Kalshi-Weather-Trading\data\raw\ndfd\202306\20230605\YGUZ98_KWBN_202306050051
2023-06-07,NYC,77.9900219726563,nws_ndfd_historical_forecast,2023-06-05T06:17:00+00:00,77.9900219726563,2023-06-08T00:00:00+00:00,65.71666666666667,0.6983824285541079,C:\Weather Trading\Kalshi-Weather-Trading\data\raw\ndfd\202306\20230605\YGUZ98_KWBN_202306050617
2023-06-07,NYC,77.9900219726563,nws_ndfd_historical_forecast,2023-06-05T06:51:00+00:00,77.9900219726563,2023-06-08T00:00:00+00:00,65.15,0.6983824285541079,C:\Weather Trading\Kalshi-Weather-Trading\data\raw\ndfd\202306\20230605\YGUZ98_KWBN_202306050651
