date,catalog_url,file_url,filename,inferred_variable,issue_time,center,local_path,download_status,skip_reason
2023-06-05,https://noaa-ndfd-pds.s3.amazonaws.com/?list-type=2&prefix=wmo/maxt/2023/06/05/,https://noaa-ndfd-pds.s3.amazonaws.com/wmo/maxt/2023/06/05/YGUZ98_KWBN_202306050051,YGUZ98_KWBN_202306050051,maxt,2023-06-05T00:51:00,KWBN,C:\Weather Trading\Kalshi-Weather-Trading\data\raw\ndfd\202306\20230605\YGUZ98_KWBN_202306050051,dry_run,
2023-06-05,https://noaa-ndfd-pds.s3.amazonaws.com/?list-type=2&prefix=wmo/maxt/2023/06/05/,https://noaa-ndfd-pds.s3.amazonaws.com/wmo/maxt/2023/06/05/YGUZ98_KWBN_202306050651,YGUZ98_KWBN_202306050651,maxt,2023-06-05T06:51:00,KWBN,C:\Weather Trading\Kalshi-Weather-Trading\data\raw\ndfd\202306\20230605\YGUZ98_KWBN_202306050651,dry_run,
2023-06-05,https://noaa-ndfd-pds.s3.amazonaws.com/?list-type=2&prefix=wmo/maxt/2023/06/05/,https://noaa-ndfd-pds.s3.amazonaws.com/wmo/maxt/2023/06/05/YGUZ98_KWBN_202306051250,YGUZ98_KWBN_202306051250,maxt,2023-06-05T12:50:00,KWBN,C:\Weather Trading\Kalshi-Weather-Trading\data\raw\ndfd\202306\20230605\YGUZ98_KWBN_202306051250,dry_run,
2023-06-05,https://noaa-ndfd-pds.s3.amazonaws.com/?list-type=2&prefix=wmo/maxt/2023/06/05/,https://noaa-ndfd-pds.s3.amazonaws.com/wmo/maxt/2023/06/05/YGUZ98_KWBN_202306051851,YGUZ98_KWBN_202306051851,maxt,2023-06-05T18:51:00,KWBN,C:\Weather Trading\Kalshi-Weather-Trading\data\raw\ndfd\202306\20230605\YGUZ98_KWBN_202306051851,dry_run,
