row_id,event_ticker,ticker,bucket_index,bucket_name,bucket_lower_temp,bucket_upper_temp,error_lower,error_upper,probability,mu,sigma,raw_sigma,model_raw_sigma,model_sigma_scale,sigma_scaling_alpha,distribution_type,model_name,calibration_method,date,prediction_time,prediction_timestamp,location,forecast_high,forecast_horizon_hours,alpha,df,feature_missing_values,feature_infinite_values,feature_values_imputed_or_replaced,mapping_status,probability_signal_status,probability_signal_reason
live:KXHIGHNY-26JUN03:2026-06-03T22:35:18.575057,KXHIGHNY-26JUN03,KXHIGHNY-26JUN03-T76,0,75deg or below,,75.5,,-9.400000000000006,4.461256102970204e-29,-2.2988501421015886,0.10994808412634262,0.1570686916090609,0.12082207046850837,1.3,0.7,laplace,ngboost_laplace_current36_default,global_sigma_scaling,2026-06-03,2026-06-03 22:35:18.575057,2026-06-03 22:35:18.575057,NYC,84.9,-7.588493071388888,0.7,,5,0,5,MAPPED,OK,
live:KXHIGHNY-26JUN03:2026-06-03T22:35:18.575057,KXHIGHNY-26JUN03,KXHIGHNY-26JUN03-B76.5,1,76deg to 77deg,75.5,77.5,-9.400000000000006,-7.400000000000006,3.543634789697138e-21,-2.2988501421015886,0.10994808412634262,0.1570686916090609,0.12082207046850837,1.3,0.7,laplace,ngboost_laplace_current36_default,global_sigma_scaling,2026-06-03,2026-06-03 22:35:18.575057,2026-06-03 22:35:18.575057,NYC,84.9,-7.588493071388888,0.7,,5,0,5,MAPPED,OK,
live:KXHIGHNY-26JUN03:2026-06-03T22:35:18.575057,KXHIGHNY-26JUN03,KXHIGHNY-26JUN03-B78.5,2,78deg to 79deg,77.5,79.5,-7.400000000000006,-5.400000000000006,2.8147560666786537e-13,-2.2988501421015886,0.10994808412634262,0.1570686916090609,0.12082207046850837,1.3,0.7,laplace,ngboost_laplace_current36_default,global_sigma_scaling,2026-06-03,2026-06-03 22:35:18.575057,2026-06-03 22:35:18.575057,NYC,84.9,-7.588493071388888,0.7,,5,0,5,MAPPED,OK,
live:KXHIGHNY-26JUN03:2026-06-03T22:35:18.575057,KXHIGHNY-26JUN03,KXHIGHNY-26JUN03-B80.5,3,80deg to 81deg,79.5,81.5,-5.400000000000006,-3.4000000000000057,2.235798039329392e-05,-2.2988501421015886,0.10994808412634262,0.1570686916090609,0.12082207046850837,1.3,0.7,laplace,ngboost_laplace_current36_default,global_sigma_scaling,2026-06-03,2026-06-03 22:35:18.575057,2026-06-03 22:35:18.575057,NYC,84.9,-7.588493071388888,0.7,,5,0,5,MAPPED,OK,
live:KXHIGHNY-26JUN03:2026-06-03T22:35:18.575057,KXHIGHNY-26JUN03,KXHIGHNY-26JUN03-B82.5,4,82deg to 83deg,81.5,83.5,-3.4000000000000057,-1.4000000000000057,0.9998368702318687,-2.2988501421015886,0.10994808412634262,0.1570686916090609,0.12082207046850837,1.3,0.7,laplace,ngboost_laplace_current36_default,global_sigma_scaling,2026-06-03,2026-06-03 22:35:18.575057,2026-06-03 22:35:18.575057,NYC,84.9,-7.588493071388888,0.7,,5,0,5,MAPPED,OK,
live:KXHIGHNY-26JUN03:2026-06-03T22:35:18.575057,KXHIGHNY-26JUN03,KXHIGHNY-26JUN03-T83,5,84deg or above,83.5,,-1.4000000000000057,,0.0001407717874565284,-2.2988501421015886,0.10994808412634262,0.1570686916090609,0.12082207046850837,1.3,0.7,laplace,ngboost_laplace_current36_default,global_sigma_scaling,2026-06-03,2026-06-03 22:35:18.575057,2026-06-03 22:35:18.575057,NYC,84.9,-7.588493071388888,0.7,,5,0,5,MAPPED,OK,
