trade_id,city,target_date,event_ticker,market_ticker,signal_timestamp,execution_timestamp,settlement_timestamp,prediction_time,probability_age_minutes,model_probability,side,entry_price,unadjusted_entry_price,quote_source,quote_field,execution_gap_minutes,contracts,gross_cost,fees,slippage_per_contract,cash_committed,predicted_edge,lower_confidence_edge,settlement,settlement_source,execution_assumption,evidence_label,supports_profitability_claim,cash_after_settlement,gross_pnl,net_pnl
21,NYC,2025-08-19,KXHIGHNY-25AUG19,KXHIGHNY-25AUG19-B79.5,2025-08-19 15:25:00+00:00,2025-08-19 15:26:00+00:00,2025-08-26 14:00:00+00:00,2025-08-19 15:00:00+00:00,25.0,0.2328438432644333,BUY_YES,0.060000000000000005,0.05,kalshi_candlestick,yes_ask_open,1.0,1,0.060000000000000005,0.009999999999999995,0.010000000000000002,0.07,0.1628438432644333,0.0673185223970846,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1002.4800000000002,-0.060000000000000005,-0.07
22,NYC,2025-08-21,KXHIGHNY-25AUG21,KXHIGHNY-25AUG21-B75.5,2025-08-21 15:35:00+00:00,2025-08-21 15:36:00+00:00,2025-08-28 14:00:00+00:00,2025-08-21 15:00:00+00:00,35.0,0.32823096049215156,BUY_YES,0.04,0.03,kalshi_candlestick,yes_ask_open,1.0,1,0.04,0.01,0.010000000000000002,0.05,0.27823096049215157,0.07618648767953136,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1002.4800000000002,-0.04,-0.05
23,NYC,2025-11-25,KXHIGHNY-25NOV25,KXHIGHNY-25NOV25-T59,2025-11-26 03:05:00+00:00,2025-11-26 03:07:00+00:00,2025-12-02 15:00:00+00:00,2025-11-26 02:00:00+00:00,65.0,0.17928597912114616,BUY_YES,0.02,0.01,kalshi_candlestick,yes_ask_open,2.0,1,0.02,0.01,0.01,0.03,0.14928597912114616,0.06930284551029549,0,kalshi_result,next_candle_open,historical_proxy_validated,False,999.97,-0.02,-0.03
24,NYC,2025-12-18,KXHIGHNY-25DEC18,KXHIGHNY-25DEC18-B54.5,2025-12-18 23:45:00+00:00,2025-12-18 23:46:00+00:00,2025-12-25 15:00:00+00:00,2025-12-18 23:00:00+00:00,45.0,0.165319853723148,BUY_YES,0.04,0.03,kalshi_candlestick,yes_ask_open,1.0,1,0.04,0.01,0.010000000000000002,0.05,0.115319853723148,0.043973589651319575,0,kalshi_result,next_candle_open,historical_proxy_validated,False,999.9200000000001,-0.04,-0.05
25,NYC,2026-01-05,KXHIGHNY-26JAN05,KXHIGHNY-26JAN05-B39.5,2026-01-06 00:15:00+00:00,2026-01-06 00:16:00+00:00,2026-01-12 15:00:00+00:00,2026-01-06 00:00:00+00:00,15.0,0.68491796183151,BUY_YES,0.08,0.07,kalshi_candlestick,yes_ask_open,1.0,1,0.08,0.01,0.009999999999999995,0.09,0.59491796183151,0.2920521701483237,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1000.83,0.92,0.91
26,NYC,2026-02-11,KXHIGHNY-26FEB11,KXHIGHNY-26FEB11-B40.5,2026-02-11 14:05:00+00:00,2026-02-11 14:06:00+00:00,2026-02-18 15:00:00+00:00,2026-02-11 14:00:00+00:00,5.0,0.593207967078806,BUY_YES,0.33,0.32,kalshi_candlestick,yes_ask_open,1.0,1,0.33,0.02,0.010000000000000009,0.35000000000000003,0.24320796707880596,0.09496331850319774,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1001.33,0.6699999999999999,0.6499999999999999
27,NYC,2026-02-11,KXHIGHNY-26FEB11,KXHIGHNY-26FEB11-T43,2026-02-11 14:05:00+00:00,2026-02-11 14:06:00+00:00,2026-02-18 15:00:00+00:00,2026-02-11 14:00:00+00:00,5.0,0.406792032921194,BUY_YES,0.14,0.13,kalshi_candlestick,yes_ask_open,1.0,1,0.14,0.01,0.010000000000000009,0.15000000000000002,0.25679203292119396,0.10854738434558577,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1001.33,-0.14,-0.15000000000000002
28,NYC,2026-02-24,KXHIGHNY-26FEB24,KXHIGHNY-26FEB24-B30.5,2026-02-24 16:40:00+00:00,2026-02-24 16:41:00+00:00,2026-03-03 15:00:00+00:00,2026-02-24 16:00:00+00:00,40.0,0.8907856856418717,BUY_YES,0.67,0.66,kalshi_candlestick,yes_ask_open,1.0,1,0.67,0.02,0.010000000000000009,0.6900000000000001,0.20078568564187163,0.06771912855820074,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1000.8,0.32999999999999996,0.30999999999999994
29,NYC,2026-02-25,KXHIGHNY-26FEB25,KXHIGHNY-26FEB25-T39,2026-02-25 15:10:00+00:00,2026-02-25 15:11:00+00:00,2026-03-04 15:00:00+00:00,2026-02-25 15:00:00+00:00,10.0,0.19464950573263404,BUY_YES,0.09,0.08,kalshi_candlestick,yes_ask_open,1.0,1,0.09,0.01,0.009999999999999995,0.09999999999999999,0.09464950573263405,0.0347974456061484,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1000.8,-0.09,-0.09999999999999999
30,NYC,2026-02-25,KXHIGHNY-26FEB25,KXHIGHNY-26FEB25-B41.5,2026-02-25 15:35:00+00:00,2026-02-25 15:36:00+00:00,2026-03-04 15:00:00+00:00,2026-02-25 15:00:00+00:00,35.0,0.6804163809453245,BUY_YES,0.48,0.47,kalshi_candlestick,yes_ask_open,1.0,1,0.48,0.02,0.010000000000000009,0.5,0.18041638094532456,0.08718782079031963,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1000.8,-0.48,-0.5
31,NYC,2026-02-25,KXHIGHNY-26FEB25,KXHIGHNY-26FEB25-B43.5,2026-02-25 15:35:00+00:00,2026-02-25 15:36:00+00:00,2026-03-04 15:00:00+00:00,2026-02-25 15:00:00+00:00,35.0,0.31958361905467547,BUY_YES,0.09999999999999999,0.09,kalshi_candlestick,yes_ask_open,1.0,1,0.09999999999999999,0.01000000000000001,0.009999999999999995,0.11,0.20958361905467549,0.11635505889967057,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1001.8,0.9,0.89
32,NYC,2026-02-25,KXHIGHNY-26FEB25,KXHIGHNY-26FEB25-B45.5,2026-02-25 17:15:00+00:00,2026-02-25 17:16:00+00:00,2026-03-04 15:00:00+00:00,2026-02-25 17:00:00+00:00,15.0,0.20836547458639434,BUY_YES,0.02,0.01,kalshi_candlestick,yes_ask_open,1.0,1,0.02,0.01,0.01,0.03,0.17836547458639435,0.09003038087437691,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1001.8,-0.02,-0.03
33,NYC,2026-02-25,KXHIGHNY-26FEB25,KXHIGHNY-26FEB25-B39.5,2026-02-25 18:50:00+00:00,2026-02-25 18:51:00+00:00,2026-03-04 15:00:00+00:00,2026-02-25 18:00:00+00:00,50.0,0.41462235167548556,BUY_YES,0.09,0.08,kalshi_candlestick,yes_ask_open,1.0,1,0.09,0.01,0.009999999999999995,0.09999999999999999,0.3146223516754856,0.11586782872378677,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1001.8,-0.09,-0.09999999999999999
34,NYC,2026-03-07,KXHIGHNY-26MAR07,KXHIGHNY-26MAR07-B54.5,2026-03-08 01:25:00+00:00,2026-03-08 01:26:00+00:00,2026-03-14 15:00:00+00:00,2026-03-08 01:00:00+00:00,25.0,0.2119680729294408,BUY_YES,0.02,0.01,kalshi_candlestick,yes_ask_open,1.0,1,0.02,0.01,0.01,0.03,0.1819680729294408,0.052151955265967324,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1001.16,-0.02,-0.03
