trade_id,city,target_date,event_ticker,market_ticker,signal_timestamp,execution_timestamp,settlement_timestamp,prediction_time,probability_age_minutes,model_probability,side,entry_price,unadjusted_entry_price,quote_source,quote_field,execution_gap_minutes,contracts,gross_cost,fees,slippage_per_contract,cash_committed,predicted_edge,lower_confidence_edge,settlement,settlement_source,execution_assumption,evidence_label,supports_profitability_claim,cash_after_settlement,gross_pnl,net_pnl
27,NYC,2025-08-27,KXHIGHNY-25AUG27,KXHIGHNY-25AUG27-B75.5,2025-08-27 19:35:00+00:00,2025-08-27 19:36:00+00:00,2025-09-03 14:00:00+00:00,2025-08-27 19:00:00+00:00,35.0,0.8902821404019611,BUY_YES,0.68,0.67,kalshi_candlestick,yes_ask_open,1.0,1,0.68,0.02,0.010000000000000009,0.7000000000000001,0.19028214040196104,0.0654151125022069,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1008.9200000000002,0.31999999999999995,0.29999999999999993
28,NYC,2025-10-26,KXHIGHNY-25OCT26,KXHIGHNY-25OCT26-B58.5,2025-10-26 14:55:00+00:00,2025-10-26 14:56:00+00:00,2025-11-02 14:00:00+00:00,2025-10-26 14:00:00+00:00,55.0,0.7174181893672374,BUY_YES,0.55,0.54,kalshi_candlestick,yes_ask_open,1.0,1,0.55,0.02,0.010000000000000009,0.5700000000000001,0.1474181893672374,0.05103623193475139,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1000.43,0.44999999999999996,0.42999999999999994
29,NYC,2025-11-06,KXHIGHNY-25NOV06,KXHIGHNY-25NOV06-B57.5,2025-11-06 16:20:00+00:00,2025-11-06 16:24:00+00:00,2025-11-13 15:00:00+00:00,2025-11-06 16:00:00+00:00,20.0,0.9115026614116923,BUY_YES,0.76,0.75,kalshi_candlestick,yes_ask_open,4.0,1,0.76,0.02,0.010000000000000009,0.78,0.13150266141169234,0.023665806332423784,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1000.65,0.24,0.21999999999999997
30,NYC,2025-11-25,KXHIGHNY-25NOV25,KXHIGHNY-25NOV25-B58.5,2025-11-26 03:05:00+00:00,2025-11-26 03:06:00+00:00,2025-12-02 15:00:00+00:00,2025-11-26 02:00:00+00:00,65.0,0.4627657004172585,BUY_YES,0.25,0.24,kalshi_candlestick,yes_ask_open,1.0,1,0.25,0.02,0.010000000000000009,0.27,0.19276570041725852,0.08228190251733893,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1001.35,0.75,0.73
31,NYC,2025-11-25,KXHIGHNY-25NOV25,KXHIGHNY-25NOV25-T59,2025-11-26 03:05:00+00:00,2025-11-26 03:07:00+00:00,2025-12-02 15:00:00+00:00,2025-11-26 02:00:00+00:00,65.0,0.1575606150048228,BUY_YES,0.02,0.01,kalshi_candlestick,yes_ask_open,2.0,1,0.02,0.01,0.01,0.03,0.1275606150048228,0.0658463286368623,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1001.35,-0.02,-0.03
32,NYC,2025-12-18,KXHIGHNY-25DEC18,KXHIGHNY-25DEC18-B52.5,2025-12-18 23:45:00+00:00,2025-12-18 23:46:00+00:00,2025-12-25 15:00:00+00:00,2025-12-18 23:00:00+00:00,45.0,0.24771994834477878,BUY_YES,0.11,0.1,kalshi_candlestick,yes_ask_open,1.0,1,0.11,0.01,0.009999999999999995,0.12,0.1277199483447788,0.02543735074736022,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1000.6700000000001,-0.11,-0.12
33,NYC,2025-12-20,KXHIGHNY-25DEC20,KXHIGHNY-25DEC20-B38.5,2025-12-20 14:10:00+00:00,2025-12-20 14:11:00+00:00,2025-12-27 15:00:00+00:00,2025-12-20 14:00:00+00:00,10.0,0.6489991058726217,BUY_YES,0.54,0.53,kalshi_candlestick,yes_ask_open,1.0,1,0.54,0.02,0.010000000000000009,0.56,0.08899910587262162,0.01900333854464255,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1001.6700000000001,0.45999999999999996,0.43999999999999995
34,NYC,2026-01-05,KXHIGHNY-26JAN05,KXHIGHNY-26JAN05-B35.5,2026-01-06 00:15:00+00:00,2026-01-06 00:16:00+00:00,2026-01-12 15:00:00+00:00,2026-01-06 00:00:00+00:00,15.0,0.4192592682109038,BUY_YES,0.02,0.01,kalshi_candlestick,yes_ask_open,1.0,1,0.02,0.01,0.01,0.03,0.3892592682109038,0.23525444257097386,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1001.5500000000001,-0.02,-0.03
35,NYC,2026-01-05,KXHIGHNY-26JAN05,KXHIGHNY-26JAN05-B39.5,2026-01-06 00:15:00+00:00,2026-01-06 00:16:00+00:00,2026-01-12 15:00:00+00:00,2026-01-06 00:00:00+00:00,15.0,0.5807407317890961,BUY_YES,0.08,0.07,kalshi_candlestick,yes_ask_open,1.0,1,0.08,0.01,0.009999999999999995,0.09,0.49074073178909616,0.3367359061491662,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1002.5500000000001,0.92,0.91
36,NYC,2026-01-23,KXHIGHNY-26JAN23,KXHIGHNY-26JAN23-B38.5,2026-01-23 18:10:00+00:00,2026-01-23 18:11:00+00:00,2026-01-30 15:00:00+00:00,2026-01-23 18:00:00+00:00,10.0,0.9783078423600639,BUY_YES,0.89,0.88,kalshi_candlestick,yes_ask_open,1.0,1,0.89,0.01,0.010000000000000009,0.9,0.07830784236006384,0.026888106781111983,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1002.6500000000001,0.10999999999999999,0.09999999999999998
